artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Future,1RyvyyTE3xzB2ZywiAwp0i,HATE THE REAL ME,4pXiV088jJbJzQgU9XcZXQ,BEASTMODE 2,2018-07-06,48,True,240.404,"{'danceability': 0.71, 'energy': 0.553, 'key': 6, 'loudness': -6.795, 'mode': 1, 'speechiness': 0.0602, 'acousticness': 0.0859, 'instrumentalness': 0, 'liveness': 0.142, 'valence': 0.143, 'tempo': 142.984, 'type': 'audio_features', 'id': '4pXiV088jJbJzQgU9XcZXQ', 'uri': 'spotify:track:4pXiV088jJbJzQgU9XcZXQ', 'track_href': 'https://api.spotify.com/v1/tracks/4pXiV088jJbJzQgU9XcZXQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4pXiV088jJbJzQgU9XcZXQ', 'duration_ms': 240405, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,Party For One,39YLC6osLe9btq1vpsDglx,Party For One,2018-11-01,0,False,183.894,"{'danceability': 0.685, 'energy': 0.638, 'key': 6, 'loudness': -6.539, 'mode': 1, 'speechiness': 0.0367, 'acousticness': 0.0371, 'instrumentalness': 0, 'liveness': 0.0987, 'valence': 0.414, 'tempo': 123.442, 'type': 'audio_features', 'id': '39YLC6osLe9btq1vpsDglx', 'uri': 'spotify:track:39YLC6osLe9btq1vpsDglx', 'track_href': 'https://api.spotify.com/v1/tracks/39YLC6osLe9btq1vpsDglx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39YLC6osLe9btq1vpsDglx', 'duration_ms': 183894, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,Anna Wintour,0U0266U8qEvuhZnHIYZKwd,Anna Wintour,2018-04-06,0,True,273.908,"{'danceability': 0.684, 'energy': 0.901, 'key': 7, 'loudness': -5.2, 'mode': 1, 'speechiness': 0.0843, 'acousticness': 0.00281, 'instrumentalness': 0.00123, 'liveness': 0.0232, 'valence': 0.485, 'tempo': 121.988, 'type': 'audio_features', 'id': '0U0266U8qEvuhZnHIYZKwd', 'uri': 'spotify:track:0U0266U8qEvuhZnHIYZKwd', 'track_href': 'https://api.spotify.com/v1/tracks/0U0266U8qEvuhZnHIYZKwd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0U0266U8qEvuhZnHIYZKwd', 'duration_ms': 273908, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Migos,6oMuImdp5ZcFhWP0ESe6mG,Stir Fry,2UVbBKQOdFAekPTRsnkzcf,Culture II,2018-01-26,76,True,190.288,"{'danceability': 0.817, 'energy': 0.816, 'key': 2, 'loudness': -5.402, 'mode': 1, 'speechiness': 0.269, 'acousticness': 0.00263, 'instrumentalness': 0, 'liveness': 0.159, 'valence': 0.508, 'tempo': 181.982, 'type': 'audio_features', 'id': '2UVbBKQOdFAekPTRsnkzcf', 'uri': 'spotify:track:2UVbBKQOdFAekPTRsnkzcf', 'track_href': 'https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf', 'duration_ms': 190288, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Mount Eerie,4Sw0SFu1fFdYXdAEVdrqnO,Distortion,05m4iaVQi9tv3YduTeQcuQ,Now Only,2018-03-16,18,False,658.32,"{'danceability': 0.336, 'energy': 0.274, 'key': 8, 'loudness': -17.62, 'mode': 0, 'speechiness': 0.0409, 'acousticness': 0.925, 'instrumentalness': 0.0165, 'liveness': 0.118, 'valence': 0.137, 'tempo': 94.716, 'type': 'audio_features', 'id': '05m4iaVQi9tv3YduTeQcuQ', 'uri': 'spotify:track:05m4iaVQi9tv3YduTeQcuQ', 'track_href': 'https://api.spotify.com/v1/tracks/05m4iaVQi9tv3YduTeQcuQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/05m4iaVQi9tv3YduTeQcuQ', 'duration_ms': 658320, 'time_signature': 3}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
The Carters,4fpTMHe34LC5t3h5ztK8qu,APESHIT,62GXGpd73vslqIBHq8XqOx,EVERYTHING IS LOVE,2018-06-18,62,True,264.853,"{'danceability': 0.706, 'energy': 0.785, 'key': 2, 'loudness': -6.475, 'mode': 1, 'speechiness': 0.271, 'acousticness': 0.0131, 'instrumentalness': 0, 'liveness': 0.164, 'valence': 0.377, 'tempo': 160.033, 'type': 'audio_features', 'id': '62GXGpd73vslqIBHq8XqOx', 'uri': 'spotify:track:62GXGpd73vslqIBHq8XqOx', 'track_href': 'https://api.spotify.com/v1/tracks/62GXGpd73vslqIBHq8XqOx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62GXGpd73vslqIBHq8XqOx', 'duration_ms': 264853, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Valee,4hRL2QmahOYxXNmNKtG1AI,Vlone,679e3aLVWrJUqykaMQoppK,"GOOD Job, You Found Me",2018-03-02,25,True,163.44,"{'danceability': 0.843, 'energy': 0.507, 'key': 8, 'loudness': -7.745, 'mode': 0, 'speechiness': 0.0461, 'acousticness': 0.0366, 'instrumentalness': 0.00197, 'liveness': 0.125, 'valence': 0.409, 'tempo': 130.02, 'type': 'audio_features', 'id': '679e3aLVWrJUqykaMQoppK', 'uri': 'spotify:track:679e3aLVWrJUqykaMQoppK', 'track_href': 'https://api.spotify.com/v1/tracks/679e3aLVWrJUqykaMQoppK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/679e3aLVWrJUqykaMQoppK', 'duration_ms': 163440, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Amen Dunes,1jwOuEBcOKq0BeudSarbEM,Believe,67FXBwCa6eU1uBaEdK3T9O,Freedom,2018-03-30,0,False,346.493,"{'danceability': 0.548, 'energy': 0.697, 'key': 10, 'loudness': -7.952, 'mode': 0, 'speechiness': 0.0229, 'acousticness': 0.124, 'instrumentalness': 0.0372, 'liveness': 0.105, 'valence': 0.597, 'tempo': 94.506, 'type': 'audio_features', 'id': '67FXBwCa6eU1uBaEdK3T9O', 'uri': 'spotify:track:67FXBwCa6eU1uBaEdK3T9O', 'track_href': 'https://api.spotify.com/v1/tracks/67FXBwCa6eU1uBaEdK3T9O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/67FXBwCa6eU1uBaEdK3T9O', 'duration_ms': 346493, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
JPEGMAFIA,6yJ6QQ3Y5l0s0tn7b0arrO,Macaulay Culkin,7JKYgo3fpAMRSk96fUj1Uj,Veteran,2018-01-19,42,True,117.482,"{'danceability': 0.514, 'energy': 0.774, 'key': 1, 'loudness': -5.842, 'mode': 1, 'speechiness': 0.291, 'acousticness': 0.0371, 'instrumentalness': 0, 'liveness': 0.352, 'valence': 0.595, 'tempo': 134.235, 'type': 'audio_features', 'id': '7JKYgo3fpAMRSk96fUj1Uj', 'uri': 'spotify:track:7JKYgo3fpAMRSk96fUj1Uj', 'track_href': 'https://api.spotify.com/v1/tracks/7JKYgo3fpAMRSk96fUj1Uj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7JKYgo3fpAMRSk96fUj1Uj', 'duration_ms': 117482, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Lil Peep,2kCcBybjl3SAtIcwdWpUe3,Life is Beautiful,5rYpwP1dHWGVMrSZbTmt3e,"Come Over When You're Sober, Pt. 2",2018-11-09,70,True,207.586,"{'danceability': 0.533, 'energy': 0.638, 'key': 10, 'loudness': -9.411, 'mode': 1, 'speechiness': 0.0636, 'acousticness': 0.0385, 'instrumentalness': 0.000932, 'liveness': 0.0758, 'valence': 0.324, 'tempo': 135.056, 'type': 'audio_features', 'id': '5rYpwP1dHWGVMrSZbTmt3e', 'uri': 'spotify:track:5rYpwP1dHWGVMrSZbTmt3e', 'track_href': 'https://api.spotify.com/v1/tracks/5rYpwP1dHWGVMrSZbTmt3e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5rYpwP1dHWGVMrSZbTmt3e', 'duration_ms': 207587, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,Thanks 4 Nothing,6gokOeMl0WYEWeC8kiTyQ7,Do You Like Pain?,2018-02-28,0,False,287.722,"{'danceability': 0.855, 'energy': 0.49, 'key': 0, 'loudness': -9.189, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.401, 'instrumentalness': 2.1e-05, 'liveness': 0.103, 'valence': 0.358, 'tempo': 112.029, 'type': 'audio_features', 'id': '6gokOeMl0WYEWeC8kiTyQ7', 'uri': 'spotify:track:6gokOeMl0WYEWeC8kiTyQ7', 'track_href': 'https://api.spotify.com/v1/tracks/6gokOeMl0WYEWeC8kiTyQ7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gokOeMl0WYEWeC8kiTyQ7', 'duration_ms': 287722, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,Sticky,1rfGO3N4DPGodJLSSY9Re5,Sticky,2017-12-08,51,False,196.754,"{'danceability': 0.712, 'energy': 0.846, 'key': 4, 'loudness': -6.714, 'mode': 0, 'speechiness': 0.0538, 'acousticness': 0.0339, 'instrumentalness': 0.000384, 'liveness': 0.106, 'valence': 0.573, 'tempo': 120.016, 'type': 'audio_features', 'id': '1rfGO3N4DPGodJLSSY9Re5', 'uri': 'spotify:track:1rfGO3N4DPGodJLSSY9Re5', 'track_href': 'https://api.spotify.com/v1/tracks/1rfGO3N4DPGodJLSSY9Re5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1rfGO3N4DPGodJLSSY9Re5', 'duration_ms': 196755, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,OKRA,74ZovzRxHBvCq5yIwe8boh,OKRA,2018-03-30,59,True,151.026,"{'danceability': 0.589, 'energy': 0.57, 'key': 1, 'loudness': -9.54, 'mode': 1, 'speechiness': 0.361, 'acousticness': 0.0456, 'instrumentalness': 1.51e-06, 'liveness': 0.137, 'valence': 0.441, 'tempo': 136.203, 'type': 'audio_features', 'id': '74ZovzRxHBvCq5yIwe8boh', 'uri': 'spotify:track:74ZovzRxHBvCq5yIwe8boh', 'track_href': 'https://api.spotify.com/v1/tracks/74ZovzRxHBvCq5yIwe8boh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh', 'duration_ms': 151027, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Tirzah,6f5lOlSFJw9K79gaNnmWAd,Devotion,3Oh5AwYc1V3KC4BlSTFt3R,Devotion,2018-08-10,33,False,254.613,"{'danceability': 0.77, 'energy': 0.287, 'key': 6, 'loudness': -8.685, 'mode': 0, 'speechiness': 0.044, 'acousticness': 0.806, 'instrumentalness': 0.000165, 'liveness': 0.375, 'valence': 0.621, 'tempo': 121.954, 'type': 'audio_features', 'id': '3Oh5AwYc1V3KC4BlSTFt3R', 'uri': 'spotify:track:3Oh5AwYc1V3KC4BlSTFt3R', 'track_href': 'https://api.spotify.com/v1/tracks/3Oh5AwYc1V3KC4BlSTFt3R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Oh5AwYc1V3KC4BlSTFt3R', 'duration_ms': 254613, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Helena Hauff,1JcefSOP7bcWEluL0iEIaN,Hyper-Intelligent Genetically Enriched Cyborg,1ALKaZZVQNntzNv0nEuapp,Qualm,2018-08-03,13,False,363.782,"{'danceability': 0.736, 'energy': 0.902, 'key': 2, 'loudness': -6.993, 'mode': 1, 'speechiness': 0.0441, 'acousticness': 0.012, 'instrumentalness': 0.793, 'liveness': 0.11, 'valence': 0.501, 'tempo': 127.646, 'type': 'audio_features', 'id': '1ALKaZZVQNntzNv0nEuapp', 'uri': 'spotify:track:1ALKaZZVQNntzNv0nEuapp', 'track_href': 'https://api.spotify.com/v1/tracks/1ALKaZZVQNntzNv0nEuapp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ALKaZZVQNntzNv0nEuapp', 'duration_ms': 363782, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Yves Tumor,0qu422H5MOoQxGjd4IzHbS,Noid,6fhH6tRpDX77lDmqBy9LF7,Safe In The Hands of Love,2018-09-05,0,False,209.094,"{'danceability': 0.397, 'energy': 0.833, 'key': 6, 'loudness': -5.871, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 1.28e-06, 'instrumentalness': 0.824, 'liveness': 0.0992, 'valence': 0.669, 'tempo': 192.067, 'type': 'audio_features', 'id': '6fhH6tRpDX77lDmqBy9LF7', 'uri': 'spotify:track:6fhH6tRpDX77lDmqBy9LF7', 'track_href': 'https://api.spotify.com/v1/tracks/6fhH6tRpDX77lDmqBy9LF7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fhH6tRpDX77lDmqBy9LF7', 'duration_ms': 209094, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Gunna,2hlmm7s2ICUX0LVIhVFlZQ,Sold Out Dates (feat. Lil Baby),72LlwJM24dWKpFLVB3PWWQ,Sold Out Dates (feat. Lil Baby),2018-04-16,0,True,166.297,"{'danceability': 0.824, 'energy': 0.554, 'key': 4, 'loudness': -7.118, 'mode': 0, 'speechiness': 0.115, 'acousticness': 0.433, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.316, 'tempo': 127.003, 'type': 'audio_features', 'id': '72LlwJM24dWKpFLVB3PWWQ', 'uri': 'spotify:track:72LlwJM24dWKpFLVB3PWWQ', 'track_href': 'https://api.spotify.com/v1/tracks/72LlwJM24dWKpFLVB3PWWQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72LlwJM24dWKpFLVB3PWWQ', 'duration_ms': 166298, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
slowthai,3r1XkJ7vCs8kHBSzGvPLdP,Ladies,146WljQDYJTCqaQRXvwZIL,Ladies,2018-05-04,27,False,199.024,"{'danceability': 0.835, 'energy': 0.775, 'key': 4, 'loudness': -7.624, 'mode': 0, 'speechiness': 0.252, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.0397, 'valence': 0.546, 'tempo': 121.987, 'type': 'audio_features', 'id': '146WljQDYJTCqaQRXvwZIL', 'uri': 'spotify:track:146WljQDYJTCqaQRXvwZIL', 'track_href': 'https://api.spotify.com/v1/tracks/146WljQDYJTCqaQRXvwZIL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/146WljQDYJTCqaQRXvwZIL', 'duration_ms': 199025, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Pistol Annies,2wSgVsgLUZeDJwoLcPO7ny,Best Years of My Life,6mTSw3gE4k9U7CK8pzX9c0,Interstate Gospel,2018-11-02,37,False,222.733,"{'danceability': 0.435, 'energy': 0.411, 'key': 7, 'loudness': -8.483, 'mode': 1, 'speechiness': 0.0383, 'acousticness': 0.316, 'instrumentalness': 1.15e-05, 'liveness': 0.111, 'valence': 0.172, 'tempo': 189.677, 'type': 'audio_features', 'id': '6mTSw3gE4k9U7CK8pzX9c0', 'uri': 'spotify:track:6mTSw3gE4k9U7CK8pzX9c0', 'track_href': 'https://api.spotify.com/v1/tracks/6mTSw3gE4k9U7CK8pzX9c0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6mTSw3gE4k9U7CK8pzX9c0', 'duration_ms': 222733, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,Fists of Fury,3E8nzNloeto0X4PStdQwQA,Heaven and Earth,2018-06-22,0,False,583.174,"{'danceability': 0.4, 'energy': 0.889, 'key': 3, 'loudness': -8.315, 'mode': 0, 'speechiness': 0.1, 'acousticness': 0.284, 'instrumentalness': 0.78, 'liveness': 0.0885, 'valence': 0.553, 'tempo': 103.528, 'type': 'audio_features', 'id': '3E8nzNloeto0X4PStdQwQA', 'uri': 'spotify:track:3E8nzNloeto0X4PStdQwQA', 'track_href': 'https://api.spotify.com/v1/tracks/3E8nzNloeto0X4PStdQwQA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3E8nzNloeto0X4PStdQwQA', 'duration_ms': 583174, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Marie Davidson,7xJVICbAWizNBKBD3mRWjF,Work It,5QnzAZ2W3Ap3gSiO2vsGQG,Working Class Woman,2018-10-05,34,True,260.32,"{'danceability': 0.803, 'energy': 0.852, 'key': 11, 'loudness': -8.379, 'mode': 0, 'speechiness': 0.0486, 'acousticness': 0.000166, 'instrumentalness': 0.873, 'liveness': 0.0963, 'valence': 0.376, 'tempo': 130.025, 'type': 'audio_features', 'id': '5QnzAZ2W3Ap3gSiO2vsGQG', 'uri': 'spotify:track:5QnzAZ2W3Ap3gSiO2vsGQG', 'track_href': 'https://api.spotify.com/v1/tracks/5QnzAZ2W3Ap3gSiO2vsGQG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5QnzAZ2W3Ap3gSiO2vsGQG', 'duration_ms': 260320, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
Empress Of,5QuBVnBPEzwYvFrgBbwpmU,When I'm With Him,4vBlxgG7iM8WwjLMHKpNkm,Us,2018-10-19,33,False,193.946,"{'danceability': 0.779, 'energy': 0.846, 'key': 1, 'loudness': -5.68, 'mode': 1, 'speechiness': 0.0345, 'acousticness': 0.301, 'instrumentalness': 8.83e-06, 'liveness': 0.0623, 'valence': 0.757, 'tempo': 116.014, 'type': 'audio_features', 'id': '4vBlxgG7iM8WwjLMHKpNkm', 'uri': 'spotify:track:4vBlxgG7iM8WwjLMHKpNkm', 'track_href': 'https://api.spotify.com/v1/tracks/4vBlxgG7iM8WwjLMHKpNkm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vBlxgG7iM8WwjLMHKpNkm', 'duration_ms': 193947, 'time_signature': 4}",The 100 Best Songs of 2018,The 100 Best Songs of 2018
