artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
The Flaming Lips,16eRpMNXSQ15wuJoeqguaB,Fight Test,0S1Fg4r85mh7UaoiH20mUs,Fight Test,2003,13,False,256.72,"{'danceability': 0.49, 'energy': 0.985, 'key': 9, 'loudness': -2.386, 'mode': 1, 'speechiness': 0.0639, 'acousticness': 0.0404, 'instrumentalness': 1.77e-05, 'liveness': 0.304, 'valence': 0.886, 'tempo': 82.043, 'type': 'audio_features', 'id': '0S1Fg4r85mh7UaoiH20mUs', 'uri': 'spotify:track:0S1Fg4r85mh7UaoiH20mUs', 'track_href': 'https://api.spotify.com/v1/tracks/0S1Fg4r85mh7UaoiH20mUs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0S1Fg4r85mh7UaoiH20mUs', 'duration_ms': 256720, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Spoon,0K1q0nXQ8is36PzOKAMbNe,The Way We Get By,0ZXmGxjtSWLD1KO8IRRuIg,Music From The O.C. Mix 1,2004-03-30,31,False,160.746,"{'danceability': 0.725, 'energy': 0.662, 'key': 9, 'loudness': -5.819, 'mode': 0, 'speechiness': 0.0291, 'acousticness': 0.363, 'instrumentalness': 5.3e-06, 'liveness': 0.125, 'valence': 0.591, 'tempo': 75.009, 'type': 'audio_features', 'id': '0ZXmGxjtSWLD1KO8IRRuIg', 'uri': 'spotify:track:0ZXmGxjtSWLD1KO8IRRuIg', 'track_href': 'https://api.spotify.com/v1/tracks/0ZXmGxjtSWLD1KO8IRRuIg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZXmGxjtSWLD1KO8IRRuIg', 'duration_ms': 160747, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"There, There",5uoEJt1JhkSq1CrJw93I0E,Hail to the Thief,2003-06-09,0,False,323.6,"{'danceability': 0.614, 'energy': 0.677, 'key': 9, 'loudness': -8.317, 'mode': 0, 'speechiness': 0.0323, 'acousticness': 0.0193, 'instrumentalness': 0.518, 'liveness': 0.108, 'valence': 0.717, 'tempo': 126.477, 'type': 'audio_features', 'id': '5uoEJt1JhkSq1CrJw93I0E', 'uri': 'spotify:track:5uoEJt1JhkSq1CrJw93I0E', 'track_href': 'https://api.spotify.com/v1/tracks/5uoEJt1JhkSq1CrJw93I0E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5uoEJt1JhkSq1CrJw93I0E', 'duration_ms': 323600, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Mu,5jDCSocdkBXGvaCAtsIzO1,Chair Girl,55hMWCZbCkun2X2Q6f3WKf,The Kings Of Electro,2007-09-24,0,False,226.893,"{'danceability': 0.815, 'energy': 0.785, 'key': 10, 'loudness': -7.806, 'mode': 0, 'speechiness': 0.0866, 'acousticness': 0.0213, 'instrumentalness': 0.136, 'liveness': 0.251, 'valence': 0.593, 'tempo': 127.956, 'type': 'audio_features', 'id': '55hMWCZbCkun2X2Q6f3WKf', 'uri': 'spotify:track:55hMWCZbCkun2X2Q6f3WKf', 'track_href': 'https://api.spotify.com/v1/tracks/55hMWCZbCkun2X2Q6f3WKf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/55hMWCZbCkun2X2Q6f3WKf', 'duration_ms': 226893, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
R. Kelly,2mxe0TnaNL039ysAj51xPQ,Ignition (Remix),0nmxH6IsSQVT1YEsCB9UMi,The R. In R&B Collection: Volume 1,2003-09-11,0,False,187.733,"{'danceability': 0.787, 'energy': 0.527, 'key': 1, 'loudness': -6.981, 'mode': 1, 'speechiness': 0.0512, 'acousticness': 0.0615, 'instrumentalness': 0, 'liveness': 0.0656, 'valence': 0.807, 'tempo': 133.107, 'type': 'audio_features', 'id': '0nmxH6IsSQVT1YEsCB9UMi', 'uri': 'spotify:track:0nmxH6IsSQVT1YEsCB9UMi', 'track_href': 'https://api.spotify.com/v1/tracks/0nmxH6IsSQVT1YEsCB9UMi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nmxH6IsSQVT1YEsCB9UMi', 'duration_ms': 187733, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Electric Six,4xNadaO5ZZLVJdqDIVVIua,Danger! High Voltage (Soulchild Radio Mix),1vRBB8zppBMnZawmRpRffx,Fire,2003,0,False,214.6,"{'danceability': 0.657, 'energy': 0.699, 'key': 11, 'loudness': -4.718, 'mode': 0, 'speechiness': 0.0297, 'acousticness': 2.15e-05, 'instrumentalness': 0.153, 'liveness': 0.0525, 'valence': 0.523, 'tempo': 123.017, 'type': 'audio_features', 'id': '1vRBB8zppBMnZawmRpRffx', 'uri': 'spotify:track:1vRBB8zppBMnZawmRpRffx', 'track_href': 'https://api.spotify.com/v1/tracks/1vRBB8zppBMnZawmRpRffx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vRBB8zppBMnZawmRpRffx', 'duration_ms': 214600, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Missy Elliott,2wIVse2owClT7go1WT98tk,Bomb Intro / Pass That Dutch,5ovfPfFxFTr8hYmeBxvJLj,This Is Not a Test!,2003-11-01,33,False,217.04,"{'danceability': 0.86, 'energy': 0.646, 'key': 10, 'loudness': -11.578, 'mode': 0, 'speechiness': 0.274, 'acousticness': 0.0437, 'instrumentalness': 0.0426, 'liveness': 0.352, 'valence': 0.327, 'tempo': 110.89, 'type': 'audio_features', 'id': '5ovfPfFxFTr8hYmeBxvJLj', 'uri': 'spotify:track:5ovfPfFxFTr8hYmeBxvJLj', 'track_href': 'https://api.spotify.com/v1/tracks/5ovfPfFxFTr8hYmeBxvJLj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ovfPfFxFTr8hYmeBxvJLj', 'duration_ms': 217040, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Ted Leo and the Pharmacists,5hbH3dvtk49g07qpc1QwPe,Where Have All The Rude Boys Gone?,68h7qn68u9om3VDPW2Xen3,Hearts Of Oak,2003,0,False,302.133,"{'danceability': 0.276, 'energy': 0.958, 'key': 9, 'loudness': -4.51, 'mode': 1, 'speechiness': 0.0873, 'acousticness': 0.031, 'instrumentalness': 0, 'liveness': 0.089, 'valence': 0.223, 'tempo': 82.923, 'type': 'audio_features', 'id': '68h7qn68u9om3VDPW2Xen3', 'uri': 'spotify:track:68h7qn68u9om3VDPW2Xen3', 'track_href': 'https://api.spotify.com/v1/tracks/68h7qn68u9om3VDPW2Xen3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/68h7qn68u9om3VDPW2Xen3', 'duration_ms': 302133, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
The White Stripes,4F84IBURUo98rz4r61KF70,Seven Nation Army,3m6KkYKdnbffMpGd9Pm9FP,Elephant,2003-04-01,0,False,231.92,"{'danceability': 0.745, 'energy': 0.466, 'key': 4, 'loudness': -7.62, 'mode': 0, 'speechiness': 0.0864, 'acousticness': 0.00666, 'instrumentalness': 0.35, 'liveness': 0.272, 'valence': 0.303, 'tempo': 123.889, 'type': 'audio_features', 'id': '3m6KkYKdnbffMpGd9Pm9FP', 'uri': 'spotify:track:3m6KkYKdnbffMpGd9Pm9FP', 'track_href': 'https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP', 'duration_ms': 231920, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,Lucky Star,0LHW47GtrSqRbrwbXCZkJ4,Kish Kash,2003-10-20,0,False,271.026,"{'danceability': 0.687, 'energy': 0.978, 'key': 5, 'loudness': -3.22, 'mode': 0, 'speechiness': 0.0491, 'acousticness': 0.00345, 'instrumentalness': 1.46e-05, 'liveness': 0.902, 'valence': 0.866, 'tempo': 125.955, 'type': 'audio_features', 'id': '0LHW47GtrSqRbrwbXCZkJ4', 'uri': 'spotify:track:0LHW47GtrSqRbrwbXCZkJ4', 'track_href': 'https://api.spotify.com/v1/tracks/0LHW47GtrSqRbrwbXCZkJ4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0LHW47GtrSqRbrwbXCZkJ4', 'duration_ms': 271027, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
The Strokes,0epOFNiUfyON9EYx7Tpr6V,12:51,6Yu1OL8I0D4vjOzYdsXYGK,Room On Fire,2003-10-28,69,False,153.133,"{'danceability': 0.451, 'energy': 0.889, 'key': 4, 'loudness': -3.838, 'mode': 1, 'speechiness': 0.0379, 'acousticness': 0.312, 'instrumentalness': 0.8, 'liveness': 0.558, 'valence': 0.592, 'tempo': 145.056, 'type': 'audio_features', 'id': '6Yu1OL8I0D4vjOzYdsXYGK', 'uri': 'spotify:track:6Yu1OL8I0D4vjOzYdsXYGK', 'track_href': 'https://api.spotify.com/v1/tracks/6Yu1OL8I0D4vjOzYdsXYGK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Yu1OL8I0D4vjOzYdsXYGK', 'duration_ms': 153133, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Justin Timberlake,31TPClRtHm23RisEBtV3X7,Rock Your Body,1AWQoqb9bSvzTjaLralEkT,Justified,2002-11-04,80,False,267.266,"{'danceability': 0.892, 'energy': 0.714, 'key': 4, 'loudness': -6.055, 'mode': 0, 'speechiness': 0.141, 'acousticness': 0.201, 'instrumentalness': 0.000234, 'liveness': 0.0521, 'valence': 0.817, 'tempo': 100.972, 'type': 'audio_features', 'id': '1AWQoqb9bSvzTjaLralEkT', 'uri': 'spotify:track:1AWQoqb9bSvzTjaLralEkT', 'track_href': 'https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AWQoqb9bSvzTjaLralEkT', 'duration_ms': 267267, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
The Darkness,5r1bdqzhgRoHC3YcCV6N5a,I Believe in a Thing Called Love - Single Version,1Z3V1fGR5HYr232lLPVD9G,I Believe in a Thing Called Love,2003,32,False,218.6,"{'danceability': 0.419, 'energy': 0.886, 'key': 0, 'loudness': -4.552, 'mode': 1, 'speechiness': 0.0807, 'acousticness': 0.0113, 'instrumentalness': 0.0103, 'liveness': 0.32, 'valence': 0.563, 'tempo': 127.974, 'type': 'audio_features', 'id': '1Z3V1fGR5HYr232lLPVD9G', 'uri': 'spotify:track:1Z3V1fGR5HYr232lLPVD9G', 'track_href': 'https://api.spotify.com/v1/tracks/1Z3V1fGR5HYr232lLPVD9G', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Z3V1fGR5HYr232lLPVD9G', 'duration_ms': 218693, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,La La La (Excuse Me Miss) - Bad Boys II (Explicit),48RrGmuy4buh5p22qXgFS5,Bad Boys II [Soundtrack (UK Version)],2003-01-01,0,True,234.64,"{'danceability': 0.911, 'energy': 0.652, 'key': 0, 'loudness': -7.4, 'mode': 1, 'speechiness': 0.269, 'acousticness': 0.336, 'instrumentalness': 0, 'liveness': 0.0733, 'valence': 0.723, 'tempo': 99.073, 'type': 'audio_features', 'id': '48RrGmuy4buh5p22qXgFS5', 'uri': 'spotify:track:48RrGmuy4buh5p22qXgFS5', 'track_href': 'https://api.spotify.com/v1/tracks/48RrGmuy4buh5p22qXgFS5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/48RrGmuy4buh5p22qXgFS5', 'duration_ms': 234640, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Outkast,1G9G7WwrXka3Z1r7aIDjI7,GhettoMusick - Radio Mix,0vWHCYtAwa955U0KUeaAAJ,Speakerboxxx/The Love Below,2003-09-23,0,False,236.72,"{'danceability': 0.528, 'energy': 0.68, 'key': 11, 'loudness': -3.71, 'mode': 1, 'speechiness': 0.0487, 'acousticness': 0.000899, 'instrumentalness': 0, 'liveness': 0.232, 'valence': 0.394, 'tempo': 131.074, 'type': 'audio_features', 'id': '0vWHCYtAwa955U0KUeaAAJ', 'uri': 'spotify:track:0vWHCYtAwa955U0KUeaAAJ', 'track_href': 'https://api.spotify.com/v1/tracks/0vWHCYtAwa955U0KUeaAAJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0vWHCYtAwa955U0KUeaAAJ', 'duration_ms': 236720, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,Maps,7bDj2CjYqh9RtK52sgII88,The State I'm In,2006-01-01,0,False,214.266,"{'danceability': 0.521, 'energy': 0.94, 'key': 7, 'loudness': -6.543, 'mode': 1, 'speechiness': 0.0659, 'acousticness': 0.00137, 'instrumentalness': 0.313, 'liveness': 0.278, 'valence': 0.21, 'tempo': 119.79, 'type': 'audio_features', 'id': '7bDj2CjYqh9RtK52sgII88', 'uri': 'spotify:track:7bDj2CjYqh9RtK52sgII88', 'track_href': 'https://api.spotify.com/v1/tracks/7bDj2CjYqh9RtK52sgII88', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7bDj2CjYqh9RtK52sgII88', 'duration_ms': 214267, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Sean Paul,3Isy6kedDrgPYoTS1dazA9,Like Glue,2thQ8Zi2V8z6XJuCvxHm7V,Dutty Rock,2002-11-12,0,False,232.506,"{'danceability': 0.757, 'energy': 0.78, 'key': 1, 'loudness': -5.038, 'mode': 1, 'speechiness': 0.319, 'acousticness': 0.0811, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.59, 'tempo': 97.917, 'type': 'audio_features', 'id': '2thQ8Zi2V8z6XJuCvxHm7V', 'uri': 'spotify:track:2thQ8Zi2V8z6XJuCvxHm7V', 'track_href': 'https://api.spotify.com/v1/tracks/2thQ8Zi2V8z6XJuCvxHm7V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2thQ8Zi2V8z6XJuCvxHm7V', 'duration_ms': 232507, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Panjabi Mc Feat. Jay-z,0WpVfy2hgrL0zQyTW3eA6D,Beware - Jay-Z Remix,1DlAu9VU4EuqJdAHG3YJfd,Beware,2003-07-01,0,False,239.453,"{'danceability': 0.724, 'energy': 0.916, 'key': 11, 'loudness': -3.947, 'mode': 1, 'speechiness': 0.123, 'acousticness': 0.229, 'instrumentalness': 4.07e-05, 'liveness': 0.114, 'valence': 0.942, 'tempo': 97.93, 'type': 'audio_features', 'id': '1DlAu9VU4EuqJdAHG3YJfd', 'uri': 'spotify:track:1DlAu9VU4EuqJdAHG3YJfd', 'track_href': 'https://api.spotify.com/v1/tracks/1DlAu9VU4EuqJdAHG3YJfd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1DlAu9VU4EuqJdAHG3YJfd', 'duration_ms': 239453, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Lil' Kim,5tth2a3v0sWwV1C7bApBdX,The Jump Off,08cqYeYWTjDUqNLVOiJMUF,The Jump Off,2003-02-04,0,True,234.093,"{'danceability': 0.837, 'energy': 0.736, 'key': 10, 'loudness': -8.367, 'mode': 0, 'speechiness': 0.378, 'acousticness': 0.225, 'instrumentalness': 0, 'liveness': 0.0549, 'valence': 0.905, 'tempo': 104.907, 'type': 'audio_features', 'id': '08cqYeYWTjDUqNLVOiJMUF', 'uri': 'spotify:track:08cqYeYWTjDUqNLVOiJMUF', 'track_href': 'https://api.spotify.com/v1/tracks/08cqYeYWTjDUqNLVOiJMUF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/08cqYeYWTjDUqNLVOiJMUF', 'duration_ms': 234093, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
t.A.T.u.,2Q3eZMfDQgT8MhPowKFXYO,Not Gonna Get Us,57ysqWVYJBR4oFcn0Kq0uf,t.A.T.u. - The Best,2006-01-01,0,False,260.48,"{'danceability': 0.686, 'energy': 0.867, 'key': 9, 'loudness': -6.879, 'mode': 1, 'speechiness': 0.0426, 'acousticness': 0.000709, 'instrumentalness': 0.165, 'liveness': 0.106, 'valence': 0.166, 'tempo': 130.003, 'type': 'audio_features', 'id': '57ysqWVYJBR4oFcn0Kq0uf', 'uri': 'spotify:track:57ysqWVYJBR4oFcn0Kq0uf', 'track_href': 'https://api.spotify.com/v1/tracks/57ysqWVYJBR4oFcn0Kq0uf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/57ysqWVYJBR4oFcn0Kq0uf', 'duration_ms': 260480, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
The Postal Service,5yV1qdnmxyIYiSFB02wpDj,The District Sleeps Alone Tonight,5Bf5C7RkyXTqE1h3Q8KZJ7,Give Up,2003-02-19,0,False,284.293,"{'danceability': 0.621, 'energy': 0.775, 'key': 0, 'loudness': -7.662, 'mode': 1, 'speechiness': 0.0513, 'acousticness': 0.129, 'instrumentalness': 0.0106, 'liveness': 0.115, 'valence': 0.216, 'tempo': 153.963, 'type': 'audio_features', 'id': '5Bf5C7RkyXTqE1h3Q8KZJ7', 'uri': 'spotify:track:5Bf5C7RkyXTqE1h3Q8KZJ7', 'track_href': 'https://api.spotify.com/v1/tracks/5Bf5C7RkyXTqE1h3Q8KZJ7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Bf5C7RkyXTqE1h3Q8KZJ7', 'duration_ms': 284293, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
Madvillain,2aoFQUeHD1U7pL098lRsDU,America's Most Blunted,2PxUCszL5M8nfsSeFbIPlS,Madvillainy,2004-03-24,0,True,234.04,"{'danceability': 0.617, 'energy': 0.901, 'key': 9, 'loudness': -7.919, 'mode': 1, 'speechiness': 0.503, 'acousticness': 0.39, 'instrumentalness': 0, 'liveness': 0.98, 'valence': 0.653, 'tempo': 95.913, 'type': 'audio_features', 'id': '2PxUCszL5M8nfsSeFbIPlS', 'uri': 'spotify:track:2PxUCszL5M8nfsSeFbIPlS', 'track_href': 'https://api.spotify.com/v1/tracks/2PxUCszL5M8nfsSeFbIPlS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PxUCszL5M8nfsSeFbIPlS', 'duration_ms': 234040, 'time_signature': 4}",Top 50 Singles of 2003,Top 50 Singles of 2003
