artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,DAMN.,2017-04-14,86,True,177.0,"{'danceability': 0.908, 'energy': 0.621, 'key': 1, 'loudness': -6.638, 'mode': 0, 'speechiness': 0.102, 'acousticness': 0.000282, 'instrumentalness': 5.39e-05, 'liveness': 0.0958, 'valence': 0.421, 'tempo': 150.011, 'type': 'audio_features', 'id': '7KXjTSCq5nL1LoYtL7XAwS', 'uri': 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS', 'track_href': 'https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS', 'duration_ms': 177000, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Drake,3TVXtAsR1Inumwj472S9r4,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,More Life,2017-03-18,85,True,298.94,"{'danceability': 0.809, 'energy': 0.463, 'key': 11, 'loudness': -11.377, 'mode': 1, 'speechiness': 0.0396, 'acousticness': 0.256, 'instrumentalness': 0.085, 'liveness': 0.109, 'valence': 0.364, 'tempo': 111.98, 'type': 'audio_features', 'id': '5mCPDVBb16L4XQwDdbRUpz', 'uri': 'spotify:track:5mCPDVBb16L4XQwDdbRUpz', 'track_href': 'https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz', 'duration_ms': 298941, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Mount Eerie,4Sw0SFu1fFdYXdAEVdrqnO,Real Death,4RLr8yJXuhJ6ZrIQkZ4JlA,A Crow Looked at Me,2017-03-24,39,False,147.533,"{'danceability': 0.562, 'energy': 0.187, 'key': 9, 'loudness': -18.183, 'mode': 0, 'speechiness': 0.0442, 'acousticness': 0.676, 'instrumentalness': 0.00186, 'liveness': 0.132, 'valence': 0.0913, 'tempo': 75.965, 'type': 'audio_features', 'id': '4RLr8yJXuhJ6ZrIQkZ4JlA', 'uri': 'spotify:track:4RLr8yJXuhJ6ZrIQkZ4JlA', 'track_href': 'https://api.spotify.com/v1/tracks/4RLr8yJXuhJ6ZrIQkZ4JlA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4RLr8yJXuhJ6ZrIQkZ4JlA', 'duration_ms': 147533, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Björk,7w29UYBi0qsHi5RTcv3lmA,The Gate,3BEJxxZPPJKCTyNjiaxmny,Utopia,2017-11-24,26,False,393.579,"{'danceability': 0.286, 'energy': 0.252, 'key': 2, 'loudness': -8.834, 'mode': 0, 'speechiness': 0.0391, 'acousticness': 0.738, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.0388, 'tempo': 117.025, 'type': 'audio_features', 'id': '3BEJxxZPPJKCTyNjiaxmny', 'uri': 'spotify:track:3BEJxxZPPJKCTyNjiaxmny', 'track_href': 'https://api.spotify.com/v1/tracks/3BEJxxZPPJKCTyNjiaxmny', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3BEJxxZPPJKCTyNjiaxmny', 'duration_ms': 393579, 'time_signature': 3}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,Playboi Carti,2017-04-14,81,True,181.812,"{'danceability': 0.791, 'energy': 0.582, 'key': 11, 'loudness': -7.323, 'mode': 0, 'speechiness': 0.286, 'acousticness': 0.0114, 'instrumentalness': 0, 'liveness': 0.35, 'valence': 0.443, 'tempo': 162.991, 'type': 'audio_features', 'id': '1e1JKLEDKP7hEQzJfNAgPl', 'uri': 'spotify:track:1e1JKLEDKP7hEQzJfNAgPl', 'track_href': 'https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl', 'duration_ms': 181812, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
The War On Drugs,6g0mn3tzAds6aVeUYRsryU,Thinking of a Place,4Sd5tbNP4q8wS64abqwfkN,A Deeper Understanding,2017-08-25,59,False,670.666,"{'danceability': 0.481, 'energy': 0.632, 'key': 11, 'loudness': -7.117, 'mode': 1, 'speechiness': 0.0333, 'acousticness': 0.385, 'instrumentalness': 0.0817, 'liveness': 0.116, 'valence': 0.156, 'tempo': 103.323, 'type': 'audio_features', 'id': '4Sd5tbNP4q8wS64abqwfkN', 'uri': 'spotify:track:4Sd5tbNP4q8wS64abqwfkN', 'track_href': 'https://api.spotify.com/v1/tracks/4Sd5tbNP4q8wS64abqwfkN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Sd5tbNP4q8wS64abqwfkN', 'duration_ms': 670667, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Nilüfer Yanya,09kXLeOXRyfNQMXRaDO4qA,Baby Luv,5JBnYST413xGvb0x00MsQM,Baby Luv,2017-09-27,0,False,207.971,"{'danceability': 0.828, 'energy': 0.447, 'key': 1, 'loudness': -8.298, 'mode': 1, 'speechiness': 0.036, 'acousticness': 0.463, 'instrumentalness': 1.13e-06, 'liveness': 0.103, 'valence': 0.681, 'tempo': 115.98, 'type': 'audio_features', 'id': '5JBnYST413xGvb0x00MsQM', 'uri': 'spotify:track:5JBnYST413xGvb0x00MsQM', 'track_href': 'https://api.spotify.com/v1/tracks/5JBnYST413xGvb0x00MsQM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5JBnYST413xGvb0x00MsQM', 'duration_ms': 207971, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Fever Ray,5hE6NCoobhyEu6TRSbjOJY,IDK About You,7CFQA88EzvK6WA3mEinnUd,Plunge,2017-10-27,0,False,220.53,"{'danceability': 0.719, 'energy': 0.75, 'key': 11, 'loudness': -8.074, 'mode': 1, 'speechiness': 0.232, 'acousticness': 0.01, 'instrumentalness': 0.12, 'liveness': 0.552, 'valence': 0.746, 'tempo': 160.011, 'type': 'audio_features', 'id': '7CFQA88EzvK6WA3mEinnUd', 'uri': 'spotify:track:7CFQA88EzvK6WA3mEinnUd', 'track_href': 'https://api.spotify.com/v1/tracks/7CFQA88EzvK6WA3mEinnUd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7CFQA88EzvK6WA3mEinnUd', 'duration_ms': 220531, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Calvin Harris,7CajNmpbOovFoOoasH2HaY,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),2017-02-24,71,True,230.813,"{'danceability': 0.736, 'energy': 0.795, 'key': 1, 'loudness': -3.299, 'mode': 0, 'speechiness': 0.0545, 'acousticness': 0.498, 'instrumentalness': 1.21e-06, 'liveness': 0.254, 'valence': 0.511, 'tempo': 104.066, 'type': 'audio_features', 'id': '6gpcs5eMhJwax4mIfKDYQk', 'uri': 'spotify:track:6gpcs5eMhJwax4mIfKDYQk', 'track_href': 'https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk', 'duration_ms': 230813, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Migos,6oMuImdp5ZcFhWP0ESe6mG,T-Shirt,7KOlJ92bu51cltsD9KU5I7,Culture,2017-04-07,0,True,242.407,"{'danceability': 0.865, 'energy': 0.687, 'key': 10, 'loudness': -3.744, 'mode': 0, 'speechiness': 0.217, 'acousticness': 0.242, 'instrumentalness': 0, 'liveness': 0.158, 'valence': 0.486, 'tempo': 139.023, 'type': 'audio_features', 'id': '7KOlJ92bu51cltsD9KU5I7', 'uri': 'spotify:track:7KOlJ92bu51cltsD9KU5I7', 'track_href': 'https://api.spotify.com/v1/tracks/7KOlJ92bu51cltsD9KU5I7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KOlJ92bu51cltsD9KU5I7', 'duration_ms': 242407, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
SZA,7tYKF4w9nC0nq9CsPZTHyP,The Weekend,6gU9OKjOE7ghfEd55oRO57,Ctrl,2017-06-09,78,True,272.186,"{'danceability': 0.4, 'energy': 0.366, 'key': 8, 'loudness': -9.405, 'mode': 0, 'speechiness': 0.0597, 'acousticness': 0.242, 'instrumentalness': 0, 'liveness': 0.126, 'valence': 0.161, 'tempo': 73.313, 'type': 'audio_features', 'id': '6gU9OKjOE7ghfEd55oRO57', 'uri': 'spotify:track:6gU9OKjOE7ghfEd55oRO57', 'track_href': 'https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57', 'duration_ms': 272187, 'time_signature': 3}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Yaeji,2RqrWplViWHSGLzlhmDcbt,drink i'm sippin on,5DmCLnojsZpi5SH2MMBDOW,drink i'm sippin on,2017-10-02,0,False,201.446,"{'danceability': 0.732, 'energy': 0.504, 'key': 4, 'loudness': -10.276, 'mode': 0, 'speechiness': 0.072, 'acousticness': 0.0158, 'instrumentalness': 0.031, 'liveness': 0.166, 'valence': 0.477, 'tempo': 130.084, 'type': 'audio_features', 'id': '5DmCLnojsZpi5SH2MMBDOW', 'uri': 'spotify:track:5DmCLnojsZpi5SH2MMBDOW', 'track_href': 'https://api.spotify.com/v1/tracks/5DmCLnojsZpi5SH2MMBDOW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5DmCLnojsZpi5SH2MMBDOW', 'duration_ms': 201446, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
St. Vincent,7bcbShaqKdcyjnmv4Ix8j6,New York,5IXTT9RvcVupmzLTFqIInj,MASSEDUCTION,2017-10-13,52,True,154.96,"{'danceability': 0.373, 'energy': 0.449, 'key': 10, 'loudness': -11.646, 'mode': 1, 'speechiness': 0.144, 'acousticness': 0.892, 'instrumentalness': 1.26e-05, 'liveness': 0.175, 'valence': 0.327, 'tempo': 137.866, 'type': 'audio_features', 'id': '5IXTT9RvcVupmzLTFqIInj', 'uri': 'spotify:track:5IXTT9RvcVupmzLTFqIInj', 'track_href': 'https://api.spotify.com/v1/tracks/5IXTT9RvcVupmzLTFqIInj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5IXTT9RvcVupmzLTFqIInj', 'duration_ms': 154960, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Arca,4SQdUpG4f7UbkJG3cJ2Iyj,Desafío,7j9DYPyCuvSAtPcevpAkzb,Arca,2017-04-07,0,False,233.079,"{'danceability': 0.161, 'energy': 0.482, 'key': 1, 'loudness': -11.21, 'mode': 0, 'speechiness': 0.0472, 'acousticness': 0.486, 'instrumentalness': 0.409, 'liveness': 0.371, 'valence': 0.0926, 'tempo': 161.092, 'type': 'audio_features', 'id': '7j9DYPyCuvSAtPcevpAkzb', 'uri': 'spotify:track:7j9DYPyCuvSAtPcevpAkzb', 'track_href': 'https://api.spotify.com/v1/tracks/7j9DYPyCuvSAtPcevpAkzb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7j9DYPyCuvSAtPcevpAkzb', 'duration_ms': 233079, 'time_signature': 5}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Kelela,1U0sIzpRtDkvu1hXXzxh60,LMK,1D7NJhUyFsFpjIwXMiVO1R,Take Me Apart,2017-10-06,0,False,218.319,"{'danceability': 0.595, 'energy': 0.61, 'key': 1, 'loudness': -7.007, 'mode': 0, 'speechiness': 0.033, 'acousticness': 0.091, 'instrumentalness': 0, 'liveness': 0.16, 'valence': 0.504, 'tempo': 99.529, 'type': 'audio_features', 'id': '1D7NJhUyFsFpjIwXMiVO1R', 'uri': 'spotify:track:1D7NJhUyFsFpjIwXMiVO1R', 'track_href': 'https://api.spotify.com/v1/tracks/1D7NJhUyFsFpjIwXMiVO1R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1D7NJhUyFsFpjIwXMiVO1R', 'duration_ms': 218319, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Sampha,2WoVwexZuODvclzULjPQtm,(No One Knows Me) Like the Piano,5zOnoB8FdZudDcPX4O8WqF,Process,2017-02-03,0,False,218.16,"{'danceability': 0.621, 'energy': 0.199, 'key': 10, 'loudness': -13.788, 'mode': 1, 'speechiness': 0.0344, 'acousticness': 0.976, 'instrumentalness': 0.00186, 'liveness': 0.107, 'valence': 0.178, 'tempo': 128.905, 'type': 'audio_features', 'id': '5zOnoB8FdZudDcPX4O8WqF', 'uri': 'spotify:track:5zOnoB8FdZudDcPX4O8WqF', 'track_href': 'https://api.spotify.com/v1/tracks/5zOnoB8FdZudDcPX4O8WqF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5zOnoB8FdZudDcPX4O8WqF', 'duration_ms': 218160, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Love,2Kerz9H9IejzeIpjhDJoYG,Lust For Life,2017-07-21,70,False,272.742,"{'danceability': 0.527, 'energy': 0.366, 'key': 10, 'loudness': -10.943, 'mode': 1, 'speechiness': 0.0277, 'acousticness': 0.487, 'instrumentalness': 0.0023, 'liveness': 0.11, 'valence': 0.234, 'tempo': 98.994, 'type': 'audio_features', 'id': '2Kerz9H9IejzeIpjhDJoYG', 'uri': 'spotify:track:2Kerz9H9IejzeIpjhDJoYG', 'track_href': 'https://api.spotify.com/v1/tracks/2Kerz9H9IejzeIpjhDJoYG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Kerz9H9IejzeIpjhDJoYG', 'duration_ms': 272743, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,Truth,41AtPa0RB4WZxbMag1S5Ym,Harmony of Difference,2017-09-29,0,False,810.322,"{'danceability': 0.309, 'energy': 0.838, 'key': 2, 'loudness': -8.134, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.0851, 'instrumentalness': 0.63, 'liveness': 0.143, 'valence': 0.391, 'tempo': 115.26, 'type': 'audio_features', 'id': '41AtPa0RB4WZxbMag1S5Ym', 'uri': 'spotify:track:41AtPa0RB4WZxbMag1S5Ym', 'track_href': 'https://api.spotify.com/v1/tracks/41AtPa0RB4WZxbMag1S5Ym', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/41AtPa0RB4WZxbMag1S5Ym', 'duration_ms': 810322, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,Cut To The Feeling,6EJiVf7U0p1BBfs0qqeb1f,Cut To The Feeling,2017-05-26,62,False,207.959,"{'danceability': 0.71, 'energy': 0.909, 'key': 2, 'loudness': -2.777, 'mode': 1, 'speechiness': 0.0639, 'acousticness': 0.0135, 'instrumentalness': 0.00123, 'liveness': 0.303, 'valence': 0.648, 'tempo': 115.001, 'type': 'audio_features', 'id': '6EJiVf7U0p1BBfs0qqeb1f', 'uri': 'spotify:track:6EJiVf7U0p1BBfs0qqeb1f', 'track_href': 'https://api.spotify.com/v1/tracks/6EJiVf7U0p1BBfs0qqeb1f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6EJiVf7U0p1BBfs0qqeb1f', 'duration_ms': 207960, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Vince Staples,68kEuyFKyqrdQQLLsmiatm,Big Fish,6eL1ncVDtQHgSm3E288TS7,Big Fish Theory,2017-06-23,57,False,198.133,"{'danceability': 0.898, 'energy': 0.547, 'key': 3, 'loudness': -5.707, 'mode': 0, 'speechiness': 0.313, 'acousticness': 0.484, 'instrumentalness': 1.04e-05, 'liveness': 0.37, 'valence': 0.763, 'tempo': 100.01, 'type': 'audio_features', 'id': '6eL1ncVDtQHgSm3E288TS7', 'uri': 'spotify:track:6eL1ncVDtQHgSm3E288TS7', 'track_href': 'https://api.spotify.com/v1/tracks/6eL1ncVDtQHgSm3E288TS7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6eL1ncVDtQHgSm3E288TS7', 'duration_ms': 198133, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Jlin,23QKqAkKwti9zBiac6RFBA,Nyakinyua Rise,7HAliS4AAbY8kWnhotOyTx,Black Origami,2017-05-19,0,False,220.437,"{'danceability': 0.788, 'energy': 0.829, 'key': 10, 'loudness': -10.002, 'mode': 0, 'speechiness': 0.0654, 'acousticness': 0.000496, 'instrumentalness': 0.715, 'liveness': 0.109, 'valence': 0.492, 'tempo': 118.506, 'type': 'audio_features', 'id': '7HAliS4AAbY8kWnhotOyTx', 'uri': 'spotify:track:7HAliS4AAbY8kWnhotOyTx', 'track_href': 'https://api.spotify.com/v1/tracks/7HAliS4AAbY8kWnhotOyTx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HAliS4AAbY8kWnhotOyTx', 'duration_ms': 220437, 'time_signature': 3}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Biking,2q0VexHJirnUPnEOhr2DxK,Biking,2017-04-10,68,True,277.52,"{'danceability': 0.673, 'energy': 0.463, 'key': 2, 'loudness': -7.247, 'mode': 1, 'speechiness': 0.191, 'acousticness': 0.681, 'instrumentalness': 4.9e-06, 'liveness': 0.0907, 'valence': 0.268, 'tempo': 147.981, 'type': 'audio_features', 'id': '2q0VexHJirnUPnEOhr2DxK', 'uri': 'spotify:track:2q0VexHJirnUPnEOhr2DxK', 'track_href': 'https://api.spotify.com/v1/tracks/2q0VexHJirnUPnEOhr2DxK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2q0VexHJirnUPnEOhr2DxK', 'duration_ms': 277521, 'time_signature': 4}",The 100 Best Songs of 2017,The 100 Best Songs of 2017
