artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Junior Boys,39x9e2QDpAxK8xTuJDwRqR,In the Morning,1b8SKxV4SlUqfMH8XnWDVX,"In The Morning (12"" Bundle)",2006-08-13,0,False,284.093,"{'danceability': 0.905, 'energy': 0.839, 'key': 10, 'loudness': -5.717, 'mode': 1, 'speechiness': 0.0396, 'acousticness': 0.252, 'instrumentalness': 0.487, 'liveness': 0.137, 'valence': 0.788, 'tempo': 120.006, 'type': 'audio_features', 'id': '1b8SKxV4SlUqfMH8XnWDVX', 'uri': 'spotify:track:1b8SKxV4SlUqfMH8XnWDVX', 'track_href': 'https://api.spotify.com/v1/tracks/1b8SKxV4SlUqfMH8XnWDVX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1b8SKxV4SlUqfMH8XnWDVX', 'duration_ms': 284093, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
The Knife,7eQZTqEMozBcuSubfu52i4,We Share Our Mothers' Health,2BKv8aaH35bgVEJtAIh2SN,We Share Our Mothers' Health,2006-09-05,0,False,251.212,"{'danceability': 0.569, 'energy': 0.9, 'key': 11, 'loudness': -5.257, 'mode': 1, 'speechiness': 0.059, 'acousticness': 0.00759, 'instrumentalness': 0.442, 'liveness': 0.107, 'valence': 0.804, 'tempo': 106.129, 'type': 'audio_features', 'id': '2BKv8aaH35bgVEJtAIh2SN', 'uri': 'spotify:track:2BKv8aaH35bgVEJtAIh2SN', 'track_href': 'https://api.spotify.com/v1/tracks/2BKv8aaH35bgVEJtAIh2SN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2BKv8aaH35bgVEJtAIh2SN', 'duration_ms': 251213, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,"Kick, Push",6nz35DNIzbtj5ztpDEcW1j,Lupe Fiasco's Food & Liquor,2006-06-27,62,False,254.466,"{'danceability': 0.652, 'energy': 0.809, 'key': 5, 'loudness': -5.276, 'mode': 1, 'speechiness': 0.17, 'acousticness': 0.164, 'instrumentalness': 0, 'liveness': 0.175, 'valence': 0.512, 'tempo': 94.786, 'type': 'audio_features', 'id': '6nz35DNIzbtj5ztpDEcW1j', 'uri': 'spotify:track:6nz35DNIzbtj5ztpDEcW1j', 'track_href': 'https://api.spotify.com/v1/tracks/6nz35DNIzbtj5ztpDEcW1j', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6nz35DNIzbtj5ztpDEcW1j', 'duration_ms': 254466, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Hot Chip,37uLId6Z5ZXCx19vuruvv5,Over And Over,6nhmdfzlAZbXWnErSkzgRP,Over And Over,2006-03-07,0,False,349.84,"{'danceability': 0.778, 'energy': 0.77, 'key': 5, 'loudness': -5.03, 'mode': 0, 'speechiness': 0.0362, 'acousticness': 0.00902, 'instrumentalness': 0.00366, 'liveness': 0.0794, 'valence': 0.736, 'tempo': 120.001, 'type': 'audio_features', 'id': '6nhmdfzlAZbXWnErSkzgRP', 'uri': 'spotify:track:6nhmdfzlAZbXWnErSkzgRP', 'track_href': 'https://api.spotify.com/v1/tracks/6nhmdfzlAZbXWnErSkzgRP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6nhmdfzlAZbXWnErSkzgRP', 'duration_ms': 349840, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Herbert,6wXFUcaG7779tb1Ok72GBn,Something Isn't Right,1bedWzmGBBtlnsFbmWi5q7,Scale,2006,0,False,224.92,"{'danceability': 0.943, 'energy': 0.557, 'key': 10, 'loudness': -6.588, 'mode': 0, 'speechiness': 0.0374, 'acousticness': 0.33, 'instrumentalness': 0.000245, 'liveness': 0.0693, 'valence': 0.832, 'tempo': 112.985, 'type': 'audio_features', 'id': '1bedWzmGBBtlnsFbmWi5q7', 'uri': 'spotify:track:1bedWzmGBBtlnsFbmWi5q7', 'track_href': 'https://api.spotify.com/v1/tracks/1bedWzmGBBtlnsFbmWi5q7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1bedWzmGBBtlnsFbmWi5q7', 'duration_ms': 224920, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,The Funeral,4o0NjemqhmsYLIMwlcosvW,Everything All The Time,2006-03-21,0,False,321.146,"{'danceability': 0.316, 'energy': 0.769, 'key': 0, 'loudness': -5.283, 'mode': 0, 'speechiness': 0.0422, 'acousticness': 0.0142, 'instrumentalness': 0, 'liveness': 0.0928, 'valence': 0.127, 'tempo': 122.507, 'type': 'audio_features', 'id': '4o0NjemqhmsYLIMwlcosvW', 'uri': 'spotify:track:4o0NjemqhmsYLIMwlcosvW', 'track_href': 'https://api.spotify.com/v1/tracks/4o0NjemqhmsYLIMwlcosvW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4o0NjemqhmsYLIMwlcosvW', 'duration_ms': 321147, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Ghostface Killah,6FD0unjzGQhX3b6eMccMJe,Shakey Dog,6tjsbxQfec18FUXENKbpem,Fishscale (Explicit Version),2006-01-01,0,True,224.533,"{'danceability': 0.672, 'energy': 0.933, 'key': 6, 'loudness': -4.625, 'mode': 0, 'speechiness': 0.261, 'acousticness': 0.19, 'instrumentalness': 0, 'liveness': 0.878, 'valence': 0.623, 'tempo': 84.381, 'type': 'audio_features', 'id': '6tjsbxQfec18FUXENKbpem', 'uri': 'spotify:track:6tjsbxQfec18FUXENKbpem', 'track_href': 'https://api.spotify.com/v1/tracks/6tjsbxQfec18FUXENKbpem', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tjsbxQfec18FUXENKbpem', 'duration_ms': 224533, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Clipse,2J257euzcjnDLipsyJH3F2,Mr. Me Too,6cAldqwmbUwpM8D17FWtPL,Hell Hath No Fury,2006-11-27,47,True,221.906,"{'danceability': 0.683, 'energy': 0.581, 'key': 7, 'loudness': -7.077, 'mode': 1, 'speechiness': 0.316, 'acousticness': 0.337, 'instrumentalness': 0, 'liveness': 0.208, 'valence': 0.708, 'tempo': 90.984, 'type': 'audio_features', 'id': '6cAldqwmbUwpM8D17FWtPL', 'uri': 'spotify:track:6cAldqwmbUwpM8D17FWtPL', 'track_href': 'https://api.spotify.com/v1/tracks/6cAldqwmbUwpM8D17FWtPL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cAldqwmbUwpM8D17FWtPL', 'duration_ms': 221907, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
The Pipettes,1xS9wRaWvtlxsmERNuNJF2,Pull Shapes,3w6o6FZVWkYT1DS4KA1M9K,We Are The Pipettes,2006,24,False,179.96,"{'danceability': 0.471, 'energy': 0.922, 'key': 7, 'loudness': -2.672, 'mode': 1, 'speechiness': 0.0731, 'acousticness': 0.00415, 'instrumentalness': 5.6e-06, 'liveness': 0.049, 'valence': 0.616, 'tempo': 143.935, 'type': 'audio_features', 'id': '3w6o6FZVWkYT1DS4KA1M9K', 'uri': 'spotify:track:3w6o6FZVWkYT1DS4KA1M9K', 'track_href': 'https://api.spotify.com/v1/tracks/3w6o6FZVWkYT1DS4KA1M9K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3w6o6FZVWkYT1DS4KA1M9K', 'duration_ms': 179960, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Luomo,1eDJci45Pb42HLWeYP5SSF,Really Don't Mind - Radio Edit,1WvuQjBcJXfymld4U9VsUK,Really Don't Mind,2006-08-24,1,False,224.48,"{'danceability': 0.882, 'energy': 0.528, 'key': 6, 'loudness': -11.142, 'mode': 0, 'speechiness': 0.176, 'acousticness': 0.0511, 'instrumentalness': 0.0929, 'liveness': 0.344, 'valence': 0.963, 'tempo': 124.047, 'type': 'audio_features', 'id': '1WvuQjBcJXfymld4U9VsUK', 'uri': 'spotify:track:1WvuQjBcJXfymld4U9VsUK', 'track_href': 'https://api.spotify.com/v1/tracks/1WvuQjBcJXfymld4U9VsUK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1WvuQjBcJXfymld4U9VsUK', 'duration_ms': 224480, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Phoenix,1xU878Z1QtBldR7ru9owdU,Long Distance Call,0TlW92uDXodbICTayeWXGJ,It's Never Been Like that,2006-05-12,13,False,186.159,"{'danceability': 0.752, 'energy': 0.496, 'key': 0, 'loudness': -5.498, 'mode': 1, 'speechiness': 0.0446, 'acousticness': 0.0202, 'instrumentalness': 1.33e-05, 'liveness': 0.0729, 'valence': 0.677, 'tempo': 104.949, 'type': 'audio_features', 'id': '0TlW92uDXodbICTayeWXGJ', 'uri': 'spotify:track:0TlW92uDXodbICTayeWXGJ', 'track_href': 'https://api.spotify.com/v1/tracks/0TlW92uDXodbICTayeWXGJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0TlW92uDXodbICTayeWXGJ', 'duration_ms': 186160, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Califone,3mv2eHwrIONSkviASDMRMa,The Orchids,1TPCnbPTxxvhlJGMQNoG5J,Roots & Crowns,2006-10-10,0,False,175.533,"{'danceability': 0.321, 'energy': 0.442, 'key': 4, 'loudness': -11.582, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.0996, 'instrumentalness': 0.000701, 'liveness': 0.282, 'valence': 0.317, 'tempo': 99.088, 'type': 'audio_features', 'id': '1TPCnbPTxxvhlJGMQNoG5J', 'uri': 'spotify:track:1TPCnbPTxxvhlJGMQNoG5J', 'track_href': 'https://api.spotify.com/v1/tracks/1TPCnbPTxxvhlJGMQNoG5J', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TPCnbPTxxvhlJGMQNoG5J', 'duration_ms': 175533, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Guillemots,3zD5liDjbqljSRorrrcEjs,Trains To Brazil,1HDQj349Vyw4q3edIej35u,Through The Windowpane,2006-01-01,0,False,242.466,"{'danceability': 0.259, 'energy': 0.79, 'key': 1, 'loudness': -5.897, 'mode': 1, 'speechiness': 0.0481, 'acousticness': 0.00919, 'instrumentalness': 5.3e-05, 'liveness': 0.104, 'valence': 0.304, 'tempo': 171.239, 'type': 'audio_features', 'id': '1HDQj349Vyw4q3edIej35u', 'uri': 'spotify:track:1HDQj349Vyw4q3edIej35u', 'track_href': 'https://api.spotify.com/v1/tracks/1HDQj349Vyw4q3edIej35u', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1HDQj349Vyw4q3edIej35u', 'duration_ms': 242467, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Camera Obscura,5gInJ5P5gQnOKPM3SUEVFt,"Lloyd, I'm Ready To Be Heartbroken",52PuLmsxTDOI2WAqpzYjoT,Let's Get Out Of This Country,2006-05-29,48,False,231.16,"{'danceability': 0.329, 'energy': 0.857, 'key': 11, 'loudness': -3.681, 'mode': 1, 'speechiness': 0.0496, 'acousticness': 0.00878, 'instrumentalness': 0.0725, 'liveness': 0.156, 'valence': 0.476, 'tempo': 143.482, 'type': 'audio_features', 'id': '52PuLmsxTDOI2WAqpzYjoT', 'uri': 'spotify:track:52PuLmsxTDOI2WAqpzYjoT', 'track_href': 'https://api.spotify.com/v1/tracks/52PuLmsxTDOI2WAqpzYjoT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/52PuLmsxTDOI2WAqpzYjoT', 'duration_ms': 231160, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Sally Shapiro,0Guuvi7P0R6ZuX2DeL1m9M,I'll Be By Your Side,6qPoMeAKw3wBdBaBCahnmO,Disco Romance,2007-01-01,11,False,327.453,"{'danceability': 0.656, 'energy': 0.715, 'key': 5, 'loudness': -8.976, 'mode': 1, 'speechiness': 0.0558, 'acousticness': 0.0826, 'instrumentalness': 0.00936, 'liveness': 0.152, 'valence': 0.87, 'tempo': 129.07, 'type': 'audio_features', 'id': '6qPoMeAKw3wBdBaBCahnmO', 'uri': 'spotify:track:6qPoMeAKw3wBdBaBCahnmO', 'track_href': 'https://api.spotify.com/v1/tracks/6qPoMeAKw3wBdBaBCahnmO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6qPoMeAKw3wBdBaBCahnmO', 'duration_ms': 327453, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Man Man,0zprAu7NrzRehc0Q0Jc7mL,Van Helsing Boombox,1Xg8LMcRb8y9x9f2DoFzTG,Six Demon Bag,2006,0,False,224.253,"{'danceability': 0.363, 'energy': 0.621, 'key': 3, 'loudness': -7.398, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.805, 'instrumentalness': 0.00497, 'liveness': 0.148, 'valence': 0.579, 'tempo': 179.206, 'type': 'audio_features', 'id': '1Xg8LMcRb8y9x9f2DoFzTG', 'uri': 'spotify:track:1Xg8LMcRb8y9x9f2DoFzTG', 'track_href': 'https://api.spotify.com/v1/tracks/1Xg8LMcRb8y9x9f2DoFzTG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Xg8LMcRb8y9x9f2DoFzTG', 'duration_ms': 224253, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Beirut,6pmxr66tMAePxzOLfjGNcX,Postcards From Italy,5YAhKEMTGMh6SxTSYcUJl6,The Gulag Orkestar,2006-11-06,0,False,257.48,"{'danceability': 0.617, 'energy': 0.559, 'key': 2, 'loudness': -7.324, 'mode': 0, 'speechiness': 0.0305, 'acousticness': 0.921, 'instrumentalness': 0.025, 'liveness': 0.115, 'valence': 0.412, 'tempo': 109.98, 'type': 'audio_features', 'id': '5YAhKEMTGMh6SxTSYcUJl6', 'uri': 'spotify:track:5YAhKEMTGMh6SxTSYcUJl6', 'track_href': 'https://api.spotify.com/v1/tracks/5YAhKEMTGMh6SxTSYcUJl6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5YAhKEMTGMh6SxTSYcUJl6', 'duration_ms': 257480, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Cat Power,6G7OerKc3eBO9sVkRNopFC,Lived In Bars,1SOSPCtnLZnfcGKyH8MJn0,The Greatest,2006-01-24,0,False,224.426,"{'danceability': 0.518, 'energy': 0.329, 'key': 7, 'loudness': -10.174, 'mode': 1, 'speechiness': 0.032, 'acousticness': 0.805, 'instrumentalness': 4.37e-06, 'liveness': 0.111, 'valence': 0.21, 'tempo': 98.996, 'type': 'audio_features', 'id': '1SOSPCtnLZnfcGKyH8MJn0', 'uri': 'spotify:track:1SOSPCtnLZnfcGKyH8MJn0', 'track_href': 'https://api.spotify.com/v1/tracks/1SOSPCtnLZnfcGKyH8MJn0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1SOSPCtnLZnfcGKyH8MJn0', 'duration_ms': 224427, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Matmos,0xBkYJzwFzcIYev4fOkvk0,Steam and Sequins for Larry Levan,6BEKqccxXQk188TVdeworS,The Rose Has Teeth In The Mouth Of A Beast,2006-05-08,0,False,320.546,"{'danceability': 0.849, 'energy': 0.517, 'key': 10, 'loudness': -9.285, 'mode': 0, 'speechiness': 0.0451, 'acousticness': 0.000694, 'instrumentalness': 0.639, 'liveness': 0.0605, 'valence': 0.381, 'tempo': 124.026, 'type': 'audio_features', 'id': '6BEKqccxXQk188TVdeworS', 'uri': 'spotify:track:6BEKqccxXQk188TVdeworS', 'track_href': 'https://api.spotify.com/v1/tracks/6BEKqccxXQk188TVdeworS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6BEKqccxXQk188TVdeworS', 'duration_ms': 320547, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,Ain't No Other Man,6FCekHIwxq4jn9n0lQ1eXD,Back To Basics,2006,0,False,228.906,"{'danceability': 0.862, 'energy': 0.742, 'key': 7, 'loudness': -4.722, 'mode': 1, 'speechiness': 0.222, 'acousticness': 0.00376, 'instrumentalness': 0.00855, 'liveness': 0.103, 'valence': 0.511, 'tempo': 127.91, 'type': 'audio_features', 'id': '6FCekHIwxq4jn9n0lQ1eXD', 'uri': 'spotify:track:6FCekHIwxq4jn9n0lQ1eXD', 'track_href': 'https://api.spotify.com/v1/tracks/6FCekHIwxq4jn9n0lQ1eXD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6FCekHIwxq4jn9n0lQ1eXD', 'duration_ms': 228907, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Turbulence,071vBgcrWSy5w3RmhMZpOb,Notorious,24obzNugdDnXvFF3FHga5T,Notorious - The Album,2006-04-18,0,False,225.186,"{'danceability': 0.679, 'energy': 0.785, 'key': 11, 'loudness': -4.742, 'mode': 0, 'speechiness': 0.312, 'acousticness': 0.000683, 'instrumentalness': 0, 'liveness': 0.153, 'valence': 0.536, 'tempo': 155.255, 'type': 'audio_features', 'id': '24obzNugdDnXvFF3FHga5T', 'uri': 'spotify:track:24obzNugdDnXvFF3FHga5T', 'track_href': 'https://api.spotify.com/v1/tracks/24obzNugdDnXvFF3FHga5T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/24obzNugdDnXvFF3FHga5T', 'duration_ms': 225187, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
Kelis,0IF46mUS8NXjgHabxk2MCM,Bossy (feat. Too $hort) - Alan Braxe & Fred Falke Remix,7MjjohMIb2FmRE0PX4QPvi,Bossy Remix EP,2007-02-20,17,False,339.44,"{'danceability': 0.865, 'energy': 0.684, 'key': 11, 'loudness': -6.691, 'mode': 1, 'speechiness': 0.0923, 'acousticness': 0.0264, 'instrumentalness': 0.0717, 'liveness': 0.0781, 'valence': 0.827, 'tempo': 122.986, 'type': 'audio_features', 'id': '7MjjohMIb2FmRE0PX4QPvi', 'uri': 'spotify:track:7MjjohMIb2FmRE0PX4QPvi', 'track_href': 'https://api.spotify.com/v1/tracks/7MjjohMIb2FmRE0PX4QPvi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MjjohMIb2FmRE0PX4QPvi', 'duration_ms': 339440, 'time_signature': 4}",The Top 100 Tracks of 2006,The 100 Best Songs of 2006
