artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Touch The Sky,2pRyjmTGkz5i8xemOtJ7pG,Late Registration,2005-01-01,63,True,236.6,"{'danceability': 0.552, 'energy': 0.846, 'key': 9, 'loudness': -4.912, 'mode': 1, 'speechiness': 0.342, 'acousticness': 0.0114, 'instrumentalness': 0, 'liveness': 0.309, 'valence': 0.554, 'tempo': 98.56, 'type': 'audio_features', 'id': '2pRyjmTGkz5i8xemOtJ7pG', 'uri': 'spotify:track:2pRyjmTGkz5i8xemOtJ7pG', 'track_href': 'https://api.spotify.com/v1/tracks/2pRyjmTGkz5i8xemOtJ7pG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pRyjmTGkz5i8xemOtJ7pG', 'duration_ms': 236600, 'time_signature': 1}",Top 50 Singles of 2005,Top 50 Singles of 2005
Three 6 Mafia,26s8LSolLfCIY88ysQbIuT,Stay Fly,5FGs2enRe23RODlTmGYbX6,Stay Fly (4 Pack) (feat. Young Buck & 8Ball & MJG),2005-07-05,51,True,238.466,"{'danceability': 0.788, 'energy': 0.864, 'key': 11, 'loudness': -5.767, 'mode': 1, 'speechiness': 0.0335, 'acousticness': 0.0956, 'instrumentalness': 0, 'liveness': 0.335, 'valence': 0.666, 'tempo': 133.295, 'type': 'audio_features', 'id': '5FGs2enRe23RODlTmGYbX6', 'uri': 'spotify:track:5FGs2enRe23RODlTmGYbX6', 'track_href': 'https://api.spotify.com/v1/tracks/5FGs2enRe23RODlTmGYbX6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FGs2enRe23RODlTmGYbX6', 'duration_ms': 238467, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Jeezy,4yBK75WVCQXej1p04GWqxH,Go Crazy (Remix),62ED36JUObH0751SOvvP04,Go Crazy [(Remix) feat. Jay-Z],2005-01-01,0,True,253.906,"{'danceability': 0.394, 'energy': 0.888, 'key': 11, 'loudness': -4.431, 'mode': 0, 'speechiness': 0.446, 'acousticness': 0.0325, 'instrumentalness': 0, 'liveness': 0.231, 'valence': 0.58, 'tempo': 88.869, 'type': 'audio_features', 'id': '62ED36JUObH0751SOvvP04', 'uri': 'spotify:track:62ED36JUObH0751SOvvP04', 'track_href': 'https://api.spotify.com/v1/tracks/62ED36JUObH0751SOvvP04', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62ED36JUObH0751SOvvP04', 'duration_ms': 253907, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Art Brut,1gxXzfykdtDuod56hPkYyr,Emily Kane,1IrVHVGSGA6etyuSWGzRh9,Bang Bang Rock and Roll,2005-05-31,18,False,161.613,"{'danceability': 0.439, 'energy': 0.975, 'key': 7, 'loudness': -2.235, 'mode': 1, 'speechiness': 0.186, 'acousticness': 0.208, 'instrumentalness': 0.00721, 'liveness': 0.279, 'valence': 0.471, 'tempo': 163.818, 'type': 'audio_features', 'id': '1IrVHVGSGA6etyuSWGzRh9', 'uri': 'spotify:track:1IrVHVGSGA6etyuSWGzRh9', 'track_href': 'https://api.spotify.com/v1/tracks/1IrVHVGSGA6etyuSWGzRh9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1IrVHVGSGA6etyuSWGzRh9', 'duration_ms': 161613, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Art Brut,1gxXzfykdtDuod56hPkYyr,Good Weekend,5xGbX4GauB8bCrsRyGdmvx,Bang Bang Rock and Roll,2005-05-31,13,False,169.84,"{'danceability': 0.542, 'energy': 0.915, 'key': 4, 'loudness': -1.773, 'mode': 1, 'speechiness': 0.171, 'acousticness': 0.00855, 'instrumentalness': 2.04e-05, 'liveness': 0.104, 'valence': 0.681, 'tempo': 160.058, 'type': 'audio_features', 'id': '5xGbX4GauB8bCrsRyGdmvx', 'uri': 'spotify:track:5xGbX4GauB8bCrsRyGdmvx', 'track_href': 'https://api.spotify.com/v1/tracks/5xGbX4GauB8bCrsRyGdmvx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xGbX4GauB8bCrsRyGdmvx', 'duration_ms': 169840, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
LCD Soundsystem,066X20Nz7iquqkkCW6Jxy6,Tribulations,5JOO8UMaEpOfhhatQQsAqm,LCD Soundsystem,2005-01-24,51,False,299.0,"{'danceability': 0.694, 'energy': 0.773, 'key': 6, 'loudness': -5.61, 'mode': 0, 'speechiness': 0.0352, 'acousticness': 3.27e-05, 'instrumentalness': 0.883, 'liveness': 0.0761, 'valence': 0.896, 'tempo': 132.012, 'type': 'audio_features', 'id': '5JOO8UMaEpOfhhatQQsAqm', 'uri': 'spotify:track:5JOO8UMaEpOfhhatQQsAqm', 'track_href': 'https://api.spotify.com/v1/tracks/5JOO8UMaEpOfhhatQQsAqm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5JOO8UMaEpOfhhatQQsAqm', 'duration_ms': 299000, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Juelz Santana,6Uh8uJyN9g7oFjDK16nJgb,Mic Check,6szWu680O0O3N1QpQt9fyg,What The Game's Been Missing!,2005-01-01,0,True,176.746,"{'danceability': 0.482, 'energy': 0.939, 'key': 4, 'loudness': -1.577, 'mode': 0, 'speechiness': 0.333, 'acousticness': 0.0691, 'instrumentalness': 0, 'liveness': 0.427, 'valence': 0.698, 'tempo': 85.894, 'type': 'audio_features', 'id': '6szWu680O0O3N1QpQt9fyg', 'uri': 'spotify:track:6szWu680O0O3N1QpQt9fyg', 'track_href': 'https://api.spotify.com/v1/tracks/6szWu680O0O3N1QpQt9fyg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6szWu680O0O3N1QpQt9fyg', 'duration_ms': 176747, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Maximo Park,048FBwXjFYBWxSggPDipic,Apply Some Pressure,1KbagD47zTS1PnmS8iKPIK,Apply Some Pressure,2005,0,False,200.346,"{'danceability': 0.378, 'energy': 0.953, 'key': 9, 'loudness': -3.632, 'mode': 1, 'speechiness': 0.138, 'acousticness': 0.000719, 'instrumentalness': 2.89e-05, 'liveness': 0.0936, 'valence': 0.512, 'tempo': 167.808, 'type': 'audio_features', 'id': '1KbagD47zTS1PnmS8iKPIK', 'uri': 'spotify:track:1KbagD47zTS1PnmS8iKPIK', 'track_href': 'https://api.spotify.com/v1/tracks/1KbagD47zTS1PnmS8iKPIK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1KbagD47zTS1PnmS8iKPIK', 'duration_ms': 200347, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Robyn,6UE7nl9mha6s8z0wFQFIZ2,Be Mine!,4v3CUNAyG5IX3qc1aUzoqI,Ultimate R&B Love 2009,2009-01-01,9,False,204.093,"{'danceability': 0.707, 'energy': 0.678, 'key': 1, 'loudness': -6.57, 'mode': 0, 'speechiness': 0.0906, 'acousticness': 0.288, 'instrumentalness': 1.06e-06, 'liveness': 0.0828, 'valence': 0.964, 'tempo': 158.014, 'type': 'audio_features', 'id': '4v3CUNAyG5IX3qc1aUzoqI', 'uri': 'spotify:track:4v3CUNAyG5IX3qc1aUzoqI', 'track_href': 'https://api.spotify.com/v1/tracks/4v3CUNAyG5IX3qc1aUzoqI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4v3CUNAyG5IX3qc1aUzoqI', 'duration_ms': 204093, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Lindstrøm,2vTtjIqZ7hW0W15t1ApKTB,I Feel Space,7MvsuvGqlxLXABTbRr2L1V,Famous When Dead 4,2003-03-12,0,False,419.986,"{'danceability': 0.765, 'energy': 0.718, 'key': 1, 'loudness': -8.1, 'mode': 1, 'speechiness': 0.036, 'acousticness': 0.00393, 'instrumentalness': 0.891, 'liveness': 0.0853, 'valence': 0.651, 'tempo': 122.032, 'type': 'audio_features', 'id': '7MvsuvGqlxLXABTbRr2L1V', 'uri': 'spotify:track:7MvsuvGqlxLXABTbRr2L1V', 'track_href': 'https://api.spotify.com/v1/tracks/7MvsuvGqlxLXABTbRr2L1V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MvsuvGqlxLXABTbRr2L1V', 'duration_ms': 419986, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Missy Elliott,2wIVse2owClT7go1WT98tk,Lose Control - Explicit Album Version,17hw4dk7wkE5cohCo1cFqY,Respect M.E. (Deluxe Edition Online Music Explicit),2006-09-04,0,True,226.863,"{'danceability': 0.904, 'energy': 0.813, 'key': 4, 'loudness': -7.105, 'mode': 0, 'speechiness': 0.121, 'acousticness': 0.0311, 'instrumentalness': 0.00697, 'liveness': 0.0471, 'valence': 0.81, 'tempo': 125.461, 'type': 'audio_features', 'id': '17hw4dk7wkE5cohCo1cFqY', 'uri': 'spotify:track:17hw4dk7wkE5cohCo1cFqY', 'track_href': 'https://api.spotify.com/v1/tracks/17hw4dk7wkE5cohCo1cFqY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17hw4dk7wkE5cohCo1cFqY', 'duration_ms': 226864, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Missy Elliott,2wIVse2owClT7go1WT98tk,On & On,5t3MKSZ24ggNIlF8WYRZgZ,The Cookbook,2005-07-04,13,False,285.76,"{'danceability': 0.8, 'energy': 0.847, 'key': 5, 'loudness': -6.492, 'mode': 1, 'speechiness': 0.479, 'acousticness': 0.518, 'instrumentalness': 0, 'liveness': 0.136, 'valence': 0.528, 'tempo': 96.238, 'type': 'audio_features', 'id': '5t3MKSZ24ggNIlF8WYRZgZ', 'uri': 'spotify:track:5t3MKSZ24ggNIlF8WYRZgZ', 'track_href': 'https://api.spotify.com/v1/tracks/5t3MKSZ24ggNIlF8WYRZgZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5t3MKSZ24ggNIlF8WYRZgZ', 'duration_ms': 285760, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Gold Digger,5XJJdNPkwmbUwE79gv0NxK,Late Registration,2005-01-01,0,True,207.626,"{'danceability': 0.646, 'energy': 0.696, 'key': 1, 'loudness': -5.572, 'mode': 0, 'speechiness': 0.342, 'acousticness': 0.0192, 'instrumentalness': 0, 'liveness': 0.0762, 'valence': 0.625, 'tempo': 92.88, 'type': 'audio_features', 'id': '5XJJdNPkwmbUwE79gv0NxK', 'uri': 'spotify:track:5XJJdNPkwmbUwE79gv0NxK', 'track_href': 'https://api.spotify.com/v1/tracks/5XJJdNPkwmbUwE79gv0NxK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XJJdNPkwmbUwE79gv0NxK', 'duration_ms': 207401, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Madonna,6tbjWDEIzxoDsBA1FuhfPW,Hung Up,70VjMtwhm3Q2HBQeJnPfmh,Celebration (double disc version),2009-09-18,52,False,336.88,"{'danceability': 0.64, 'energy': 0.646, 'key': 9, 'loudness': -7.572, 'mode': 0, 'speechiness': 0.0497, 'acousticness': 0.00364, 'instrumentalness': 0.165, 'liveness': 0.0912, 'valence': 0.415, 'tempo': 124.992, 'type': 'audio_features', 'id': '70VjMtwhm3Q2HBQeJnPfmh', 'uri': 'spotify:track:70VjMtwhm3Q2HBQeJnPfmh', 'track_href': 'https://api.spotify.com/v1/tracks/70VjMtwhm3Q2HBQeJnPfmh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/70VjMtwhm3Q2HBQeJnPfmh', 'duration_ms': 336880, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
R. Kelly,2mxe0TnaNL039ysAj51xPQ,In the Kitchen,71ionAqmR7ZVSJrZhD13ir,TP.3 Reloaded,2005-07-05,0,False,217.493,"{'danceability': 0.722, 'energy': 0.462, 'key': 5, 'loudness': -7.771, 'mode': 0, 'speechiness': 0.0413, 'acousticness': 0.417, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.371, 'tempo': 127.624, 'type': 'audio_features', 'id': '71ionAqmR7ZVSJrZhD13ir', 'uri': 'spotify:track:71ionAqmR7ZVSJrZhD13ir', 'track_href': 'https://api.spotify.com/v1/tracks/71ionAqmR7ZVSJrZhD13ir', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/71ionAqmR7ZVSJrZhD13ir', 'duration_ms': 217493, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Ladytron,0ucLPotcQNI7AViFytdhBz,Destroy Everything You Touch,5MyNnNXNNxqKR8nZMrdL0o,Best of 00-10,2011-03-29,0,False,276.508,"{'danceability': 0.528, 'energy': 0.782, 'key': 4, 'loudness': -6.172, 'mode': 0, 'speechiness': 0.0314, 'acousticness': 0.00928, 'instrumentalness': 2.2e-05, 'liveness': 0.179, 'valence': 0.72, 'tempo': 120.31, 'type': 'audio_features', 'id': '5MyNnNXNNxqKR8nZMrdL0o', 'uri': 'spotify:track:5MyNnNXNNxqKR8nZMrdL0o', 'track_href': 'https://api.spotify.com/v1/tracks/5MyNnNXNNxqKR8nZMrdL0o', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5MyNnNXNNxqKR8nZMrdL0o', 'duration_ms': 276508, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Black Dice,6xV3tISBQOJ46BJPlC02tX,Smiling Off - Luomo Remix,1fdWsqwOYw6btHiC9SLzGO,Smiling Off,2005-10-14,1,False,538.8,"{'danceability': 0.8, 'energy': 0.767, 'key': 6, 'loudness': -10.071, 'mode': 0, 'speechiness': 0.0461, 'acousticness': 0.00552, 'instrumentalness': 0.682, 'liveness': 0.0764, 'valence': 0.813, 'tempo': 119.993, 'type': 'audio_features', 'id': '1fdWsqwOYw6btHiC9SLzGO', 'uri': 'spotify:track:1fdWsqwOYw6btHiC9SLzGO', 'track_href': 'https://api.spotify.com/v1/tracks/1fdWsqwOYw6btHiC9SLzGO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fdWsqwOYw6btHiC9SLzGO', 'duration_ms': 538800, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Animal Collective,4kwxTgCKMipBKhSnEstNKj,Grass,665Mtv9an8ErUgFT6ZJqdN,Feels,2005-10-16,0,False,179.586,"{'danceability': 0.223, 'energy': 0.841, 'key': 10, 'loudness': -5.131, 'mode': 1, 'speechiness': 0.0941, 'acousticness': 0.109, 'instrumentalness': 0.000524, 'liveness': 0.326, 'valence': 0.207, 'tempo': 175.553, 'type': 'audio_features', 'id': '665Mtv9an8ErUgFT6ZJqdN', 'uri': 'spotify:track:665Mtv9an8ErUgFT6ZJqdN', 'track_href': 'https://api.spotify.com/v1/tracks/665Mtv9an8ErUgFT6ZJqdN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/665Mtv9an8ErUgFT6ZJqdN', 'duration_ms': 179587, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,Do You Want To,2jwqGpgd3J4o3PkaxfCN7B,Do You Want To,2005-09-19,0,False,221.04,"{'danceability': 0.402, 'energy': 0.941, 'key': 0, 'loudness': -2.908, 'mode': 1, 'speechiness': 0.0458, 'acousticness': 0.0837, 'instrumentalness': 0.000216, 'liveness': 0.344, 'valence': 0.792, 'tempo': 123.112, 'type': 'audio_features', 'id': '2jwqGpgd3J4o3PkaxfCN7B', 'uri': 'spotify:track:2jwqGpgd3J4o3PkaxfCN7B', 'track_href': 'https://api.spotify.com/v1/tracks/2jwqGpgd3J4o3PkaxfCN7B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2jwqGpgd3J4o3PkaxfCN7B', 'duration_ms': 221040, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
The Clientele,3xZBpeXHkSjTKQIR1OeKN0,Since K Got Over Me,1aB8BnDTML8UNZVTnaEyaO,Strange Geometry,2005-10-11,0,False,232.066,"{'danceability': 0.525, 'energy': 0.669, 'key': 4, 'loudness': -9.482, 'mode': 1, 'speechiness': 0.0279, 'acousticness': 0.00106, 'instrumentalness': 0.028, 'liveness': 0.103, 'valence': 0.678, 'tempo': 112.208, 'type': 'audio_features', 'id': '1aB8BnDTML8UNZVTnaEyaO', 'uri': 'spotify:track:1aB8BnDTML8UNZVTnaEyaO', 'track_href': 'https://api.spotify.com/v1/tracks/1aB8BnDTML8UNZVTnaEyaO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1aB8BnDTML8UNZVTnaEyaO', 'duration_ms': 232067, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Isolée,6FfTOJJ5iO4tRG80MG5Ovj,Schrapnell,1SPjE4m6disyB8KA9cDOrj,We Are Monster,2005,0,False,261.55,"{'danceability': 0.861, 'energy': 0.61, 'key': 0, 'loudness': -10.435, 'mode': 1, 'speechiness': 0.0433, 'acousticness': 0.204, 'instrumentalness': 0.818, 'liveness': 0.323, 'valence': 0.762, 'tempo': 126.028, 'type': 'audio_features', 'id': '1SPjE4m6disyB8KA9cDOrj', 'uri': 'spotify:track:1SPjE4m6disyB8KA9cDOrj', 'track_href': 'https://api.spotify.com/v1/tracks/1SPjE4m6disyB8KA9cDOrj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1SPjE4m6disyB8KA9cDOrj', 'duration_ms': 261457, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,Hollaback Girl,2mGFZPUsk6e8Zjd61jaXdI,Let's Get It Started,2010-01-01,0,True,200.08,"{'danceability': 0.925, 'energy': 0.885, 'key': 10, 'loudness': -4.023, 'mode': 0, 'speechiness': 0.0904, 'acousticness': 0.364, 'instrumentalness': 4.77e-06, 'liveness': 0.0234, 'valence': 0.911, 'tempo': 110.017, 'type': 'audio_features', 'id': '2mGFZPUsk6e8Zjd61jaXdI', 'uri': 'spotify:track:2mGFZPUsk6e8Zjd61jaXdI', 'track_href': 'https://api.spotify.com/v1/tracks/2mGFZPUsk6e8Zjd61jaXdI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2mGFZPUsk6e8Zjd61jaXdI', 'duration_ms': 200080, 'time_signature': 4}",Top 50 Singles of 2005,Top 50 Singles of 2005
