artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Japanese Breakfast,7MoIc5s9KXolCBH1fy9kkw,Be Sweet,0dpyzcT3RMNNSd2xKBf35I,Jubilee,2021-06-04,64,False,195.37,"{'danceability': 0.653, 'energy': 0.877, 'key': 2, 'loudness': -5.82, 'mode': 0, 'speechiness': 0.0275, 'acousticness': 0.0102, 'instrumentalness': 1.04e-05, 'liveness': 0.32, 'valence': 0.62, 'tempo': 109.985, 'type': 'audio_features', 'id': '0dpyzcT3RMNNSd2xKBf35I', 'uri': 'spotify:track:0dpyzcT3RMNNSd2xKBf35I', 'track_href': 'https://api.spotify.com/v1/tracks/0dpyzcT3RMNNSd2xKBf35I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0dpyzcT3RMNNSd2xKBf35I', 'duration_ms': 195371, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Sharon Van Etten,2wJ4vsxWd7df7dRU4KcoDe,Like I Used To,1kZpYFQHUKv4xHELaaUSqP,Like I Used To,2021-05-21,49,False,263.754,"{'danceability': 0.532, 'energy': 0.719, 'key': 4, 'loudness': -5.16, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.119, 'instrumentalness': 0.000577, 'liveness': 0.373, 'valence': 0.517, 'tempo': 110.949, 'type': 'audio_features', 'id': '1kZpYFQHUKv4xHELaaUSqP', 'uri': 'spotify:track:1kZpYFQHUKv4xHELaaUSqP', 'track_href': 'https://api.spotify.com/v1/tracks/1kZpYFQHUKv4xHELaaUSqP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kZpYFQHUKv4xHELaaUSqP', 'duration_ms': 263754, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Sofia Kourtesis,7wXTWO45lqpUejDkike0Gf,La Perla,4pNlEl7y5pT9f9zFy0oxXb,La Perla,2021-02-02,39,False,327.096,"{'danceability': 0.631, 'energy': 0.651, 'key': 7, 'loudness': -11.427, 'mode': 1, 'speechiness': 0.0482, 'acousticness': 0.18, 'instrumentalness': 0.931, 'liveness': 0.106, 'valence': 0.666, 'tempo': 124.013, 'type': 'audio_features', 'id': '4pNlEl7y5pT9f9zFy0oxXb', 'uri': 'spotify:track:4pNlEl7y5pT9f9zFy0oxXb', 'track_href': 'https://api.spotify.com/v1/tracks/4pNlEl7y5pT9f9zFy0oxXb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4pNlEl7y5pT9f9zFy0oxXb', 'duration_ms': 327097, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Wizkid,3tVQdUvClmAT7URs9V3rsp,Essence (feat. Tems),5FG7Tl93LdH117jEKYl3Cm,Made In Lagos,2020-10-29,74,False,248.04,"{'danceability': 0.849, 'energy': 0.707, 'key': 0, 'loudness': -6.002, 'mode': 1, 'speechiness': 0.113, 'acousticness': 0.0266, 'instrumentalness': 8.58e-06, 'liveness': 0.618, 'valence': 0.602, 'tempo': 104.027, 'type': 'audio_features', 'id': '5FG7Tl93LdH117jEKYl3Cm', 'uri': 'spotify:track:5FG7Tl93LdH117jEKYl3Cm', 'track_href': 'https://api.spotify.com/v1/tracks/5FG7Tl93LdH117jEKYl3Cm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FG7Tl93LdH117jEKYl3Cm', 'duration_ms': 248040, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,Little Things,41YZXlOIGKmaa3RJpBn2Qy,Little Things/Sparrow,2021-08-10,28,False,344.822,"{'danceability': 0.34, 'energy': 0.924, 'key': 1, 'loudness': -5.077, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.256, 'instrumentalness': 0.925, 'liveness': 0.248, 'valence': 0.736, 'tempo': 96.104, 'type': 'audio_features', 'id': '41YZXlOIGKmaa3RJpBn2Qy', 'uri': 'spotify:track:41YZXlOIGKmaa3RJpBn2Qy', 'track_href': 'https://api.spotify.com/v1/tracks/41YZXlOIGKmaa3RJpBn2Qy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/41YZXlOIGKmaa3RJpBn2Qy', 'duration_ms': 344823, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Tinashe,0NIIxcxNHmOoyBx03SfTCD,Bouncin,3FPj7V0TGXHNkdxPmMoa1A,Bouncin,2021-07-09,36,True,176.02,"{'danceability': 0.715, 'energy': 0.795, 'key': 0, 'loudness': -6.243, 'mode': 1, 'speechiness': 0.0564, 'acousticness': 0.128, 'instrumentalness': 1.42e-05, 'liveness': 0.0756, 'valence': 0.754, 'tempo': 166.091, 'type': 'audio_features', 'id': '3FPj7V0TGXHNkdxPmMoa1A', 'uri': 'spotify:track:3FPj7V0TGXHNkdxPmMoa1A', 'track_href': 'https://api.spotify.com/v1/tracks/3FPj7V0TGXHNkdxPmMoa1A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3FPj7V0TGXHNkdxPmMoa1A', 'duration_ms': 176020, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Peggy Gou,2mLA48B366zkELXYx7hcDN,I Go,1S3wM42IWR5DDukmZo8GwV,I Go,2021-07-09,1,False,358.614,"{'danceability': 0.782, 'energy': 0.839, 'key': 11, 'loudness': -7.67, 'mode': 1, 'speechiness': 0.0487, 'acousticness': 0.0834, 'instrumentalness': 0.767, 'liveness': 0.0495, 'valence': 0.961, 'tempo': 119.994, 'type': 'audio_features', 'id': '1S3wM42IWR5DDukmZo8GwV', 'uri': 'spotify:track:1S3wM42IWR5DDukmZo8GwV', 'track_href': 'https://api.spotify.com/v1/tracks/1S3wM42IWR5DDukmZo8GwV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1S3wM42IWR5DDukmZo8GwV', 'duration_ms': 358615, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,Thot Shit,7joRf3mjT0jy68k7lxzUNn,Thot Shit,2021-06-10,31,False,184.634,"{'danceability': 0.955, 'energy': 0.677, 'key': 9, 'loudness': -3.379, 'mode': 1, 'speechiness': 0.105, 'acousticness': 0.00796, 'instrumentalness': 0, 'liveness': 0.174, 'valence': 0.86, 'tempo': 130.017, 'type': 'audio_features', 'id': '7joRf3mjT0jy68k7lxzUNn', 'uri': 'spotify:track:7joRf3mjT0jy68k7lxzUNn', 'track_href': 'https://api.spotify.com/v1/tracks/7joRf3mjT0jy68k7lxzUNn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7joRf3mjT0jy68k7lxzUNn', 'duration_ms': 184635, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Faye Webster,5szilpXHcwOqnyKLqGco5j,I Know I'm Funny haha,3V66T9O5aOycr8raWMpyLP,I Know I'm Funny haha,2021-06-25,57,True,163.88,"{'danceability': 0.725, 'energy': 0.376, 'key': 5, 'loudness': -10.421, 'mode': 1, 'speechiness': 0.0307, 'acousticness': 0.0997, 'instrumentalness': 0.481, 'liveness': 0.106, 'valence': 0.551, 'tempo': 92.565, 'type': 'audio_features', 'id': '3V66T9O5aOycr8raWMpyLP', 'uri': 'spotify:track:3V66T9O5aOycr8raWMpyLP', 'track_href': 'https://api.spotify.com/v1/tracks/3V66T9O5aOycr8raWMpyLP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3V66T9O5aOycr8raWMpyLP', 'duration_ms': 163880, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
SZA,7tYKF4w9nC0nq9CsPZTHyP,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,2020-12-25,81,True,279.204,"{'danceability': 0.436, 'energy': 0.655, 'key': 1, 'loudness': -8.37, 'mode': 0, 'speechiness': 0.0583, 'acousticness': 0.499, 'instrumentalness': 8.1e-06, 'liveness': 0.688, 'valence': 0.412, 'tempo': 121.002, 'type': 'audio_features', 'id': '3YJJjQPAbDT7mGpX3WtQ9A', 'uri': 'spotify:track:3YJJjQPAbDT7mGpX3WtQ9A', 'track_href': 'https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A', 'duration_ms': 279204, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
black midi,7Hvq85OU8T7Hsd63zNBwaL,John L,5XtZpzK2QfBCRG93IQznkW,Cavalcade,2021-05-26,39,False,313.72,"{'danceability': 0.366, 'energy': 0.869, 'key': 2, 'loudness': -5.989, 'mode': 1, 'speechiness': 0.398, 'acousticness': 0.0383, 'instrumentalness': 0.0747, 'liveness': 0.101, 'valence': 0.0941, 'tempo': 134.663, 'type': 'audio_features', 'id': '5XtZpzK2QfBCRG93IQznkW', 'uri': 'spotify:track:5XtZpzK2QfBCRG93IQznkW', 'track_href': 'https://api.spotify.com/v1/tracks/5XtZpzK2QfBCRG93IQznkW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XtZpzK2QfBCRG93IQznkW', 'duration_ms': 313720, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Baby Keem,5SXuuuRpukkTvsLuUknva1,family ties (with Kendrick Lamar),3QFInJAm9eyaho5vBzxInN,The Melodic Blue,2021-09-10,81,True,252.262,"{'danceability': 0.711, 'energy': 0.611, 'key': 1, 'loudness': -5.453, 'mode': 1, 'speechiness': 0.33, 'acousticness': 0.00588, 'instrumentalness': 0, 'liveness': 0.23, 'valence': 0.144, 'tempo': 134.093, 'type': 'audio_features', 'id': '3QFInJAm9eyaho5vBzxInN', 'uri': 'spotify:track:3QFInJAm9eyaho5vBzxInN', 'track_href': 'https://api.spotify.com/v1/tracks/3QFInJAm9eyaho5vBzxInN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3QFInJAm9eyaho5vBzxInN', 'duration_ms': 252262, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Jlin,23QKqAkKwti9zBiac6RFBA,Embryo,50KSiIg5g7y1yHQvOJwrTY,Embryo,2021-10-19,0,False,233.732,"{'danceability': 0.661, 'energy': 0.697, 'key': 1, 'loudness': -13.113, 'mode': 1, 'speechiness': 0.0445, 'acousticness': 0.00481, 'instrumentalness': 0.936, 'liveness': 0.108, 'valence': 0.573, 'tempo': 158.058, 'type': 'audio_features', 'id': '50KSiIg5g7y1yHQvOJwrTY', 'uri': 'spotify:track:50KSiIg5g7y1yHQvOJwrTY', 'track_href': 'https://api.spotify.com/v1/tracks/50KSiIg5g7y1yHQvOJwrTY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/50KSiIg5g7y1yHQvOJwrTY', 'duration_ms': 233733, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,Just for Me,6OTKVgVpVaVjhRLYizPJKA,Just for me,2021-08-13,61,False,115.8,"{'danceability': 0.796, 'energy': 0.625, 'key': 0, 'loudness': -7.218, 'mode': 1, 'speechiness': 0.0645, 'acousticness': 0.653, 'instrumentalness': 0.00348, 'liveness': 0.187, 'valence': 0.641, 'tempo': 133.035, 'type': 'audio_features', 'id': '6OTKVgVpVaVjhRLYizPJKA', 'uri': 'spotify:track:6OTKVgVpVaVjhRLYizPJKA', 'track_href': 'https://api.spotify.com/v1/tracks/6OTKVgVpVaVjhRLYizPJKA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6OTKVgVpVaVjhRLYizPJKA', 'duration_ms': 115801, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Yves Tumor,0qu422H5MOoQxGjd4IzHbS,Jackie,1tEePg2AqDdRWLgYovr3yE,Jackie,2021-06-15,0,False,176.346,"{'danceability': 0.55, 'energy': 0.893, 'key': 5, 'loudness': -5.466, 'mode': 0, 'speechiness': 0.0363, 'acousticness': 0.000176, 'instrumentalness': 0, 'liveness': 0.71, 'valence': 0.614, 'tempo': 93.985, 'type': 'audio_features', 'id': '1tEePg2AqDdRWLgYovr3yE', 'uri': 'spotify:track:1tEePg2AqDdRWLgYovr3yE', 'track_href': 'https://api.spotify.com/v1/tracks/1tEePg2AqDdRWLgYovr3yE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1tEePg2AqDdRWLgYovr3yE', 'duration_ms': 176347, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
L'Rain,68BVYIej5jGdIh8au5qELn,Find It,68j8YituM3oIVfEnQtPHJ9,Fatigue,2021-06-25,0,False,377.82,"{'danceability': 0.281, 'energy': 0.609, 'key': 7, 'loudness': -8.931, 'mode': 1, 'speechiness': 0.0602, 'acousticness': 0.589, 'instrumentalness': 0.0775, 'liveness': 0.238, 'valence': 0.209, 'tempo': 112.02, 'type': 'audio_features', 'id': '68j8YituM3oIVfEnQtPHJ9', 'uri': 'spotify:track:68j8YituM3oIVfEnQtPHJ9', 'track_href': 'https://api.spotify.com/v1/tracks/68j8YituM3oIVfEnQtPHJ9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/68j8YituM3oIVfEnQtPHJ9', 'duration_ms': 377820, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Mach-Hommy,3ZMur3elMyOs248ah86NRk,Kriminel,6SP0QBGknpFuSXX4Lk8h5T,Pray For Haiti,2021-05-21,45,True,156.0,"{'danceability': 0.523, 'energy': 0.476, 'key': 7, 'loudness': -10.932, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.74, 'instrumentalness': 0, 'liveness': 0.117, 'valence': 0.689, 'tempo': 75.907, 'type': 'audio_features', 'id': '6SP0QBGknpFuSXX4Lk8h5T', 'uri': 'spotify:track:6SP0QBGknpFuSXX4Lk8h5T', 'track_href': 'https://api.spotify.com/v1/tracks/6SP0QBGknpFuSXX4Lk8h5T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6SP0QBGknpFuSXX4Lk8h5T', 'duration_ms': 156000, 'time_signature': 1}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,Fuck Him All Night,4vMZPiiWKgmjcUcJVdW6YD,Fuck Him All Night,2021-07-07,0,True,175.862,"{'danceability': 0.857, 'energy': 0.64, 'key': 11, 'loudness': -8.18, 'mode': 1, 'speechiness': 0.212, 'acousticness': 0.0202, 'instrumentalness': 0.00055, 'liveness': 0.0498, 'valence': 0.673, 'tempo': 115.993, 'type': 'audio_features', 'id': '4vMZPiiWKgmjcUcJVdW6YD', 'uri': 'spotify:track:4vMZPiiWKgmjcUcJVdW6YD', 'track_href': 'https://api.spotify.com/v1/tracks/4vMZPiiWKgmjcUcJVdW6YD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4vMZPiiWKgmjcUcJVdW6YD', 'duration_ms': 175862, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Dry Cleaning,7DlD7rLG9MKuvXtTeACzkO,Scratchcard Lanyard,0VhE2J8chLtqwpTCXvRlOz,Scratchcard Lanyard,2020-11-19,23,False,246.6,"{'danceability': 0.536, 'energy': 0.838, 'key': 11, 'loudness': -5.011, 'mode': 0, 'speechiness': 0.038, 'acousticness': 0.00169, 'instrumentalness': 0.16, 'liveness': 0.0787, 'valence': 0.78, 'tempo': 151.441, 'type': 'audio_features', 'id': '0VhE2J8chLtqwpTCXvRlOz', 'uri': 'spotify:track:0VhE2J8chLtqwpTCXvRlOz', 'track_href': 'https://api.spotify.com/v1/tracks/0VhE2J8chLtqwpTCXvRlOz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0VhE2J8chLtqwpTCXvRlOz', 'duration_ms': 246600, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Noname,1EpyA68dKpjf7jXmQL88Hy,Rainforest,7thhWP37F1tHFcrnwLNaao,Rainforest,2021-02-26,0,True,162.436,"{'danceability': 0.531, 'energy': 0.546, 'key': 6, 'loudness': -10.936, 'mode': 0, 'speechiness': 0.372, 'acousticness': 0.26, 'instrumentalness': 0.00949, 'liveness': 0.379, 'valence': 0.7, 'tempo': 92.06, 'type': 'audio_features', 'id': '7thhWP37F1tHFcrnwLNaao', 'uri': 'spotify:track:7thhWP37F1tHFcrnwLNaao', 'track_href': 'https://api.spotify.com/v1/tracks/7thhWP37F1tHFcrnwLNaao', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7thhWP37F1tHFcrnwLNaao', 'duration_ms': 162437, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
Jessie Ware,5Mq7iqCWBzofK39FBqblNc,Please,5dZckiro7HS8t2wOPrWpI2,Please,2021-04-28,30,False,272.093,"{'danceability': 0.674, 'energy': 0.677, 'key': 7, 'loudness': -7.475, 'mode': 1, 'speechiness': 0.0377, 'acousticness': 0.0212, 'instrumentalness': 0.0277, 'liveness': 0.101, 'valence': 0.463, 'tempo': 120.027, 'type': 'audio_features', 'id': '5dZckiro7HS8t2wOPrWpI2', 'uri': 'spotify:track:5dZckiro7HS8t2wOPrWpI2', 'track_href': 'https://api.spotify.com/v1/tracks/5dZckiro7HS8t2wOPrWpI2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5dZckiro7HS8t2wOPrWpI2', 'duration_ms': 272093, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
duendita,4vZBqD3QXrKiE3mZ6zHr22,Open Eyes,1nPj9Znw8ccWaw0LqcepIs,Open Eyes,2021-03-03,0,False,204.28,"{'danceability': 0.341, 'energy': 0.47, 'key': 5, 'loudness': -10.144, 'mode': 1, 'speechiness': 0.037, 'acousticness': 0.226, 'instrumentalness': 0.105, 'liveness': 0.518, 'valence': 0.203, 'tempo': 144.109, 'type': 'audio_features', 'id': '1nPj9Znw8ccWaw0LqcepIs', 'uri': 'spotify:track:1nPj9Znw8ccWaw0LqcepIs', 'track_href': 'https://api.spotify.com/v1/tracks/1nPj9Znw8ccWaw0LqcepIs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1nPj9Znw8ccWaw0LqcepIs', 'duration_ms': 204280, 'time_signature': 4}",The 100 Best Songs of 2021,The 100 Best Songs of 2021
