artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Animal Collective,4kwxTgCKMipBKhSnEstNKj,My Girls,1kn0qoZsAYz2IEOSmWGrvX,Merriweather Post Pavilion,2009-01-20,0,False,340.786,"{'danceability': 0.508, 'energy': 0.953, 'key': 4, 'loudness': -6.031, 'mode': 0, 'speechiness': 0.0806, 'acousticness': 0.256, 'instrumentalness': 0.0445, 'liveness': 0.929, 'valence': 0.555, 'tempo': 119.973, 'type': 'audio_features', 'id': '1kn0qoZsAYz2IEOSmWGrvX', 'uri': 'spotify:track:1kn0qoZsAYz2IEOSmWGrvX', 'track_href': 'https://api.spotify.com/v1/tracks/1kn0qoZsAYz2IEOSmWGrvX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kn0qoZsAYz2IEOSmWGrvX', 'duration_ms': 340787, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Dirty Projectors,5VF0YkVLeVD4ytyiyVSIiF,Stillness Is The Move,1rsXdMvbZzwBVbXFvVA8sm,Bitte Orca,2009-06-07,0,False,316.32,"{'danceability': 0.584, 'energy': 0.541, 'key': 0, 'loudness': -5.767, 'mode': 1, 'speechiness': 0.11, 'acousticness': 0.0937, 'instrumentalness': 2.91e-06, 'liveness': 0.0961, 'valence': 0.516, 'tempo': 76.403, 'type': 'audio_features', 'id': '1rsXdMvbZzwBVbXFvVA8sm', 'uri': 'spotify:track:1rsXdMvbZzwBVbXFvVA8sm', 'track_href': 'https://api.spotify.com/v1/tracks/1rsXdMvbZzwBVbXFvVA8sm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1rsXdMvbZzwBVbXFvVA8sm', 'duration_ms': 316320, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Phoenix,1xU878Z1QtBldR7ru9owdU,1901,0hYDZYCpymqkOREQAED69h,Wolfgang Amadeus Phoenix (Standard Version),2009-05-22,0,False,193.12,"{'danceability': 0.592, 'energy': 0.84, 'key': 0, 'loudness': -5.394, 'mode': 1, 'speechiness': 0.0429, 'acousticness': 0.0558, 'instrumentalness': 2.3e-05, 'liveness': 0.194, 'valence': 0.696, 'tempo': 144.081, 'type': 'audio_features', 'id': '0hYDZYCpymqkOREQAED69h', 'uri': 'spotify:track:0hYDZYCpymqkOREQAED69h', 'track_href': 'https://api.spotify.com/v1/tracks/0hYDZYCpymqkOREQAED69h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0hYDZYCpymqkOREQAED69h', 'duration_ms': 193120, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Bat For Lashes,6l77PmL5iuEEcYjGl8K6s7,Daniel,72Z3omkingFSu6Qvo7EkLh,Daniel,2009-02-27,27,False,249.707,"{'danceability': 0.595, 'energy': 0.666, 'key': 8, 'loudness': -8.422, 'mode': 0, 'speechiness': 0.0365, 'acousticness': 0.0115, 'instrumentalness': 0.0144, 'liveness': 0.177, 'valence': 0.438, 'tempo': 135.015, 'type': 'audio_features', 'id': '72Z3omkingFSu6Qvo7EkLh', 'uri': 'spotify:track:72Z3omkingFSu6Qvo7EkLh', 'track_href': 'https://api.spotify.com/v1/tracks/72Z3omkingFSu6Qvo7EkLh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72Z3omkingFSu6Qvo7EkLh', 'duration_ms': 249707, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,Two Weeks,0iTpQYzJnYgh7kIxyq8A2O,Veckatimest,2009-05-24,1,False,243.16,"{'danceability': 0.537, 'energy': 0.712, 'key': 5, 'loudness': -5.597, 'mode': 1, 'speechiness': 0.0286, 'acousticness': 0.289, 'instrumentalness': 0.00568, 'liveness': 0.08, 'valence': 0.704, 'tempo': 159.871, 'type': 'audio_features', 'id': '0iTpQYzJnYgh7kIxyq8A2O', 'uri': 'spotify:track:0iTpQYzJnYgh7kIxyq8A2O', 'track_href': 'https://api.spotify.com/v1/tracks/0iTpQYzJnYgh7kIxyq8A2O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0iTpQYzJnYgh7kIxyq8A2O', 'duration_ms': 243160, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,Zero,1OJrcYcbtEJWC8dT9unEOm,It's Blitz!,2009-01-01,0,False,265.786,"{'danceability': 0.504, 'energy': 0.947, 'key': 11, 'loudness': -4.11, 'mode': 1, 'speechiness': 0.106, 'acousticness': 0.00113, 'instrumentalness': 0.313, 'liveness': 0.383, 'valence': 0.147, 'tempo': 124.013, 'type': 'audio_features', 'id': '1OJrcYcbtEJWC8dT9unEOm', 'uri': 'spotify:track:1OJrcYcbtEJWC8dT9unEOm', 'track_href': 'https://api.spotify.com/v1/tracks/1OJrcYcbtEJWC8dT9unEOm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1OJrcYcbtEJWC8dT9unEOm', 'duration_ms': 265787, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Big Boi,2ht3wxeT69CzyKFChNnNAB,Shine Blockas,4YXmq1kloAuJ2B3JCBEbEr,Sir Lucious Left Foot...The Son Of Chico Dusty,2010-01-01,0,True,225.64,"{'danceability': 0.524, 'energy': 0.741, 'key': 7, 'loudness': -3.686, 'mode': 1, 'speechiness': 0.17, 'acousticness': 0.0076, 'instrumentalness': 0, 'liveness': 0.0621, 'valence': 0.46, 'tempo': 170.91, 'type': 'audio_features', 'id': '4YXmq1kloAuJ2B3JCBEbEr', 'uri': 'spotify:track:4YXmq1kloAuJ2B3JCBEbEr', 'track_href': 'https://api.spotify.com/v1/tracks/4YXmq1kloAuJ2B3JCBEbEr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4YXmq1kloAuJ2B3JCBEbEr', 'duration_ms': 225640, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Phoenix,1xU878Z1QtBldR7ru9owdU,Lisztomania,3EXCJvehlOGEP9ntHaEMAg,Wolfgang Amadeus Phoenix (Standard Version),2009-05-22,0,False,241.546,"{'danceability': 0.638, 'energy': 0.794, 'key': 0, 'loudness': -6.448, 'mode': 1, 'speechiness': 0.037, 'acousticness': 0.0322, 'instrumentalness': 0.00452, 'liveness': 0.514, 'valence': 0.331, 'tempo': 97.538, 'type': 'audio_features', 'id': '3EXCJvehlOGEP9ntHaEMAg', 'uri': 'spotify:track:3EXCJvehlOGEP9ntHaEMAg', 'track_href': 'https://api.spotify.com/v1/tracks/3EXCJvehlOGEP9ntHaEMAg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3EXCJvehlOGEP9ntHaEMAg', 'duration_ms': 241547, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Girls,6eO95BjZhrWHREMfwC4vVN,Lust For Life,1nXXiAnSuCfmf733yQm42T,Album,2009-09-28,0,True,145.293,"{'danceability': 0.259, 'energy': 0.696, 'key': 8, 'loudness': -6.107, 'mode': 0, 'speechiness': 0.032, 'acousticness': 0.0114, 'instrumentalness': 0.159, 'liveness': 0.148, 'valence': 0.516, 'tempo': 77.186, 'type': 'audio_features', 'id': '1nXXiAnSuCfmf733yQm42T', 'uri': 'spotify:track:1nXXiAnSuCfmf733yQm42T', 'track_href': 'https://api.spotify.com/v1/tracks/1nXXiAnSuCfmf733yQm42T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1nXXiAnSuCfmf733yQm42T', 'duration_ms': 145293, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Washed Out,5juOkIIy18sFw9L30syt1Z,Feel It All Around,0BJTbkmrB2Y4E9M8qVzbYZ,Life Of Leisure,2010-03-01,0,False,192.08,"{'danceability': 0.34, 'energy': 0.737, 'key': 8, 'loudness': -4.681, 'mode': 1, 'speechiness': 0.0582, 'acousticness': 0.000105, 'instrumentalness': 0.762, 'liveness': 0.0699, 'valence': 0.499, 'tempo': 172.022, 'type': 'audio_features', 'id': '0BJTbkmrB2Y4E9M8qVzbYZ', 'uri': 'spotify:track:0BJTbkmrB2Y4E9M8qVzbYZ', 'track_href': 'https://api.spotify.com/v1/tracks/0BJTbkmrB2Y4E9M8qVzbYZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0BJTbkmrB2Y4E9M8qVzbYZ', 'duration_ms': 192080, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Animal Collective,4kwxTgCKMipBKhSnEstNKj,What Would I Want? Sky,3RQDauUKDwVNsg2IVypyMo,Fall Be Kind,2009-11-23,0,False,407.586,"{'danceability': 0.314, 'energy': 0.883, 'key': 5, 'loudness': -7.111, 'mode': 1, 'speechiness': 0.102, 'acousticness': 0.173, 'instrumentalness': 0.000116, 'liveness': 0.218, 'valence': 0.132, 'tempo': 176.79, 'type': 'audio_features', 'id': '3RQDauUKDwVNsg2IVypyMo', 'uri': 'spotify:track:3RQDauUKDwVNsg2IVypyMo', 'track_href': 'https://api.spotify.com/v1/tracks/3RQDauUKDwVNsg2IVypyMo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3RQDauUKDwVNsg2IVypyMo', 'duration_ms': 407587, 'time_signature': 1}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,While You Wait For The Others,6ISgf39hqL5wImQpRrLcCr,Veckatimest,2009-05-24,0,False,269.706,"{'danceability': 0.551, 'energy': 0.463, 'key': 6, 'loudness': -7.642, 'mode': 0, 'speechiness': 0.0387, 'acousticness': 0.527, 'instrumentalness': 0.00145, 'liveness': 0.101, 'valence': 0.328, 'tempo': 80.44, 'type': 'audio_features', 'id': '6ISgf39hqL5wImQpRrLcCr', 'uri': 'spotify:track:6ISgf39hqL5wImQpRrLcCr', 'track_href': 'https://api.spotify.com/v1/tracks/6ISgf39hqL5wImQpRrLcCr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ISgf39hqL5wImQpRrLcCr', 'duration_ms': 269707, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Neon Indian,0KydPQPUUoTNhmiHKOg5Er,Deadbeat Summer,6tBm6kLyHsXbgCN5dH9UhY,Psychic Chasms,2009,0,False,242.706,"{'danceability': 0.635, 'energy': 0.664, 'key': 0, 'loudness': -5.629, 'mode': 1, 'speechiness': 0.23, 'acousticness': 0.00953, 'instrumentalness': 0.00045, 'liveness': 0.0788, 'valence': 0.707, 'tempo': 120.015, 'type': 'audio_features', 'id': '6tBm6kLyHsXbgCN5dH9UhY', 'uri': 'spotify:track:6tBm6kLyHsXbgCN5dH9UhY', 'track_href': 'https://api.spotify.com/v1/tracks/6tBm6kLyHsXbgCN5dH9UhY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tBm6kLyHsXbgCN5dH9UhY', 'duration_ms': 242707, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Joy Orbison,0aIpJqqTLf683ojWREc5lg,Hyph Mngo,20jbVobhjypgFXmZZrz7ti,Ghetto Bass 2,2010-04-30,0,False,338.413,"{'danceability': 0.485, 'energy': 0.552, 'key': 1, 'loudness': -9.202, 'mode': 1, 'speechiness': 0.0543, 'acousticness': 0.116, 'instrumentalness': 0.0455, 'liveness': 0.0864, 'valence': 0.0676, 'tempo': 139.792, 'type': 'audio_features', 'id': '20jbVobhjypgFXmZZrz7ti', 'uri': 'spotify:track:20jbVobhjypgFXmZZrz7ti', 'track_href': 'https://api.spotify.com/v1/tracks/20jbVobhjypgFXmZZrz7ti', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/20jbVobhjypgFXmZZrz7ti', 'duration_ms': 338413, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
Girls,6eO95BjZhrWHREMfwC4vVN,Hellhole Ratrace,3vzDn9XSvPl4KPZav9y1BB,Hellhole Ratrace,2009-08-18,0,False,416.986,"{'danceability': 0.413, 'energy': 0.558, 'key': 9, 'loudness': -7.332, 'mode': 1, 'speechiness': 0.0352, 'acousticness': 0.231, 'instrumentalness': 0, 'liveness': 0.229, 'valence': 0.0717, 'tempo': 114.927, 'type': 'audio_features', 'id': '3vzDn9XSvPl4KPZav9y1BB', 'uri': 'spotify:track:3vzDn9XSvPl4KPZav9y1BB', 'track_href': 'https://api.spotify.com/v1/tracks/3vzDn9XSvPl4KPZav9y1BB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3vzDn9XSvPl4KPZav9y1BB', 'duration_ms': 416987, 'time_signature': 4}",The Top 100 Tracks of 2009,Top 100 Tracks of 2009
