artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Glasser,2M45qKMZX16QUyOiKyluI0,Apply,11qwSJRR2XGOXi9ehSmZ4T,Ring,2010-09-27,0,False,299.293,"{'danceability': 0.443, 'energy': 0.612, 'key': 5, 'loudness': -7.025, 'mode': 1, 'speechiness': 0.0312, 'acousticness': 0.334, 'instrumentalness': 0.887, 'liveness': 0.197, 'valence': 0.357, 'tempo': 76.073, 'type': 'audio_features', 'id': '11qwSJRR2XGOXi9ehSmZ4T', 'uri': 'spotify:track:11qwSJRR2XGOXi9ehSmZ4T', 'track_href': 'https://api.spotify.com/v1/tracks/11qwSJRR2XGOXi9ehSmZ4T', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/11qwSJRR2XGOXi9ehSmZ4T', 'duration_ms': 299293, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Wavves,6bUJpbekaIlq2fT5FMV2mQ,Post Acid,4HrDG0cRX8D42VoKY9lZul,King Of The Beach,2010-11-15,0,False,130.52,"{'danceability': 0.322, 'energy': 0.958, 'key': 11, 'loudness': -2.222, 'mode': 0, 'speechiness': 0.15, 'acousticness': 0.000277, 'instrumentalness': 6.41e-06, 'liveness': 0.0705, 'valence': 0.474, 'tempo': 122.6, 'type': 'audio_features', 'id': '4HrDG0cRX8D42VoKY9lZul', 'uri': 'spotify:track:4HrDG0cRX8D42VoKY9lZul', 'track_href': 'https://api.spotify.com/v1/tracks/4HrDG0cRX8D42VoKY9lZul', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4HrDG0cRX8D42VoKY9lZul', 'duration_ms': 130520, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Gil Scott-Heron,0kEfub5RzlZOB2zGomqVSU,New York Is Killing Me,1TwpzReNcB1Mx689Z5w9iV,I’m New Here,2010-02-08,0,False,269.92,"{'danceability': 0.837, 'energy': 0.881, 'key': 0, 'loudness': -6.427, 'mode': 1, 'speechiness': 0.293, 'acousticness': 0.17, 'instrumentalness': 0.236, 'liveness': 0.197, 'valence': 0.776, 'tempo': 103.065, 'type': 'audio_features', 'id': '1TwpzReNcB1Mx689Z5w9iV', 'uri': 'spotify:track:1TwpzReNcB1Mx689Z5w9iV', 'track_href': 'https://api.spotify.com/v1/tracks/1TwpzReNcB1Mx689Z5w9iV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TwpzReNcB1Mx689Z5w9iV', 'duration_ms': 269920, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Surfer Blood,0IlQRCafsMrd0QkTRBU6n0,Floating Vibes,3HrwyrI4b8yUeSMu7Ap8vg,Astro Coast,2010,0,False,240.24,"{'danceability': 0.523, 'energy': 0.699, 'key': 4, 'loudness': -4.954, 'mode': 1, 'speechiness': 0.0311, 'acousticness': 0.177, 'instrumentalness': 0.00453, 'liveness': 0.369, 'valence': 0.465, 'tempo': 126.876, 'type': 'audio_features', 'id': '3HrwyrI4b8yUeSMu7Ap8vg', 'uri': 'spotify:track:3HrwyrI4b8yUeSMu7Ap8vg', 'track_href': 'https://api.spotify.com/v1/tracks/3HrwyrI4b8yUeSMu7Ap8vg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3HrwyrI4b8yUeSMu7Ap8vg', 'duration_ms': 240240, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Spoon,0K1q0nXQ8is36PzOKAMbNe,Written In Reverse,17dyPqESSg7vFsXvIlp53K,Transference,2010-01-18,0,False,258.92,"{'danceability': 0.727, 'energy': 0.741, 'key': 5, 'loudness': -4.714, 'mode': 1, 'speechiness': 0.032, 'acousticness': 0.156, 'instrumentalness': 8.59e-05, 'liveness': 0.206, 'valence': 0.747, 'tempo': 102.053, 'type': 'audio_features', 'id': '17dyPqESSg7vFsXvIlp53K', 'uri': 'spotify:track:17dyPqESSg7vFsXvIlp53K', 'track_href': 'https://api.spotify.com/v1/tracks/17dyPqESSg7vFsXvIlp53K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17dyPqESSg7vFsXvIlp53K', 'duration_ms': 258920, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Forest Swords,2VarlUiM6Lw0SA7BvwVPRP,Rattling Cage,1dBBN7XhIBLX2UNTZgJ8t0,Rattling Cage,2010-07-26,0,False,229.923,"{'danceability': 0.535, 'energy': 0.607, 'key': 8, 'loudness': -8.374, 'mode': 0, 'speechiness': 0.038, 'acousticness': 0.837, 'instrumentalness': 0.579, 'liveness': 0.401, 'valence': 0.237, 'tempo': 109.986, 'type': 'audio_features', 'id': '1dBBN7XhIBLX2UNTZgJ8t0', 'uri': 'spotify:track:1dBBN7XhIBLX2UNTZgJ8t0', 'track_href': 'https://api.spotify.com/v1/tracks/1dBBN7XhIBLX2UNTZgJ8t0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1dBBN7XhIBLX2UNTZgJ8t0', 'duration_ms': 229924, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
The Radio Dept.,0utS63XytOEVN1EtzWhJpG,Heaven's On Fire,4crDpUinNgLQqGcuoEQmAD,Clinging to a Scheme,2010-04-19,0,False,212.133,"{'danceability': 0.59, 'energy': 0.87, 'key': 3, 'loudness': -4.536, 'mode': 1, 'speechiness': 0.0399, 'acousticness': 0.0596, 'instrumentalness': 1.52e-06, 'liveness': 0.157, 'valence': 0.86, 'tempo': 130.703, 'type': 'audio_features', 'id': '4crDpUinNgLQqGcuoEQmAD', 'uri': 'spotify:track:4crDpUinNgLQqGcuoEQmAD', 'track_href': 'https://api.spotify.com/v1/tracks/4crDpUinNgLQqGcuoEQmAD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4crDpUinNgLQqGcuoEQmAD', 'duration_ms': 212133, 'time_signature': 5}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Delorean,4llqCChMq4zPzCB84OrTck,Real Love,13u3TZBLzCi5ByGZkFxjLx,Subiza,2010-04-19,0,False,365.986,"{'danceability': 0.454, 'energy': 0.92, 'key': 1, 'loudness': -8.237, 'mode': 1, 'speechiness': 0.0393, 'acousticness': 1.12e-05, 'instrumentalness': 0.791, 'liveness': 0.6, 'valence': 0.177, 'tempo': 124.984, 'type': 'audio_features', 'id': '13u3TZBLzCi5ByGZkFxjLx', 'uri': 'spotify:track:13u3TZBLzCi5ByGZkFxjLx', 'track_href': 'https://api.spotify.com/v1/tracks/13u3TZBLzCi5ByGZkFxjLx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/13u3TZBLzCi5ByGZkFxjLx', 'duration_ms': 365987, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Die Antwoord,6urkHDoIVO1WO8vNIwcJmM,Enter The Ninja,4VyPMk4Vraq62NbjvJkCFQ,$O$ (International Deluxe Version),2010-01-01,32,True,309.813,"{'danceability': 0.689, 'energy': 0.807, 'key': 8, 'loudness': -5.596, 'mode': 1, 'speechiness': 0.0997, 'acousticness': 0.0522, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.29, 'tempo': 151.984, 'type': 'audio_features', 'id': '4VyPMk4Vraq62NbjvJkCFQ', 'uri': 'spotify:track:4VyPMk4Vraq62NbjvJkCFQ', 'track_href': 'https://api.spotify.com/v1/tracks/4VyPMk4Vraq62NbjvJkCFQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4VyPMk4Vraq62NbjvJkCFQ', 'duration_ms': 309813, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,What's My Name?,7drYJ2qsSeA7KIR33Cw6eZ,Loud (Explicit Version),2010-11-16,0,False,263.173,"{'danceability': 0.705, 'energy': 0.776, 'key': 2, 'loudness': -2.968, 'mode': 1, 'speechiness': 0.0691, 'acousticness': 0.246, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.575, 'tempo': 100.01, 'type': 'audio_features', 'id': '7drYJ2qsSeA7KIR33Cw6eZ', 'uri': 'spotify:track:7drYJ2qsSeA7KIR33Cw6eZ', 'track_href': 'https://api.spotify.com/v1/tracks/7drYJ2qsSeA7KIR33Cw6eZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7drYJ2qsSeA7KIR33Cw6eZ', 'duration_ms': 263173, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Here We Go Magic,4WxjrOJGIngO2hJnlCeK7f,Collector,1ZXUG8UQvjBridytLO0ufG,Collector [Single],2010-04-21,0,False,309.333,"{'danceability': 0.429, 'energy': 0.869, 'key': 2, 'loudness': -5.741, 'mode': 1, 'speechiness': 0.0333, 'acousticness': 6.42e-05, 'instrumentalness': 0.0787, 'liveness': 0.0702, 'valence': 0.454, 'tempo': 91.752, 'type': 'audio_features', 'id': '1ZXUG8UQvjBridytLO0ufG', 'uri': 'spotify:track:1ZXUG8UQvjBridytLO0ufG', 'track_href': 'https://api.spotify.com/v1/tracks/1ZXUG8UQvjBridytLO0ufG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ZXUG8UQvjBridytLO0ufG', 'duration_ms': 309333, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,Blessa,1TPe5UFLgWi8UISRwT8l8q,Causers Of This,2010-02-23,0,False,163.453,"{'danceability': 0.538, 'energy': 0.461, 'key': 3, 'loudness': -9.804, 'mode': 0, 'speechiness': 0.0344, 'acousticness': 0.587, 'instrumentalness': 0.648, 'liveness': 0.13, 'valence': 0.176, 'tempo': 100.002, 'type': 'audio_features', 'id': '1TPe5UFLgWi8UISRwT8l8q', 'uri': 'spotify:track:1TPe5UFLgWi8UISRwT8l8q', 'track_href': 'https://api.spotify.com/v1/tracks/1TPe5UFLgWi8UISRwT8l8q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TPe5UFLgWi8UISRwT8l8q', 'duration_ms': 163453, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Sade,47zz7sob9NUcODy0BTDvKx,Soldier of Love,0bgsj8kz5zWbQ6njk2Oqoz,Soldier of Love,2010-02-08,52,False,356.653,"{'danceability': 0.775, 'energy': 0.572, 'key': 0, 'loudness': -8.427, 'mode': 0, 'speechiness': 0.0633, 'acousticness': 0.0117, 'instrumentalness': 0.0293, 'liveness': 0.0847, 'valence': 0.64, 'tempo': 90.023, 'type': 'audio_features', 'id': '0bgsj8kz5zWbQ6njk2Oqoz', 'uri': 'spotify:track:0bgsj8kz5zWbQ6njk2Oqoz', 'track_href': 'https://api.spotify.com/v1/tracks/0bgsj8kz5zWbQ6njk2Oqoz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0bgsj8kz5zWbQ6njk2Oqoz', 'duration_ms': 356653, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Wild Nothing,6NrkINd80slV25wkBu9mEB,Chinatown,7B17CF5k5iS12zWrqathPg,Gemini,2010-05-25,0,False,198.842,"{'danceability': 0.537, 'energy': 0.698, 'key': 8, 'loudness': -6.134, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.00053, 'instrumentalness': 0.309, 'liveness': 0.103, 'valence': 0.225, 'tempo': 126.039, 'type': 'audio_features', 'id': '7B17CF5k5iS12zWrqathPg', 'uri': 'spotify:track:7B17CF5k5iS12zWrqathPg', 'track_href': 'https://api.spotify.com/v1/tracks/7B17CF5k5iS12zWrqathPg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7B17CF5k5iS12zWrqathPg', 'duration_ms': 198843, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
SALEM,09CJcG6ndtL82D8x9VxaeT,King Night,1fQ7sTkoDooENKCu0u0U7a,King Night,2010-09-20,0,False,229.96,"{'danceability': 0.422, 'energy': 0.837, 'key': 1, 'loudness': -6.412, 'mode': 1, 'speechiness': 0.0732, 'acousticness': 0.000159, 'instrumentalness': 0.802, 'liveness': 0.556, 'valence': 0.151, 'tempo': 131.79, 'type': 'audio_features', 'id': '1fQ7sTkoDooENKCu0u0U7a', 'uri': 'spotify:track:1fQ7sTkoDooENKCu0u0U7a', 'track_href': 'https://api.spotify.com/v1/tracks/1fQ7sTkoDooENKCu0u0U7a', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fQ7sTkoDooENKCu0u0U7a', 'duration_ms': 229960, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Woods,2sBPVEeMBXKNsZtYaJixnJ,Suffering Season,5u8ouS5B5U1qYGreLC5bkP,At Echo Lake,2010-05-11,15,False,186.933,"{'danceability': 0.334, 'energy': 0.867, 'key': 0, 'loudness': -4.427, 'mode': 1, 'speechiness': 0.0424, 'acousticness': 0.0326, 'instrumentalness': 5.39e-06, 'liveness': 0.104, 'valence': 0.724, 'tempo': 124.045, 'type': 'audio_features', 'id': '5u8ouS5B5U1qYGreLC5bkP', 'uri': 'spotify:track:5u8ouS5B5U1qYGreLC5bkP', 'track_href': 'https://api.spotify.com/v1/tracks/5u8ouS5B5U1qYGreLC5bkP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5u8ouS5B5U1qYGreLC5bkP', 'duration_ms': 186933, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Kingdom,1ofhNTFMyFVSs62cJWG0oj,Mind Reader (feat. Shyvonne) [Original],31SiBfNNYK792snkWZOI6n,Mind Reader,2010-02-02,0,False,304.248,"{'danceability': 0.673, 'energy': 0.751, 'key': 8, 'loudness': -7.037, 'mode': 1, 'speechiness': 0.099, 'acousticness': 0.00184, 'instrumentalness': 0.514, 'liveness': 0.178, 'valence': 0.706, 'tempo': 139.994, 'type': 'audio_features', 'id': '31SiBfNNYK792snkWZOI6n', 'uri': 'spotify:track:31SiBfNNYK792snkWZOI6n', 'track_href': 'https://api.spotify.com/v1/tracks/31SiBfNNYK792snkWZOI6n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31SiBfNNYK792snkWZOI6n', 'duration_ms': 304248, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Drake,3TVXtAsR1Inumwj472S9r4,Over,1EoHEkVcysf4WVDx6r9WzQ,Thank Me Later (Int'l Version),2010-01-01,61,True,233.56,"{'danceability': 0.325, 'energy': 0.848, 'key': 7, 'loudness': -5.611, 'mode': 1, 'speechiness': 0.279, 'acousticness': 0.0109, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.433, 'tempo': 100.093, 'type': 'audio_features', 'id': '1EoHEkVcysf4WVDx6r9WzQ', 'uri': 'spotify:track:1EoHEkVcysf4WVDx6r9WzQ', 'track_href': 'https://api.spotify.com/v1/tracks/1EoHEkVcysf4WVDx6r9WzQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1EoHEkVcysf4WVDx6r9WzQ', 'duration_ms': 233560, 'time_signature': 5}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
The National,2cCUtGK9sDU2EoElnk0GNB,Bloodbuzz Ohio,287POkGgnCfYXMFqz1zqmt,High Violet,2010-05-10,0,False,275.933,"{'danceability': 0.39, 'energy': 0.834, 'key': 9, 'loudness': -6.367, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.0554, 'instrumentalness': 0.18, 'liveness': 0.103, 'valence': 0.684, 'tempo': 157.077, 'type': 'audio_features', 'id': '287POkGgnCfYXMFqz1zqmt', 'uri': 'spotify:track:287POkGgnCfYXMFqz1zqmt', 'track_href': 'https://api.spotify.com/v1/tracks/287POkGgnCfYXMFqz1zqmt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/287POkGgnCfYXMFqz1zqmt', 'duration_ms': 275933, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,Un-thinkable (I'm Ready),4JOP8ELK6AaeySe7sKe996,The Element Of Freedom,2009-12-15,69,False,249.24,"{'danceability': 0.596, 'energy': 0.505, 'key': 7, 'loudness': -7.892, 'mode': 1, 'speechiness': 0.0619, 'acousticness': 0.732, 'instrumentalness': 1.97e-05, 'liveness': 0.106, 'valence': 0.335, 'tempo': 86.097, 'type': 'audio_features', 'id': '4JOP8ELK6AaeySe7sKe996', 'uri': 'spotify:track:4JOP8ELK6AaeySe7sKe996', 'track_href': 'https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996', 'duration_ms': 249240, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Broken Social Scene,7lOJ7WXyopaxri0dbOiZkd,World Sick,5Af65GaVzka0gHSicJ29R4,Forgiveness Rock Record,2010-05-10,0,False,407.76,"{'danceability': 0.57, 'energy': 0.417, 'key': 0, 'loudness': -11.292, 'mode': 1, 'speechiness': 0.0339, 'acousticness': 0.0322, 'instrumentalness': 0.0642, 'liveness': 0.263, 'valence': 0.161, 'tempo': 117.873, 'type': 'audio_features', 'id': '5Af65GaVzka0gHSicJ29R4', 'uri': 'spotify:track:5Af65GaVzka0gHSicJ29R4', 'track_href': 'https://api.spotify.com/v1/tracks/5Af65GaVzka0gHSicJ29R4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Af65GaVzka0gHSicJ29R4', 'duration_ms': 407760, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
Ted Leo and the Pharmacists,5hbH3dvtk49g07qpc1QwPe,Bottled In Cork,58m9LH2EpkEIxjpwqhQlEg,The Brutalist Bricks,2010-03-08,0,False,198.173,"{'danceability': 0.575, 'energy': 0.895, 'key': 0, 'loudness': -4.07, 'mode': 1, 'speechiness': 0.18, 'acousticness': 0.012, 'instrumentalness': 0, 'liveness': 0.235, 'valence': 0.778, 'tempo': 143.091, 'type': 'audio_features', 'id': '58m9LH2EpkEIxjpwqhQlEg', 'uri': 'spotify:track:58m9LH2EpkEIxjpwqhQlEg', 'track_href': 'https://api.spotify.com/v1/tracks/58m9LH2EpkEIxjpwqhQlEg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58m9LH2EpkEIxjpwqhQlEg', 'duration_ms': 198173, 'time_signature': 4}",The Top 100 Tracks of 2010,Pitchfork's Top 100 tracks of 2010
