artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Soulwax,43mWhBXSflupNLuNjM5vff,NY Excuse,7rnAXmOwAQkn2nZaae1Xfs,Any Minute Now,2004-08-23,0,False,289.96,"{'danceability': 0.666, 'energy': 0.731, 'key': 1, 'loudness': -5.902, 'mode': 1, 'speechiness': 0.0518, 'acousticness': 0.00293, 'instrumentalness': 0.921, 'liveness': 0.108, 'valence': 0.79, 'tempo': 133.347, 'type': 'audio_features', 'id': '7rnAXmOwAQkn2nZaae1Xfs', 'uri': 'spotify:track:7rnAXmOwAQkn2nZaae1Xfs', 'track_href': 'https://api.spotify.com/v1/tracks/7rnAXmOwAQkn2nZaae1Xfs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rnAXmOwAQkn2nZaae1Xfs', 'duration_ms': 289960, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,What You Waiting For?,0oEFdKyCW7zMSIHazc8Yit,Love Angel Music Baby (Deluxe Version),2005-01-01,0,False,221.226,"{'danceability': 0.676, 'energy': 0.948, 'key': 5, 'loudness': -2.557, 'mode': 1, 'speechiness': 0.0628, 'acousticness': 0.0509, 'instrumentalness': 8.19e-06, 'liveness': 0.384, 'valence': 0.731, 'tempo': 136.027, 'type': 'audio_features', 'id': '0oEFdKyCW7zMSIHazc8Yit', 'uri': 'spotify:track:0oEFdKyCW7zMSIHazc8Yit', 'track_href': 'https://api.spotify.com/v1/tracks/0oEFdKyCW7zMSIHazc8Yit', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oEFdKyCW7zMSIHazc8Yit', 'duration_ms': 221227, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,Float On,2lwwrWVKdf3LR9lbbhnr6R,Good News For People Who Love Bad News,2004-04-05,78,False,208.466,"{'danceability': 0.649, 'energy': 0.888, 'key': 6, 'loudness': -4.807, 'mode': 1, 'speechiness': 0.0293, 'acousticness': 0.013, 'instrumentalness': 2.23e-06, 'liveness': 0.0888, 'valence': 0.553, 'tempo': 100.975, 'type': 'audio_features', 'id': '2lwwrWVKdf3LR9lbbhnr6R', 'uri': 'spotify:track:2lwwrWVKdf3LR9lbbhnr6R', 'track_href': 'https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R', 'duration_ms': 208467, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Jesus Walks,39Gcv2oL78UzQgCoDfg46L,Jesus Walks (UK ECD Maxi),2004-01-01,0,True,201.293,"{'danceability': 0.592, 'energy': 0.875, 'key': 3, 'loudness': -3.658, 'mode': 0, 'speechiness': 0.333, 'acousticness': 0.631, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.706, 'tempo': 87.079, 'type': 'audio_features', 'id': '39Gcv2oL78UzQgCoDfg46L', 'uri': 'spotify:track:39Gcv2oL78UzQgCoDfg46L', 'track_href': 'https://api.spotify.com/v1/tracks/39Gcv2oL78UzQgCoDfg46L', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39Gcv2oL78UzQgCoDfg46L', 'duration_ms': 201293, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
USHER,23zg3TcAtWQy7J6upgbUnj,Yeah!,2PkeVPcL32LA96cK5ySC3c,Yeah!,2004-02-09,0,False,250.066,"{'danceability': 0.895, 'energy': 0.795, 'key': 2, 'loudness': -4.693, 'mode': 1, 'speechiness': 0.0977, 'acousticness': 0.0219, 'instrumentalness': 0, 'liveness': 0.0403, 'valence': 0.574, 'tempo': 105.004, 'type': 'audio_features', 'id': '2PkeVPcL32LA96cK5ySC3c', 'uri': 'spotify:track:2PkeVPcL32LA96cK5ySC3c', 'track_href': 'https://api.spotify.com/v1/tracks/2PkeVPcL32LA96cK5ySC3c', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PkeVPcL32LA96cK5ySC3c', 'duration_ms': 250067, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Kylie Minogue,4RVnAU35WRWra6OZ3CbbMA,I Believe in You,1AKJnUOmNwlyXzOYptQhwx,I Believe in You,2004-12-06,50,False,200.973,"{'danceability': 0.548, 'energy': 0.785, 'key': 7, 'loudness': -5.087, 'mode': 1, 'speechiness': 0.0704, 'acousticness': 0.00277, 'instrumentalness': 0.048, 'liveness': 0.329, 'valence': 0.418, 'tempo': 120.939, 'type': 'audio_features', 'id': '1AKJnUOmNwlyXzOYptQhwx', 'uri': 'spotify:track:1AKJnUOmNwlyXzOYptQhwx', 'track_href': 'https://api.spotify.com/v1/tracks/1AKJnUOmNwlyXzOYptQhwx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1AKJnUOmNwlyXzOYptQhwx', 'duration_ms': 200973, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,Sunshowers,1L3HUoTWrckqGxczwuzNck,Arular,2005-04-25,0,False,195.933,"{'danceability': 0.937, 'energy': 0.682, 'key': 1, 'loudness': -8.821, 'mode': 1, 'speechiness': 0.132, 'acousticness': 0.207, 'instrumentalness': 0.000369, 'liveness': 0.0488, 'valence': 0.935, 'tempo': 118.039, 'type': 'audio_features', 'id': '1L3HUoTWrckqGxczwuzNck', 'uri': 'spotify:track:1L3HUoTWrckqGxczwuzNck', 'track_href': 'https://api.spotify.com/v1/tracks/1L3HUoTWrckqGxczwuzNck', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1L3HUoTWrckqGxczwuzNck', 'duration_ms': 195933, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Alan Braxe,24JRvbKfTcF2x7c2kCCJrW,Rubicon - Original Version,4wyLPvSHMyOIlVa5AiI1Uc,Rubicon,2004,0,False,375.96,"{'danceability': 0.608, 'energy': 0.976, 'key': 11, 'loudness': -4.193, 'mode': 0, 'speechiness': 0.0366, 'acousticness': 0.00144, 'instrumentalness': 0.924, 'liveness': 0.039, 'valence': 0.704, 'tempo': 144.919, 'type': 'audio_features', 'id': '4wyLPvSHMyOIlVa5AiI1Uc', 'uri': 'spotify:track:4wyLPvSHMyOIlVa5AiI1Uc', 'track_href': 'https://api.spotify.com/v1/tracks/4wyLPvSHMyOIlVa5AiI1Uc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wyLPvSHMyOIlVa5AiI1Uc', 'duration_ms': 375960, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,You Don't Know My Name/Will You Ever Know It (Reggae Mix),5232rjkQ3U3XxRRjYMv94d,Reggae Gold 2004,2008-09-30,0,False,276.973,"{'danceability': 0.71, 'energy': 0.662, 'key': 0, 'loudness': -7.13, 'mode': 1, 'speechiness': 0.123, 'acousticness': 0.612, 'instrumentalness': 0.000136, 'liveness': 0.625, 'valence': 0.71, 'tempo': 83.404, 'type': 'audio_features', 'id': '5232rjkQ3U3XxRRjYMv94d', 'uri': 'spotify:track:5232rjkQ3U3XxRRjYMv94d', 'track_href': 'https://api.spotify.com/v1/tracks/5232rjkQ3U3XxRRjYMv94d', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5232rjkQ3U3XxRRjYMv94d', 'duration_ms': 276973, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Rachel Stevens,7LP4hiTAVkw3Rtc1hqtLi4,Some Girls,6fjem4JlaXP4MsnqXxr0Jq,Funky Dory (New Version),2003,0,False,214.333,"{'danceability': 0.713, 'energy': 0.847, 'key': 2, 'loudness': -5.028, 'mode': 1, 'speechiness': 0.104, 'acousticness': 0.199, 'instrumentalness': 0, 'liveness': 0.368, 'valence': 0.354, 'tempo': 129.975, 'type': 'audio_features', 'id': '6fjem4JlaXP4MsnqXxr0Jq', 'uri': 'spotify:track:6fjem4JlaXP4MsnqXxr0Jq', 'track_href': 'https://api.spotify.com/v1/tracks/6fjem4JlaXP4MsnqXxr0Jq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fjem4JlaXP4MsnqXxr0Jq', 'duration_ms': 214333, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Les Savy Fav,5DZBnxCYzs32O2bbqK8KNg,The Sweat Descends,3r1nNcZqgpOBAMnVZVb4oX,Sounds Of The City - New York,2009-11-27,0,False,255.0,"{'danceability': 0.444, 'energy': 0.939, 'key': 11, 'loudness': -5.428, 'mode': 0, 'speechiness': 0.0876, 'acousticness': 0.00326, 'instrumentalness': 0.103, 'liveness': 0.321, 'valence': 0.539, 'tempo': 148.287, 'type': 'audio_features', 'id': '3r1nNcZqgpOBAMnVZVb4oX', 'uri': 'spotify:track:3r1nNcZqgpOBAMnVZVb4oX', 'track_href': 'https://api.spotify.com/v1/tracks/3r1nNcZqgpOBAMnVZVb4oX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3r1nNcZqgpOBAMnVZVb4oX', 'duration_ms': 255000, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Big & Rich,0oBEeN6BCxEgMogzThqrPf,Save a Horse (Ride a Cowboy),7ngLY64yLCFIRaybpIYKJz,Greatest Hits,2009-09-25,55,False,200.306,"{'danceability': 0.7, 'energy': 0.896, 'key': 2, 'loudness': -2.276, 'mode': 1, 'speechiness': 0.191, 'acousticness': 0.108, 'instrumentalness': 0, 'liveness': 0.453, 'valence': 0.817, 'tempo': 102.065, 'type': 'audio_features', 'id': '7ngLY64yLCFIRaybpIYKJz', 'uri': 'spotify:track:7ngLY64yLCFIRaybpIYKJz', 'track_href': 'https://api.spotify.com/v1/tracks/7ngLY64yLCFIRaybpIYKJz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ngLY64yLCFIRaybpIYKJz', 'duration_ms': 200307, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Nina Sky,6eBYLQONaYZhZNAVK061t6,Move Ya Body - Radio Edit,3xvWcnbWqE50JGO5sXwvMF,Move Ya Body,2004-01-01,0,False,234.093,"{'danceability': 0.87, 'energy': 0.714, 'key': 11, 'loudness': -6.319, 'mode': 0, 'speechiness': 0.0429, 'acousticness': 0.0227, 'instrumentalness': 0.000491, 'liveness': 0.0512, 'valence': 0.878, 'tempo': 121.027, 'type': 'audio_features', 'id': '3xvWcnbWqE50JGO5sXwvMF', 'uri': 'spotify:track:3xvWcnbWqE50JGO5sXwvMF', 'track_href': 'https://api.spotify.com/v1/tracks/3xvWcnbWqE50JGO5sXwvMF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xvWcnbWqE50JGO5sXwvMF', 'duration_ms': 234093, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Christina Milian,4eAOcbAXIF4BmbN6E1QIlw,Dip It Low,6pWkcPsdDNXyos25sDlYo9,Dip It Low (UK Maxi ECD),2004-01-01,0,False,198.426,"{'danceability': 0.751, 'energy': 0.743, 'key': 11, 'loudness': -4.394, 'mode': 0, 'speechiness': 0.112, 'acousticness': 0.0163, 'instrumentalness': 0.000694, 'liveness': 0.0882, 'valence': 0.634, 'tempo': 169.104, 'type': 'audio_features', 'id': '6pWkcPsdDNXyos25sDlYo9', 'uri': 'spotify:track:6pWkcPsdDNXyos25sDlYo9', 'track_href': 'https://api.spotify.com/v1/tracks/6pWkcPsdDNXyos25sDlYo9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6pWkcPsdDNXyos25sDlYo9', 'duration_ms': 198427, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
J-Kwon,1Zz5UxfKSSqc6hpa3xJPCw,Tipsy,4JGEVCfJQSGagRG0mZlQXD,Before Da Kappa 2K4,2008-03-25,0,True,254.64,"{'danceability': 0.871, 'energy': 0.715, 'key': 1, 'loudness': -8.219, 'mode': 1, 'speechiness': 0.621, 'acousticness': 0.119, 'instrumentalness': 0, 'liveness': 0.326, 'valence': 0.536, 'tempo': 152.409, 'type': 'audio_features', 'id': '4JGEVCfJQSGagRG0mZlQXD', 'uri': 'spotify:track:4JGEVCfJQSGagRG0mZlQXD', 'track_href': 'https://api.spotify.com/v1/tracks/4JGEVCfJQSGagRG0mZlQXD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4JGEVCfJQSGagRG0mZlQXD', 'duration_ms': 254640, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Belle and Sebastian,4I2BJf80C0skQpp1sQmA0h,I'm a Cuckoo (The Avalanches Mix),01LtOb7M6UdXxyBsslLVx5,I'm A Cuckoo,2004-02-16,0,False,239.88,"{'danceability': 0.371, 'energy': 0.695, 'key': 6, 'loudness': -8.098, 'mode': 1, 'speechiness': 0.0774, 'acousticness': 0.921, 'instrumentalness': 0.33, 'liveness': 0.654, 'valence': 0.801, 'tempo': 110.477, 'type': 'audio_features', 'id': '01LtOb7M6UdXxyBsslLVx5', 'uri': 'spotify:track:01LtOb7M6UdXxyBsslLVx5', 'track_href': 'https://api.spotify.com/v1/tracks/01LtOb7M6UdXxyBsslLVx5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/01LtOb7M6UdXxyBsslLVx5', 'duration_ms': 239880, 'time_signature': 3}",Top 50 Singles of 2004,Top 50 Singles of 2004
Devendra Banhart,1YZEoYFXx4AxVv13OiOPvZ,Little Yellow Spider,7jmsAP9qLI2BdKFLpwT2RI,Nino Rojo,2004-09-27,0,False,219.693,"{'danceability': 0.475, 'energy': 0.504, 'key': 2, 'loudness': -10.33, 'mode': 1, 'speechiness': 0.0341, 'acousticness': 0.875, 'instrumentalness': 0.00406, 'liveness': 0.326, 'valence': 0.539, 'tempo': 118.208, 'type': 'audio_features', 'id': '7jmsAP9qLI2BdKFLpwT2RI', 'uri': 'spotify:track:7jmsAP9qLI2BdKFLpwT2RI', 'track_href': 'https://api.spotify.com/v1/tracks/7jmsAP9qLI2BdKFLpwT2RI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jmsAP9qLI2BdKFLpwT2RI', 'duration_ms': 219693, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,Stand Up Tall,1ddVkZ2QXjB6z3cEerejDe,Showtime,2004-09-06,0,False,189.826,"{'danceability': 0.898, 'energy': 0.927, 'key': 10, 'loudness': -4.54, 'mode': 0, 'speechiness': 0.206, 'acousticness': 0.0232, 'instrumentalness': 0, 'liveness': 0.326, 'valence': 0.762, 'tempo': 134.965, 'type': 'audio_features', 'id': '1ddVkZ2QXjB6z3cEerejDe', 'uri': 'spotify:track:1ddVkZ2QXjB6z3cEerejDe', 'track_href': 'https://api.spotify.com/v1/tracks/1ddVkZ2QXjB6z3cEerejDe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ddVkZ2QXjB6z3cEerejDe', 'duration_ms': 189827, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
Twinkle Twinkle Little Rock Star,3mGCLimuzOdod4Lnegny4d,Neighborhood #1 (Tunnels),2blalTHrVBw5AL5cKeP1o0,Lullaby Versions of Arcade Fire,2011-11-08,12,False,220.285,"{'danceability': 0.641, 'energy': 0.0456, 'key': 5, 'loudness': -24.719, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.971, 'instrumentalness': 0.907, 'liveness': 0.12, 'valence': 0.0766, 'tempo': 139.954, 'type': 'audio_features', 'id': '2blalTHrVBw5AL5cKeP1o0', 'uri': 'spotify:track:2blalTHrVBw5AL5cKeP1o0', 'track_href': 'https://api.spotify.com/v1/tracks/2blalTHrVBw5AL5cKeP1o0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2blalTHrVBw5AL5cKeP1o0', 'duration_ms': 220286, 'time_signature': 4}",Top 50 Singles of 2004,Top 50 Singles of 2004
