artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,channel ORANGE,2012-07-10,86,False,200.746,"{'danceability': 0.721, 'energy': 0.339, 'key': 0, 'loudness': -11.195, 'mode': 1, 'speechiness': 0.0532, 'acousticness': 0.409, 'instrumentalness': 0.00153, 'liveness': 0.0973, 'valence': 0.2, 'tempo': 129.83, 'type': 'audio_features', 'id': '7DfFc7a6Rwfi3YQMRbDMau', 'uri': 'spotify:track:7DfFc7a6Rwfi3YQMRbDMau', 'track_href': 'https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau', 'duration_ms': 200747, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Miguel,360IAlyVv4PCEVjgyMZrxK,Adorn,3trS6e40JCVUOpPVt5OdHj,Kaleidoscope Dream,2012-10-02,46,False,193.146,"{'danceability': 0.625, 'energy': 0.576, 'key': 11, 'loudness': -5.693, 'mode': 0, 'speechiness': 0.175, 'acousticness': 0.0543, 'instrumentalness': 4.07e-05, 'liveness': 0.187, 'valence': 0.235, 'tempo': 179.063, 'type': 'audio_features', 'id': '3trS6e40JCVUOpPVt5OdHj', 'uri': 'spotify:track:3trS6e40JCVUOpPVt5OdHj', 'track_href': 'https://api.spotify.com/v1/tracks/3trS6e40JCVUOpPVt5OdHj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3trS6e40JCVUOpPVt5OdHj', 'duration_ms': 193147, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
M.I.A.,0QJIPDAEDILuo8AIq3pMuU,Bad Girls,5G6aQWH215hCxdhfCqI7XB,Bad Girls,2012-01-01,0,False,228.28,"{'danceability': 0.635, 'energy': 0.935, 'key': 1, 'loudness': -2.157, 'mode': 1, 'speechiness': 0.0867, 'acousticness': 0.00625, 'instrumentalness': 0, 'liveness': 0.0901, 'valence': 0.347, 'tempo': 143.432, 'type': 'audio_features', 'id': '5G6aQWH215hCxdhfCqI7XB', 'uri': 'spotify:track:5G6aQWH215hCxdhfCqI7XB', 'track_href': 'https://api.spotify.com/v1/tracks/5G6aQWH215hCxdhfCqI7XB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5G6aQWH215hCxdhfCqI7XB', 'duration_ms': 228280, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Solange,2auiVi8sUZo17dLy1HwrTU,Losing You,4AJprrE8gjzLRLfW84bbUq,Losing You,2012-10-09,0,False,262.413,"{'danceability': 0.736, 'energy': 0.798, 'key': 0, 'loudness': -6.202, 'mode': 1, 'speechiness': 0.13, 'acousticness': 0.0568, 'instrumentalness': 0.113, 'liveness': 0.162, 'valence': 0.443, 'tempo': 114.006, 'type': 'audio_features', 'id': '4AJprrE8gjzLRLfW84bbUq', 'uri': 'spotify:track:4AJprrE8gjzLRLfW84bbUq', 'track_href': 'https://api.spotify.com/v1/tracks/4AJprrE8gjzLRLfW84bbUq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4AJprrE8gjzLRLfW84bbUq', 'duration_ms': 262413, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Chairlift,7hAolICGSgXJuM6DUpK5rp,I Belong in Your Arms,0aqRkWPAL9BGCvvdSiXaE9,Something,2012-01-24,25,False,207.306,"{'danceability': 0.498, 'energy': 0.795, 'key': 5, 'loudness': -5.992, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.00482, 'instrumentalness': 5.37e-05, 'liveness': 0.124, 'valence': 0.762, 'tempo': 172.564, 'type': 'audio_features', 'id': '0aqRkWPAL9BGCvvdSiXaE9', 'uri': 'spotify:track:0aqRkWPAL9BGCvvdSiXaE9', 'track_href': 'https://api.spotify.com/v1/tracks/0aqRkWPAL9BGCvvdSiXaE9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0aqRkWPAL9BGCvvdSiXaE9', 'duration_ms': 207307, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Beez In The Trap,4It00tEYLwpjQtAhqnjCPC,Pink Friday ... Roman Reloaded (Deluxe),2012-01-01,59,True,268.493,"{'danceability': 0.813, 'energy': 0.782, 'key': 9, 'loudness': -6.005, 'mode': 1, 'speechiness': 0.218, 'acousticness': 0.0227, 'instrumentalness': 0.00165, 'liveness': 0.0956, 'valence': 0.681, 'tempo': 150.003, 'type': 'audio_features', 'id': '4It00tEYLwpjQtAhqnjCPC', 'uri': 'spotify:track:4It00tEYLwpjQtAhqnjCPC', 'track_href': 'https://api.spotify.com/v1/tracks/4It00tEYLwpjQtAhqnjCPC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4It00tEYLwpjQtAhqnjCPC', 'duration_ms': 268493, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Ariel Pink,5H0YoDsPDi9fObFmJtTjfN,Only in My Dreams,5xmVrNbKC9t2WBELryq8ZR,Only in My Dreams,2012-07-09,0,False,191.786,"{'danceability': 0.549, 'energy': 0.878, 'key': 2, 'loudness': -8.14, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.0142, 'instrumentalness': 0.252, 'liveness': 0.237, 'valence': 0.944, 'tempo': 123.846, 'type': 'audio_features', 'id': '5xmVrNbKC9t2WBELryq8ZR', 'uri': 'spotify:track:5xmVrNbKC9t2WBELryq8ZR', 'track_href': 'https://api.spotify.com/v1/tracks/5xmVrNbKC9t2WBELryq8ZR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xmVrNbKC9t2WBELryq8ZR', 'duration_ms': 191787, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Swimming Pools (Drank),7frWizM5FgJkaUl1rXhVtO,Swimming Pools (Drank),2012-01-01,48,False,248.466,"{'danceability': 0.699, 'energy': 0.459, 'key': 1, 'loudness': -5.79, 'mode': 1, 'speechiness': 0.211, 'acousticness': 0.00529, 'instrumentalness': 0.000546, 'liveness': 0.0818, 'valence': 0.201, 'tempo': 74.014, 'type': 'audio_features', 'id': '7frWizM5FgJkaUl1rXhVtO', 'uri': 'spotify:track:7frWizM5FgJkaUl1rXhVtO', 'track_href': 'https://api.spotify.com/v1/tracks/7frWizM5FgJkaUl1rXhVtO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7frWizM5FgJkaUl1rXhVtO', 'duration_ms': 248467, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Liquid Hits,6PShODJkc5NEad8Bl6QWCG,Wildest Moments,4GjHSfJJEQIR7ujhMu512F,Wildest Moments (A Tribute to Jessie Ware),2012-08-10,0,False,231.157,"{'danceability': 0.321, 'energy': 0.523, 'key': 2, 'loudness': -9.14, 'mode': 1, 'speechiness': 0.0878, 'acousticness': 0.514, 'instrumentalness': 0.096, 'liveness': 0.358, 'valence': 0.315, 'tempo': 83.053, 'type': 'audio_features', 'id': '4GjHSfJJEQIR7ujhMu512F', 'uri': 'spotify:track:4GjHSfJJEQIR7ujhMu512F', 'track_href': 'https://api.spotify.com/v1/tracks/4GjHSfJJEQIR7ujhMu512F', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4GjHSfJJEQIR7ujhMu512F', 'duration_ms': 231158, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Death Grips,5RADpgYLOuS2ZxDq7ggYYH,I've Seen Footage,7nCONy10IHp7XD3oYZ0lcx,The Money Store,2012-04-23,59,True,202.853,"{'danceability': 0.603, 'energy': 0.944, 'key': 11, 'loudness': -3.626, 'mode': 0, 'speechiness': 0.347, 'acousticness': 0.0481, 'instrumentalness': 0, 'liveness': 0.342, 'valence': 0.418, 'tempo': 130.035, 'type': 'audio_features', 'id': '7nCONy10IHp7XD3oYZ0lcx', 'uri': 'spotify:track:7nCONy10IHp7XD3oYZ0lcx', 'track_href': 'https://api.spotify.com/v1/tracks/7nCONy10IHp7XD3oYZ0lcx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7nCONy10IHp7XD3oYZ0lcx', 'duration_ms': 202853, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Dirty Projectors,5VF0YkVLeVD4ytyiyVSIiF,Dance For You,2ChaXdmbQoFQo0nJROxVDg,Swing Lo Magellan,2012-07-10,0,False,203.666,"{'danceability': 0.603, 'energy': 0.672, 'key': 11, 'loudness': -5.683, 'mode': 1, 'speechiness': 0.054, 'acousticness': 0.579, 'instrumentalness': 8.73e-05, 'liveness': 0.0987, 'valence': 0.63, 'tempo': 148.335, 'type': 'audio_features', 'id': '2ChaXdmbQoFQo0nJROxVDg', 'uri': 'spotify:track:2ChaXdmbQoFQo0nJROxVDg', 'track_href': 'https://api.spotify.com/v1/tracks/2ChaXdmbQoFQo0nJROxVDg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ChaXdmbQoFQo0nJROxVDg', 'duration_ms': 203667, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Chief Keef,15iVAtD3s3FsQR4w1v6M0P,I Don't Like,41pkwLpPGWSgh4AQ26uhN2,I Don't Like,2012-01-01,0,True,295.866,"{'danceability': 0.754, 'energy': 0.877, 'key': 2, 'loudness': -3.486, 'mode': 1, 'speechiness': 0.0586, 'acousticness': 0.000869, 'instrumentalness': 0, 'liveness': 0.0576, 'valence': 0.538, 'tempo': 132.033, 'type': 'audio_features', 'id': '41pkwLpPGWSgh4AQ26uhN2', 'uri': 'spotify:track:41pkwLpPGWSgh4AQ26uhN2', 'track_href': 'https://api.spotify.com/v1/tracks/41pkwLpPGWSgh4AQ26uhN2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/41pkwLpPGWSgh4AQ26uhN2', 'duration_ms': 295867, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Grimes,053q0ukIDRgzwTr4vNSwab,Genesis,4sCYKMatyhazyy6r2N7Hp2,Visions,2012-02-21,0,False,255.32,"{'danceability': 0.611, 'energy': 0.677, 'key': 10, 'loudness': -6.745, 'mode': 0, 'speechiness': 0.034, 'acousticness': 0.0764, 'instrumentalness': 0.0698, 'liveness': 0.241, 'valence': 0.233, 'tempo': 166.04, 'type': 'audio_features', 'id': '4sCYKMatyhazyy6r2N7Hp2', 'uri': 'spotify:track:4sCYKMatyhazyy6r2N7Hp2', 'track_href': 'https://api.spotify.com/v1/tracks/4sCYKMatyhazyy6r2N7Hp2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4sCYKMatyhazyy6r2N7Hp2', 'duration_ms': 255320, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
TNGHT,40jiZfvsiAi1aIarh5Z3d3,Higher Ground,0Js9hB2I66nJliPIJxzn2R,TNGHT,2012-07-23,0,False,199.343,"{'danceability': 0.711, 'energy': 0.761, 'key': 6, 'loudness': -7.267, 'mode': 1, 'speechiness': 0.233, 'acousticness': 0.598, 'instrumentalness': 0.127, 'liveness': 0.134, 'valence': 0.526, 'tempo': 160.738, 'type': 'audio_features', 'id': '0Js9hB2I66nJliPIJxzn2R', 'uri': 'spotify:track:0Js9hB2I66nJliPIJxzn2R', 'track_href': 'https://api.spotify.com/v1/tracks/0Js9hB2I66nJliPIJxzn2R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Js9hB2I66nJliPIJxzn2R', 'duration_ms': 199343, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Grizzly Bear,2Jv5eshHtLycR6R8KQCdc4,Yet Again,202QyrB6Q3Kimsr7KqJut3,Shields,2012-09-17,0,False,318.423,"{'danceability': 0.472, 'energy': 0.875, 'key': 4, 'loudness': -5.024, 'mode': 0, 'speechiness': 0.0446, 'acousticness': 0.00345, 'instrumentalness': 0.00576, 'liveness': 0.128, 'valence': 0.461, 'tempo': 136.064, 'type': 'audio_features', 'id': '202QyrB6Q3Kimsr7KqJut3', 'uri': 'spotify:track:202QyrB6Q3Kimsr7KqJut3', 'track_href': 'https://api.spotify.com/v1/tracks/202QyrB6Q3Kimsr7KqJut3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/202QyrB6Q3Kimsr7KqJut3', 'duration_ms': 318423, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Cat Power,6G7OerKc3eBO9sVkRNopFC,Nothin But Time,6pyqx57qiN5ywvD91hUvfh,Sun,2012-09-03,0,False,655.2,"{'danceability': 0.477, 'energy': 0.799, 'key': 5, 'loudness': -8.121, 'mode': 1, 'speechiness': 0.0388, 'acousticness': 0.0447, 'instrumentalness': 0.000243, 'liveness': 0.0879, 'valence': 0.176, 'tempo': 95.855, 'type': 'audio_features', 'id': '6pyqx57qiN5ywvD91hUvfh', 'uri': 'spotify:track:6pyqx57qiN5ywvD91hUvfh', 'track_href': 'https://api.spotify.com/v1/tracks/6pyqx57qiN5ywvD91hUvfh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6pyqx57qiN5ywvD91hUvfh', 'duration_ms': 655200, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,Call Me Maybe,6ol4ZSifr7r3Lb2a9L5ZAB,Call Me Maybe,2012-01-01,50,False,193.466,"{'danceability': 0.783, 'energy': 0.584, 'key': 7, 'loudness': -6.572, 'mode': 1, 'speechiness': 0.0409, 'acousticness': 0.0109, 'instrumentalness': 2.91e-06, 'liveness': 0.108, 'valence': 0.632, 'tempo': 120.031, 'type': 'audio_features', 'id': '6ol4ZSifr7r3Lb2a9L5ZAB', 'uri': 'spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB', 'track_href': 'https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ol4ZSifr7r3Lb2a9L5ZAB', 'duration_ms': 193467, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Mercy,4qikXelSRKvoCqFcHLB2H2,Mercy,2012-01-01,71,True,329.32,"{'danceability': 0.563, 'energy': 0.496, 'key': 6, 'loudness': -9.381, 'mode': 0, 'speechiness': 0.406, 'acousticness': 0.0685, 'instrumentalness': 5.8e-05, 'liveness': 0.173, 'valence': 0.426, 'tempo': 139.993, 'type': 'audio_features', 'id': '4qikXelSRKvoCqFcHLB2H2', 'uri': 'spotify:track:4qikXelSRKvoCqFcHLB2H2', 'track_href': 'https://api.spotify.com/v1/tracks/4qikXelSRKvoCqFcHLB2H2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4qikXelSRKvoCqFcHLB2H2', 'duration_ms': 329320, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,channel ORANGE,2012-07-10,70,False,175.453,"{'danceability': 0.359, 'energy': 0.367, 'key': 9, 'loudness': -7.684, 'mode': 1, 'speechiness': 0.0335, 'acousticness': 0.738, 'instrumentalness': 1.43e-06, 'liveness': 0.0736, 'valence': 0.104, 'tempo': 83.331, 'type': 'audio_features', 'id': '2pMPWE7PJH1PizfgGRMnR9', 'uri': 'spotify:track:2pMPWE7PJH1PizfgGRMnR9', 'track_href': 'https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9', 'duration_ms': 175453, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Sky Ferreira,7pyhre5oEEFMqcgMEvJY7q,Everything Is Embarrassing,70v5mCvyPRquTyU7qTIU81,Ghost,2012-01-01,54,False,249.906,"{'danceability': 0.666, 'energy': 0.786, 'key': 0, 'loudness': -5.715, 'mode': 1, 'speechiness': 0.0394, 'acousticness': 0.0532, 'instrumentalness': 0, 'liveness': 0.0476, 'valence': 0.6, 'tempo': 117.126, 'type': 'audio_features', 'id': '70v5mCvyPRquTyU7qTIU81', 'uri': 'spotify:track:70v5mCvyPRquTyU7qTIU81', 'track_href': 'https://api.spotify.com/v1/tracks/70v5mCvyPRquTyU7qTIU81', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/70v5mCvyPRquTyU7qTIU81', 'duration_ms': 249907, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Danny Brown,7aA592KWirLsnfb5ulGWvU,Grown Up,5ic68M3jaJTEUcEIh5PcqX,Grown Up,2012-06-05,0,True,139.93,"{'danceability': 0.635, 'energy': 0.766, 'key': 11, 'loudness': -6.449, 'mode': 1, 'speechiness': 0.26, 'acousticness': 0.132, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.686, 'tempo': 93.603, 'type': 'audio_features', 'id': '5ic68M3jaJTEUcEIh5PcqX', 'uri': 'spotify:track:5ic68M3jaJTEUcEIh5PcqX', 'track_href': 'https://api.spotify.com/v1/tracks/5ic68M3jaJTEUcEIh5PcqX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ic68M3jaJTEUcEIh5PcqX', 'duration_ms': 139931, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,Stay Useless,4ebz0AQonOk427qxoDAHyH,Attack On Memory,2012-01-24,0,False,166.8,"{'danceability': 0.225, 'energy': 0.92, 'key': 8, 'loudness': -5.751, 'mode': 1, 'speechiness': 0.0832, 'acousticness': 0.00756, 'instrumentalness': 2.52e-05, 'liveness': 0.304, 'valence': 0.631, 'tempo': 168.749, 'type': 'audio_features', 'id': '4ebz0AQonOk427qxoDAHyH', 'uri': 'spotify:track:4ebz0AQonOk427qxoDAHyH', 'track_href': 'https://api.spotify.com/v1/tracks/4ebz0AQonOk427qxoDAHyH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ebz0AQonOk427qxoDAHyH', 'duration_ms': 166800, 'time_signature': 4}",The Top 100 Tracks of 2012,Top 100 Tracks 2012 - Pitchfork
