artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Monaleo,2sflbTtCirog5VxD6jPAfb,We Not Humping - Remix,4ue41gFbAjoU0P1EberJWm,We Not Humping (Remix),2022-04-21,60,True,143.325,"{'danceability': 0.971, 'energy': 0.851, 'key': 11, 'loudness': -5.586, 'mode': 0, 'speechiness': 0.269, 'acousticness': 0.0344, 'instrumentalness': 0, 'liveness': 0.092, 'valence': 0.81, 'tempo': 120.008, 'type': 'audio_features', 'id': '4ue41gFbAjoU0P1EberJWm', 'uri': 'spotify:track:4ue41gFbAjoU0P1EberJWm', 'track_href': 'https://api.spotify.com/v1/tracks/4ue41gFbAjoU0P1EberJWm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ue41gFbAjoU0P1EberJWm', 'duration_ms': 143325, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Two Shell,4mcHKwboFDmpDBQ4fiOrf3,home,0fAuuR5hoWZtTMpuqqxAGy,home,2022-01-20,41,False,245.472,"{'danceability': 0.731, 'energy': 0.94, 'key': 2, 'loudness': -6.634, 'mode': 0, 'speechiness': 0.0501, 'acousticness': 0.472, 'instrumentalness': 0.674, 'liveness': 0.0987, 'valence': 0.672, 'tempo': 162.017, 'type': 'audio_features', 'id': '0fAuuR5hoWZtTMpuqqxAGy', 'uri': 'spotify:track:0fAuuR5hoWZtTMpuqqxAGy', 'track_href': 'https://api.spotify.com/v1/tracks/0fAuuR5hoWZtTMpuqqxAGy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0fAuuR5hoWZtTMpuqqxAGy', 'duration_ms': 245473, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Weyes Blood,3Uqu1mEdkUJxPe7s31n1M9,"It's Not Just Me, It's Everybody",7G6NU3cp3ufNMEFCI2l90X,"And In The Darkness, Hearts Aglow",2022-11-18,51,False,376.52,"{'danceability': 0.426, 'energy': 0.342, 'key': 0, 'loudness': -11.531, 'mode': 1, 'speechiness': 0.0265, 'acousticness': 0.858, 'instrumentalness': 0.0172, 'liveness': 0.258, 'valence': 0.155, 'tempo': 74.853, 'type': 'audio_features', 'id': '7G6NU3cp3ufNMEFCI2l90X', 'uri': 'spotify:track:7G6NU3cp3ufNMEFCI2l90X', 'track_href': 'https://api.spotify.com/v1/tracks/7G6NU3cp3ufNMEFCI2l90X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7G6NU3cp3ufNMEFCI2l90X', 'duration_ms': 376520, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Daphni,4nhvb6x9ZhPiYCzrHDNia9,Cherry,7qdthSAP02SdvLGisBEVtI,Cherry,2022-10-07,29,False,355.92,"{'danceability': 0.672, 'energy': 0.976, 'key': 8, 'loudness': -8.73, 'mode': 1, 'speechiness': 0.0368, 'acousticness': 0.0132, 'instrumentalness': 0.118, 'liveness': 0.0398, 'valence': 0.759, 'tempo': 134.006, 'type': 'audio_features', 'id': '7qdthSAP02SdvLGisBEVtI', 'uri': 'spotify:track:7qdthSAP02SdvLGisBEVtI', 'track_href': 'https://api.spotify.com/v1/tracks/7qdthSAP02SdvLGisBEVtI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7qdthSAP02SdvLGisBEVtI', 'duration_ms': 355921, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Burna Boy,3wcj11K77LjEY1PkEazffa,Last Last,5YbPxJwPfrj7uswNwoF1pJ,"Love, Damini",2022-07-07,77,False,172.342,"{'danceability': 0.795, 'energy': 0.565, 'key': 3, 'loudness': -4.457, 'mode': 0, 'speechiness': 0.0948, 'acousticness': 0.131, 'instrumentalness': 0, 'liveness': 0.0802, 'valence': 0.55, 'tempo': 87.925, 'type': 'audio_features', 'id': '5YbPxJwPfrj7uswNwoF1pJ', 'uri': 'spotify:track:5YbPxJwPfrj7uswNwoF1pJ', 'track_href': 'https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ', 'duration_ms': 172342, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Cate Le Bon,0LZac5VicY19QLaIUvIB0G,Moderation,0ZnVZan6NgkelQmtZBFNFr,Pompeii,2022-02-04,0,False,244.576,"{'danceability': 0.654, 'energy': 0.502, 'key': 2, 'loudness': -7.563, 'mode': 1, 'speechiness': 0.0258, 'acousticness': 0.706, 'instrumentalness': 0.0859, 'liveness': 0.148, 'valence': 0.483, 'tempo': 112.986, 'type': 'audio_features', 'id': '0ZnVZan6NgkelQmtZBFNFr', 'uri': 'spotify:track:0ZnVZan6NgkelQmtZBFNFr', 'track_href': 'https://api.spotify.com/v1/tracks/0ZnVZan6NgkelQmtZBFNFr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ZnVZan6NgkelQmtZBFNFr', 'duration_ms': 244576, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Steve Lacy,57vWImR43h4CaDao012Ofp,Bad Habit,5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,2022-06-29,78,True,232.114,"{'danceability': 0.686, 'energy': 0.507, 'key': 1, 'loudness': -7.097, 'mode': 1, 'speechiness': 0.0357, 'acousticness': 0.626, 'instrumentalness': 7.51e-05, 'liveness': 0.383, 'valence': 0.69, 'tempo': 168.955, 'type': 'audio_features', 'id': '5CM4UuQ9Gnd6K2YyKGPMoK', 'uri': 'spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK', 'track_href': 'https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK', 'duration_ms': 232115, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Soccer Mommy,4wXchxfTTggLtzkoUhO86Q,Shotgun,5gG1tBzjqPWXTevct5kaLX,"Sometimes, Forever",2022-06-24,49,False,250.053,"{'danceability': 0.635, 'energy': 0.849, 'key': 5, 'loudness': -5.33, 'mode': 1, 'speechiness': 0.0346, 'acousticness': 0.000821, 'instrumentalness': 0.618, 'liveness': 0.193, 'valence': 0.708, 'tempo': 119.994, 'type': 'audio_features', 'id': '5gG1tBzjqPWXTevct5kaLX', 'uri': 'spotify:track:5gG1tBzjqPWXTevct5kaLX', 'track_href': 'https://api.spotify.com/v1/tracks/5gG1tBzjqPWXTevct5kaLX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5gG1tBzjqPWXTevct5kaLX', 'duration_ms': 250053, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Jockstrap,6S3Z6Me30mtdm526H17v8k,Greatest Hits,5eWKybWrLV0JyI2rU0NfA1,I Love You Jennifer B,2022-09-09,45,False,267.08,"{'danceability': 0.696, 'energy': 0.786, 'key': 1, 'loudness': -7.593, 'mode': 1, 'speechiness': 0.0467, 'acousticness': 0.0834, 'instrumentalness': 0.419, 'liveness': 0.0446, 'valence': 0.76, 'tempo': 96.001, 'type': 'audio_features', 'id': '5eWKybWrLV0JyI2rU0NfA1', 'uri': 'spotify:track:5eWKybWrLV0JyI2rU0NfA1', 'track_href': 'https://api.spotify.com/v1/tracks/5eWKybWrLV0JyI2rU0NfA1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5eWKybWrLV0JyI2rU0NfA1', 'duration_ms': 267080, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Ice Spice,3LZZPxNDGDFVSIPqf4JuEf,Munch (Feelin’ U),1jOgJN75btuUONIdf57vHz,Munch (Feelin’ U),2022-08-10,68,True,104.819,"{'danceability': 0.811, 'energy': 0.528, 'key': 11, 'loudness': -7.278, 'mode': 0, 'speechiness': 0.275, 'acousticness': 0.291, 'instrumentalness': 0, 'liveness': 0.0787, 'valence': 0.635, 'tempo': 166.084, 'type': 'audio_features', 'id': '1jOgJN75btuUONIdf57vHz', 'uri': 'spotify:track:1jOgJN75btuUONIdf57vHz', 'track_href': 'https://api.spotify.com/v1/tracks/1jOgJN75btuUONIdf57vHz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jOgJN75btuUONIdf57vHz', 'duration_ms': 104819, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Charli XCX,25uiPmTg16RbhZWAqwLBy5,Constant Repeat,0U9ltIN4q3aBKGZDZq5cAW,CRASH,2022-03-18,55,False,189.373,"{'danceability': 0.832, 'energy': 0.677, 'key': 0, 'loudness': -6.442, 'mode': 0, 'speechiness': 0.0414, 'acousticness': 0.113, 'instrumentalness': 0, 'liveness': 0.241, 'valence': 0.49, 'tempo': 126.015, 'type': 'audio_features', 'id': '0U9ltIN4q3aBKGZDZq5cAW', 'uri': 'spotify:track:0U9ltIN4q3aBKGZDZq5cAW', 'track_href': 'https://api.spotify.com/v1/tracks/0U9ltIN4q3aBKGZDZq5cAW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0U9ltIN4q3aBKGZDZq5cAW', 'duration_ms': 189373, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
Chief Keef,15iVAtD3s3FsQR4w1v6M0P,Bitch Where,0t9V60QxyMyVZSUVTBgOnt,4NEM,2021-12-17,22,True,111.483,"{'danceability': 0.308, 'energy': 0.887, 'key': 8, 'loudness': -1.884, 'mode': 1, 'speechiness': 0.103, 'acousticness': 0.0886, 'instrumentalness': 0, 'liveness': 0.18, 'valence': 0.34, 'tempo': 80.774, 'type': 'audio_features', 'id': '0t9V60QxyMyVZSUVTBgOnt', 'uri': 'spotify:track:0t9V60QxyMyVZSUVTBgOnt', 'track_href': 'https://api.spotify.com/v1/tracks/0t9V60QxyMyVZSUVTBgOnt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0t9V60QxyMyVZSUVTBgOnt', 'duration_ms': 111484, 'time_signature': 4}",The 100 Best Songs of 2022,The 100 Best Songs of 2022
