artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Miguel,360IAlyVv4PCEVjgyMZrxK,Coffee (feat. Wale),3K2YM0zZwJMjQrzMqpkOSQ,Coffee (feat. Wale),2015-05-04,40,False,313.852,"{'danceability': 0.553, 'energy': 0.669, 'key': 10, 'loudness': -7.575, 'mode': 0, 'speechiness': 0.0606, 'acousticness': 0.0128, 'instrumentalness': 7.65e-05, 'liveness': 0.151, 'valence': 0.119, 'tempo': 162.094, 'type': 'audio_features', 'id': '3K2YM0zZwJMjQrzMqpkOSQ', 'uri': 'spotify:track:3K2YM0zZwJMjQrzMqpkOSQ', 'track_href': 'https://api.spotify.com/v1/tracks/3K2YM0zZwJMjQrzMqpkOSQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3K2YM0zZwJMjQrzMqpkOSQ', 'duration_ms': 313852, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Adele,4dpARuHxo51G3z768sgnrY,Hello,1MDoll6jK4rrk2BcFRP5i7,Hello,2015-10-23,0,False,295.502,"{'danceability': 0.471, 'energy': 0.431, 'key': 5, 'loudness': -6.129, 'mode': 0, 'speechiness': 0.0342, 'acousticness': 0.329, 'instrumentalness': 0, 'liveness': 0.0854, 'valence': 0.289, 'tempo': 157.98, 'type': 'audio_features', 'id': '1MDoll6jK4rrk2BcFRP5i7', 'uri': 'spotify:track:1MDoll6jK4rrk2BcFRP5i7', 'track_href': 'https://api.spotify.com/v1/tracks/1MDoll6jK4rrk2BcFRP5i7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1MDoll6jK4rrk2BcFRP5i7', 'duration_ms': 295502, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Nico Segal,0ojcq9LJQWMawQdFDw3M0L,Sunday Candy,6fTdcGsjxlAD9PSkoPaLMX,Surf,2015-06-30,61,False,226.013,"{'danceability': 0.511, 'energy': 0.596, 'key': 0, 'loudness': -6.56, 'mode': 1, 'speechiness': 0.224, 'acousticness': 0.53, 'instrumentalness': 0, 'liveness': 0.0798, 'valence': 0.554, 'tempo': 158.063, 'type': 'audio_features', 'id': '6fTdcGsjxlAD9PSkoPaLMX', 'uri': 'spotify:track:6fTdcGsjxlAD9PSkoPaLMX', 'track_href': 'https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX', 'duration_ms': 226014, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Grimes,053q0ukIDRgzwTr4vNSwab,Realiti,3AAdbLZWOptsP8ViSj71RD,Art Angels,2015-11-06,0,False,306.532,"{'danceability': 0.638, 'energy': 0.632, 'key': 9, 'loudness': -7.589, 'mode': 1, 'speechiness': 0.029, 'acousticness': 0.000904, 'instrumentalness': 0.0406, 'liveness': 0.115, 'valence': 0.349, 'tempo': 114.992, 'type': 'audio_features', 'id': '3AAdbLZWOptsP8ViSj71RD', 'uri': 'spotify:track:3AAdbLZWOptsP8ViSj71RD', 'track_href': 'https://api.spotify.com/v1/tracks/3AAdbLZWOptsP8ViSj71RD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3AAdbLZWOptsP8ViSj71RD', 'duration_ms': 306532, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Jamie xx,7A0awCXkE1FtSU8B0qwOJQ,Gosh,5wN0Qf0iHLcWbCugUtQLNp,In Colour,2015-06-01,0,False,291.018,"{'danceability': 0.752, 'energy': 0.46, 'key': 10, 'loudness': -12.285, 'mode': 0, 'speechiness': 0.069, 'acousticness': 0.017, 'instrumentalness': 0.783, 'liveness': 0.0918, 'valence': 0.379, 'tempo': 139.464, 'type': 'audio_features', 'id': '5wN0Qf0iHLcWbCugUtQLNp', 'uri': 'spotify:track:5wN0Qf0iHLcWbCugUtQLNp', 'track_href': 'https://api.spotify.com/v1/tracks/5wN0Qf0iHLcWbCugUtQLNp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wN0Qf0iHLcWbCugUtQLNp', 'duration_ms': 291019, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Vince Staples,68kEuyFKyqrdQQLLsmiatm,Norf Norf,7ksRhRXztNfSwm8W7uFq1f,Summertime '06,2015-06-30,0,True,183.159,"{'danceability': 0.924, 'energy': 0.543, 'key': 7, 'loudness': -6.612, 'mode': 1, 'speechiness': 0.0854, 'acousticness': 0.432, 'instrumentalness': 7.32e-05, 'liveness': 0.11, 'valence': 0.104, 'tempo': 99.997, 'type': 'audio_features', 'id': '7ksRhRXztNfSwm8W7uFq1f', 'uri': 'spotify:track:7ksRhRXztNfSwm8W7uFq1f', 'track_href': 'https://api.spotify.com/v1/tracks/7ksRhRXztNfSwm8W7uFq1f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7ksRhRXztNfSwm8W7uFq1f', 'duration_ms': 183159, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,Trap Queen,4AtfPLLTc3Pi1eP6mXGej8,Fetty Wap (Deluxe),2015-09-25,0,True,222.093,"{'danceability': 0.746, 'energy': 0.873, 'key': 7, 'loudness': -3.803, 'mode': 1, 'speechiness': 0.128, 'acousticness': 0.0244, 'instrumentalness': 0, 'liveness': 0.354, 'valence': 0.817, 'tempo': 148.075, 'type': 'audio_features', 'id': '4AtfPLLTc3Pi1eP6mXGej8', 'uri': 'spotify:track:4AtfPLLTc3Pi1eP6mXGej8', 'track_href': 'https://api.spotify.com/v1/tracks/4AtfPLLTc3Pi1eP6mXGej8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4AtfPLLTc3Pi1eP6mXGej8', 'duration_ms': 222093, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,The Blacker The Berry,0mRxPVluGvxD6TitLPcbYt,To Pimp A Butterfly,2015-03-16,0,True,328.826,"{'danceability': 0.553, 'energy': 0.852, 'key': 10, 'loudness': -4.08, 'mode': 0, 'speechiness': 0.305, 'acousticness': 0.00713, 'instrumentalness': 0, 'liveness': 0.463, 'valence': 0.27, 'tempo': 176.058, 'type': 'audio_features', 'id': '0mRxPVluGvxD6TitLPcbYt', 'uri': 'spotify:track:0mRxPVluGvxD6TitLPcbYt', 'track_href': 'https://api.spotify.com/v1/tracks/0mRxPVluGvxD6TitLPcbYt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0mRxPVluGvxD6TitLPcbYt', 'duration_ms': 328827, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Drake,3TVXtAsR1Inumwj472S9r4,Know Yourself,2WzpOMkCaakq1T3luPCjLH,If You're Reading This It's Too Late,2015-02-12,0,True,275.84,"{'danceability': 0.733, 'energy': 0.412, 'key': 11, 'loudness': -8.687, 'mode': 0, 'speechiness': 0.225, 'acousticness': 0.196, 'instrumentalness': 0, 'liveness': 0.342, 'valence': 0.179, 'tempo': 114.413, 'type': 'audio_features', 'id': '2WzpOMkCaakq1T3luPCjLH', 'uri': 'spotify:track:2WzpOMkCaakq1T3luPCjLH', 'track_href': 'https://api.spotify.com/v1/tracks/2WzpOMkCaakq1T3luPCjLH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2WzpOMkCaakq1T3luPCjLH', 'duration_ms': 275840, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Future,1RyvyyTE3xzB2ZywiAwp0i,March Madness,6hVGw7yVUd2bpdHMPCWrtN,March Madness,2015-08-31,0,True,244.613,"{'danceability': 0.406, 'energy': 0.661, 'key': 8, 'loudness': -5.142, 'mode': 1, 'speechiness': 0.311, 'acousticness': 0.173, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.335, 'tempo': 180.206, 'type': 'audio_features', 'id': '6hVGw7yVUd2bpdHMPCWrtN', 'uri': 'spotify:track:6hVGw7yVUd2bpdHMPCWrtN', 'track_href': 'https://api.spotify.com/v1/tracks/6hVGw7yVUd2bpdHMPCWrtN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6hVGw7yVUd2bpdHMPCWrtN', 'duration_ms': 244613, 'time_signature': 3}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Erykah Badu,7IfculRW2WXyzNQ8djX8WX,Cel U Lar Device,7jGtDvS3vkrDaVAiarxfP1,But You Caint Use My Phone (Mixtape),2015-12-04,0,False,388.03,"{'danceability': 0.829, 'energy': 0.676, 'key': 1, 'loudness': -7.339, 'mode': 0, 'speechiness': 0.0389, 'acousticness': 0.378, 'instrumentalness': 0.15, 'liveness': 0.13, 'valence': 0.579, 'tempo': 134.986, 'type': 'audio_features', 'id': '7jGtDvS3vkrDaVAiarxfP1', 'uri': 'spotify:track:7jGtDvS3vkrDaVAiarxfP1', 'track_href': 'https://api.spotify.com/v1/tracks/7jGtDvS3vkrDaVAiarxfP1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jGtDvS3vkrDaVAiarxfP1', 'duration_ms': 388031, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
D'Angelo,336vr2M3Va0FjyvB55lJEd,Sugah Daddy,53l4LGUeZKCDZI1u25kQDN,Black Messiah,2014-12-15,44,False,302.84,"{'danceability': 0.786, 'energy': 0.547, 'key': 1, 'loudness': -11.416, 'mode': 1, 'speechiness': 0.262, 'acousticness': 0.0397, 'instrumentalness': 0.272, 'liveness': 0.0378, 'valence': 0.683, 'tempo': 92.603, 'type': 'audio_features', 'id': '53l4LGUeZKCDZI1u25kQDN', 'uri': 'spotify:track:53l4LGUeZKCDZI1u25kQDN', 'track_href': 'https://api.spotify.com/v1/tracks/53l4LGUeZKCDZI1u25kQDN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53l4LGUeZKCDZI1u25kQDN', 'duration_ms': 302840, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Tame Impala,5INjqkS1o8h1imAzPqGZBb,Eventually,04GyFGGvAyItrPfeV0HNj2,Currents,2015-07-17,0,False,318.55,"{'danceability': 0.415, 'energy': 0.616, 'key': 9, 'loudness': -6.217, 'mode': 0, 'speechiness': 0.0323, 'acousticness': 0.012, 'instrumentalness': 0.000669, 'liveness': 0.0981, 'valence': 0.142, 'tempo': 77.969, 'type': 'audio_features', 'id': '04GyFGGvAyItrPfeV0HNj2', 'uri': 'spotify:track:04GyFGGvAyItrPfeV0HNj2', 'track_href': 'https://api.spotify.com/v1/tracks/04GyFGGvAyItrPfeV0HNj2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/04GyFGGvAyItrPfeV0HNj2', 'duration_ms': 318551, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Thundercat,4frXpPxQQZwbCu3eTGnZEw,Them Changes,4u8031pTkTODbRaDCbx8Yv,The Beyond / Where the Giants Roam,2015-06-22,37,False,187.21,"{'danceability': 0.787, 'energy': 0.579, 'key': 10, 'loudness': -8.376, 'mode': 0, 'speechiness': 0.0581, 'acousticness': 0.544, 'instrumentalness': 0.00148, 'liveness': 0.116, 'valence': 0.738, 'tempo': 81.68, 'type': 'audio_features', 'id': '4u8031pTkTODbRaDCbx8Yv', 'uri': 'spotify:track:4u8031pTkTODbRaDCbx8Yv', 'track_href': 'https://api.spotify.com/v1/tracks/4u8031pTkTODbRaDCbx8Yv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4u8031pTkTODbRaDCbx8Yv', 'duration_ms': 187210, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,Run Away With Me,5Le53o059IK69kyJSdeasr,Run Away With Me,2015-07-10,0,False,251.319,"{'danceability': 0.341, 'energy': 0.72, 'key': 1, 'loudness': -5.482, 'mode': 1, 'speechiness': 0.0682, 'acousticness': 0.0107, 'instrumentalness': 0.000108, 'liveness': 0.055, 'valence': 0.254, 'tempo': 125.71, 'type': 'audio_features', 'id': '5Le53o059IK69kyJSdeasr', 'uri': 'spotify:track:5Le53o059IK69kyJSdeasr', 'track_href': 'https://api.spotify.com/v1/tracks/5Le53o059IK69kyJSdeasr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Le53o059IK69kyJSdeasr', 'duration_ms': 251319, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Julia Holter,0bsV0sUjnCuCTYOnNHQl3E,Feel You,6btUHzFhMcTSRJsB055QAz,Have You In My Wilderness,2015-09-25,0,False,248.653,"{'danceability': 0.445, 'energy': 0.711, 'key': 9, 'loudness': -5.483, 'mode': 0, 'speechiness': 0.0304, 'acousticness': 0.0111, 'instrumentalness': 5.89e-05, 'liveness': 0.0932, 'valence': 0.381, 'tempo': 142.034, 'type': 'audio_features', 'id': '6btUHzFhMcTSRJsB055QAz', 'uri': 'spotify:track:6btUHzFhMcTSRJsB055QAz', 'track_href': 'https://api.spotify.com/v1/tracks/6btUHzFhMcTSRJsB055QAz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6btUHzFhMcTSRJsB055QAz', 'duration_ms': 248653, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Missy Elliott,2wIVse2owClT7go1WT98tk,WTF (Where They From) [feat. Pharrell Williams],7IAa7vUJ11STN7le8XaxsH,WTF (Where They From) [feat. Pharrell Williams],2015-11-12,50,True,192.772,"{'danceability': 0.932, 'energy': 0.819, 'key': 8, 'loudness': -3.484, 'mode': 0, 'speechiness': 0.203, 'acousticness': 0.0181, 'instrumentalness': 6.81e-06, 'liveness': 0.0577, 'valence': 0.556, 'tempo': 119.941, 'type': 'audio_features', 'id': '7IAa7vUJ11STN7le8XaxsH', 'uri': 'spotify:track:7IAa7vUJ11STN7le8XaxsH', 'track_href': 'https://api.spotify.com/v1/tracks/7IAa7vUJ11STN7le8XaxsH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7IAa7vUJ11STN7le8XaxsH', 'duration_ms': 192773, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Kamasi Washington,6HQYnRM4OzToCYPpVBInuU,The Rhythm Changes,3t4DPlzLD3gRia6LjQhwSR,The Epic,2015-05-11,34,False,464.76,"{'danceability': 0.544, 'energy': 0.701, 'key': 10, 'loudness': -10.553, 'mode': 1, 'speechiness': 0.103, 'acousticness': 0.292, 'instrumentalness': 0.0233, 'liveness': 0.312, 'valence': 0.386, 'tempo': 89.837, 'type': 'audio_features', 'id': '3t4DPlzLD3gRia6LjQhwSR', 'uri': 'spotify:track:3t4DPlzLD3gRia6LjQhwSR', 'track_href': 'https://api.spotify.com/v1/tracks/3t4DPlzLD3gRia6LjQhwSR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3t4DPlzLD3gRia6LjQhwSR', 'duration_ms': 464760, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
Alessia Cara,2wUjUUtkb5lvLKcGKsKqsR,Here,0yKXxMgfRpYzVeIbPZss5B,Here,2015-04-30,0,False,200.226,"{'danceability': 0.382, 'energy': 0.816, 'key': 0, 'loudness': -3.957, 'mode': 1, 'speechiness': 0.09, 'acousticness': 0.0867, 'instrumentalness': 0, 'liveness': 0.0649, 'valence': 0.34, 'tempo': 119.587, 'type': 'audio_features', 'id': '0yKXxMgfRpYzVeIbPZss5B', 'uri': 'spotify:track:0yKXxMgfRpYzVeIbPZss5B', 'track_href': 'https://api.spotify.com/v1/tracks/0yKXxMgfRpYzVeIbPZss5B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0yKXxMgfRpYzVeIbPZss5B', 'duration_ms': 200226, 'time_signature': 4}",The 100 Best Songs of 2015,Pitchfork Top 100 Songs of 2015
