artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,Step,78J9MBkAoqfvyeEpQKJDzD,Modern Vampires of the City,2013-05-27,0,False,251.626,"{'danceability': 0.624, 'energy': 0.724, 'key': 10, 'loudness': -7.113, 'mode': 1, 'speechiness': 0.101, 'acousticness': 0.591, 'instrumentalness': 7.79e-06, 'liveness': 0.101, 'valence': 0.624, 'tempo': 78.008, 'type': 'audio_features', 'id': '78J9MBkAoqfvyeEpQKJDzD', 'uri': 'spotify:track:78J9MBkAoqfvyeEpQKJDzD', 'track_href': 'https://api.spotify.com/v1/tracks/78J9MBkAoqfvyeEpQKJDzD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78J9MBkAoqfvyeEpQKJDzD', 'duration_ms': 251627, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,Bipp,5Q0YoqbVUvdtwJ36ctVuic,Bipp / Elle - Single,2013-06-17,0,False,224.142,"{'danceability': 0.744, 'energy': 0.698, 'key': 1, 'loudness': -3.987, 'mode': 0, 'speechiness': 0.164, 'acousticness': 0.0959, 'instrumentalness': 0.0972, 'liveness': 0.129, 'valence': 0.337, 'tempo': 82.718, 'type': 'audio_features', 'id': '5Q0YoqbVUvdtwJ36ctVuic', 'uri': 'spotify:track:5Q0YoqbVUvdtwJ36ctVuic', 'track_href': 'https://api.spotify.com/v1/tracks/5Q0YoqbVUvdtwJ36ctVuic', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Q0YoqbVUvdtwJ36ctVuic', 'duration_ms': 224143, 'time_signature': 5}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Blood Orange,6LEeAFiJF8OuPx747e1wxR,You're Not Good Enough,3UNPA9XgUNAStNazmC67yF,Cupid Deluxe,2013-11-18,0,False,261.36,"{'danceability': 0.74, 'energy': 0.798, 'key': 0, 'loudness': -6.55, 'mode': 1, 'speechiness': 0.146, 'acousticness': 0.189, 'instrumentalness': 0.00128, 'liveness': 0.305, 'valence': 0.571, 'tempo': 119.964, 'type': 'audio_features', 'id': '3UNPA9XgUNAStNazmC67yF', 'uri': 'spotify:track:3UNPA9XgUNAStNazmC67yF', 'track_href': 'https://api.spotify.com/v1/tracks/3UNPA9XgUNAStNazmC67yF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UNPA9XgUNAStNazmC67yF', 'duration_ms': 261360, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Drake,3TVXtAsR1Inumwj472S9r4,Worst Behavior,6oF3Es1YzzmLKjGBfThUvD,Nothing Was The Same (Deluxe),2013-01-01,0,True,270.186,"{'danceability': 0.779, 'energy': 0.799, 'key': 9, 'loudness': -6.359, 'mode': 1, 'speechiness': 0.15, 'acousticness': 0.158, 'instrumentalness': 0, 'liveness': 0.209, 'valence': 0.414, 'tempo': 109.944, 'type': 'audio_features', 'id': '6oF3Es1YzzmLKjGBfThUvD', 'uri': 'spotify:track:6oF3Es1YzzmLKjGBfThUvD', 'track_href': 'https://api.spotify.com/v1/tracks/6oF3Es1YzzmLKjGBfThUvD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oF3Es1YzzmLKjGBfThUvD', 'duration_ms': 270187, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
The Knife,7eQZTqEMozBcuSubfu52i4,Full of Fire,5IoLwIo6AQNR3nCbTlwyCD,Shaking the Habitual,2013-04-05,0,False,556.506,"{'danceability': 0.62, 'energy': 0.878, 'key': 9, 'loudness': -5.814, 'mode': 1, 'speechiness': 0.0454, 'acousticness': 0.00517, 'instrumentalness': 0.46, 'liveness': 0.0429, 'valence': 0.559, 'tempo': 143.001, 'type': 'audio_features', 'id': '5IoLwIo6AQNR3nCbTlwyCD', 'uri': 'spotify:track:5IoLwIo6AQNR3nCbTlwyCD', 'track_href': 'https://api.spotify.com/v1/tracks/5IoLwIo6AQNR3nCbTlwyCD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5IoLwIo6AQNR3nCbTlwyCD', 'duration_ms': 556507, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Kurt Vile,5gspAQIAH8nJUrMYgXjCJ2,Wakin On A Pretty Day,19shiCDzoSq6cqZxZFx1EM,Wakin On A Pretty Daze [Deluxe Daze (Post Haze)],2013-11-18,0,False,570.693,"{'danceability': 0.38, 'energy': 0.777, 'key': 11, 'loudness': -8.201, 'mode': 1, 'speechiness': 0.0356, 'acousticness': 0.0484, 'instrumentalness': 0.749, 'liveness': 0.262, 'valence': 0.519, 'tempo': 102.111, 'type': 'audio_features', 'id': '19shiCDzoSq6cqZxZFx1EM', 'uri': 'spotify:track:19shiCDzoSq6cqZxZFx1EM', 'track_href': 'https://api.spotify.com/v1/tracks/19shiCDzoSq6cqZxZFx1EM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/19shiCDzoSq6cqZxZFx1EM', 'duration_ms': 570693, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
James Blake,53KwLdlmrlCelAZMaLVZqU,Retrograde,2IqjKEBiz0CdLKdkXhxw84,Overgrown,2013-04-08,64,False,223.6,"{'danceability': 0.533, 'energy': 0.251, 'key': 7, 'loudness': -11.283, 'mode': 0, 'speechiness': 0.0372, 'acousticness': 0.873, 'instrumentalness': 0.104, 'liveness': 0.134, 'valence': 0.186, 'tempo': 77.503, 'type': 'audio_features', 'id': '2IqjKEBiz0CdLKdkXhxw84', 'uri': 'spotify:track:2IqjKEBiz0CdLKdkXhxw84', 'track_href': 'https://api.spotify.com/v1/tracks/2IqjKEBiz0CdLKdkXhxw84', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2IqjKEBiz0CdLKdkXhxw84', 'duration_ms': 223600, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Majical Cloudz,4BEYBN6NCPrFk3sOLMTby3,Childhood's End,6ddqBHpdgaM8nWYZZDdTqP,Impersonator,2013-05-20,0,False,228.535,"{'danceability': 0.372, 'energy': 0.413, 'key': 4, 'loudness': -9.512, 'mode': 0, 'speechiness': 0.0379, 'acousticness': 0.409, 'instrumentalness': 0.528, 'liveness': 0.106, 'valence': 0.16, 'tempo': 126.607, 'type': 'audio_features', 'id': '6ddqBHpdgaM8nWYZZDdTqP', 'uri': 'spotify:track:6ddqBHpdgaM8nWYZZDdTqP', 'track_href': 'https://api.spotify.com/v1/tracks/6ddqBHpdgaM8nWYZZDdTqP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ddqBHpdgaM8nWYZZDdTqP', 'duration_ms': 228535, 'time_signature': 3}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL,Shabba (feat. A$AP Rocky),7GZbvC8UoLPMK0Mt0K1Uui,Trap Lord,2013-08-19,24,False,275.866,"{'danceability': 0.855, 'energy': 0.737, 'key': 9, 'loudness': -5.942, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.103, 'instrumentalness': 0, 'liveness': 0.251, 'valence': 0.504, 'tempo': 119.994, 'type': 'audio_features', 'id': '7GZbvC8UoLPMK0Mt0K1Uui', 'uri': 'spotify:track:7GZbvC8UoLPMK0Mt0K1Uui', 'track_href': 'https://api.spotify.com/v1/tracks/7GZbvC8UoLPMK0Mt0K1Uui', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7GZbvC8UoLPMK0Mt0K1Uui', 'duration_ms': 275867, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Danny Brown,7aA592KWirLsnfb5ulGWvU,Kush Coma (feat. A$AP Rocky & Zelooperz),0FC0A4pl5mGYaS2JporIuU,Old,2013-10-08,45,True,281.011,"{'danceability': 0.574, 'energy': 0.965, 'key': 1, 'loudness': -4.643, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.00501, 'instrumentalness': 0, 'liveness': 0.188, 'valence': 0.301, 'tempo': 130.776, 'type': 'audio_features', 'id': '0FC0A4pl5mGYaS2JporIuU', 'uri': 'spotify:track:0FC0A4pl5mGYaS2JporIuU', 'track_href': 'https://api.spotify.com/v1/tracks/0FC0A4pl5mGYaS2JporIuU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0FC0A4pl5mGYaS2JporIuU', 'duration_ms': 281012, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
CHVRCHES,3CjlHNtplJyTf9npxaPl5w,The Mother We Share,3KMImfwJj3KXa6M3QRYsqH,The Bones Of What You Believe,2013-09-24,0,True,191.266,"{'danceability': 0.463, 'energy': 0.715, 'key': 1, 'loudness': -5.111, 'mode': 1, 'speechiness': 0.0304, 'acousticness': 0.0398, 'instrumentalness': 3.92e-06, 'liveness': 0.126, 'valence': 0.335, 'tempo': 173.854, 'type': 'audio_features', 'id': '3KMImfwJj3KXa6M3QRYsqH', 'uri': 'spotify:track:3KMImfwJj3KXa6M3QRYsqH', 'track_href': 'https://api.spotify.com/v1/tracks/3KMImfwJj3KXa6M3QRYsqH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3KMImfwJj3KXa6M3QRYsqH', 'duration_ms': 191267, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Kingdom,1ofhNTFMyFVSs62cJWG0oj,Bank Head,6ZqTDO32h4gTjqerBtc6Fd,Saint Heron,2013-11-11,14,False,257.146,"{'danceability': 0.696, 'energy': 0.82, 'key': 9, 'loudness': -6.609, 'mode': 1, 'speechiness': 0.0773, 'acousticness': 0.165, 'instrumentalness': 0.0135, 'liveness': 0.149, 'valence': 0.579, 'tempo': 134.97, 'type': 'audio_features', 'id': '6ZqTDO32h4gTjqerBtc6Fd', 'uri': 'spotify:track:6ZqTDO32h4gTjqerBtc6Fd', 'track_href': 'https://api.spotify.com/v1/tracks/6ZqTDO32h4gTjqerBtc6Fd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ZqTDO32h4gTjqerBtc6Fd', 'duration_ms': 257147, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Savages,1WFsBUAgQmrGQQEUyFKS60,She Will,345yzi3WeMTpMTl3Nyvjjk,Silence Yourself,2013-05-06,0,False,207.066,"{'danceability': 0.376, 'energy': 0.913, 'key': 7, 'loudness': -4.709, 'mode': 1, 'speechiness': 0.0563, 'acousticness': 0.000585, 'instrumentalness': 0.329, 'liveness': 0.185, 'valence': 0.404, 'tempo': 154.808, 'type': 'audio_features', 'id': '345yzi3WeMTpMTl3Nyvjjk', 'uri': 'spotify:track:345yzi3WeMTpMTl3Nyvjjk', 'track_href': 'https://api.spotify.com/v1/tracks/345yzi3WeMTpMTl3Nyvjjk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/345yzi3WeMTpMTl3Nyvjjk', 'duration_ms': 207067, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,Touch (feat. Paul Williams),7oaEjLP2dTJLJsITbAxTOz,Random Access Memories,2013-05-20,58,False,498.96,"{'danceability': 0.29, 'energy': 0.412, 'key': 6, 'loudness': -12.659, 'mode': 0, 'speechiness': 0.0458, 'acousticness': 0.477, 'instrumentalness': 0.0839, 'liveness': 0.079, 'valence': 0.12, 'tempo': 90.539, 'type': 'audio_features', 'id': '7oaEjLP2dTJLJsITbAxTOz', 'uri': 'spotify:track:7oaEjLP2dTJLJsITbAxTOz', 'track_href': 'https://api.spotify.com/v1/tracks/7oaEjLP2dTJLJsITbAxTOz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7oaEjLP2dTJLJsITbAxTOz', 'duration_ms': 498960, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Lorde,163tK9Wjr9P9DmM0AVK7lm,Royals,7BFI9QZPQKgYuR2HhDgwbG,Pure Heroine (Extended),2013-01-01,0,False,190.185,"{'danceability': 0.674, 'energy': 0.428, 'key': 7, 'loudness': -9.504, 'mode': 1, 'speechiness': 0.122, 'acousticness': 0.121, 'instrumentalness': 0, 'liveness': 0.132, 'valence': 0.337, 'tempo': 84.878, 'type': 'audio_features', 'id': '7BFI9QZPQKgYuR2HhDgwbG', 'uri': 'spotify:track:7BFI9QZPQKgYuR2HhDgwbG', 'track_href': 'https://api.spotify.com/v1/tracks/7BFI9QZPQKgYuR2HhDgwbG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BFI9QZPQKgYuR2HhDgwbG', 'duration_ms': 190185, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Disclosure,6nS5roXSAGhTGr34W6n7Et,White Noise,1wap9wHVL6wzhmQOuyhwMH,Settle,2013-01-01,0,False,277.687,"{'danceability': 0.665, 'energy': 0.844, 'key': 10, 'loudness': -6.164, 'mode': 0, 'speechiness': 0.0501, 'acousticness': 0.00963, 'instrumentalness': 0.000215, 'liveness': 0.311, 'valence': 0.902, 'tempo': 119.978, 'type': 'audio_features', 'id': '1wap9wHVL6wzhmQOuyhwMH', 'uri': 'spotify:track:1wap9wHVL6wzhmQOuyhwMH', 'track_href': 'https://api.spotify.com/v1/tracks/1wap9wHVL6wzhmQOuyhwMH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1wap9wHVL6wzhmQOuyhwMH', 'duration_ms': 277688, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
HAIM,4Ui2kfOqGujY81UcPrb5KE,Falling,5wL742yBgvtbw1IibA3FMJ,Days Are Gone,2013-09-30,46,False,257.733,"{'danceability': 0.741, 'energy': 0.894, 'key': 2, 'loudness': -5.648, 'mode': 1, 'speechiness': 0.069, 'acousticness': 0.076, 'instrumentalness': 4.89e-05, 'liveness': 0.0835, 'valence': 0.297, 'tempo': 111.969, 'type': 'audio_features', 'id': '5wL742yBgvtbw1IibA3FMJ', 'uri': 'spotify:track:5wL742yBgvtbw1IibA3FMJ', 'track_href': 'https://api.spotify.com/v1/tracks/5wL742yBgvtbw1IibA3FMJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wL742yBgvtbw1IibA3FMJ', 'duration_ms': 257733, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4XoP1AkbOurU9CeZ2rMEz2,LONG.LIVE.A$AP (Deluxe Version),2013-01-11,0,True,233.786,"{'danceability': 0.869, 'energy': 0.687, 'key': 1, 'loudness': -6.816, 'mode': 1, 'speechiness': 0.263, 'acousticness': 0.0208, 'instrumentalness': 1e-06, 'liveness': 0.114, 'valence': 0.668, 'tempo': 96.006, 'type': 'audio_features', 'id': '4XoP1AkbOurU9CeZ2rMEz2', 'uri': 'spotify:track:4XoP1AkbOurU9CeZ2rMEz2', 'track_href': 'https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2', 'duration_ms': 233787, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
Rhye,2AcUPzkVWo81vumdzeLLRN,Open,3JsA2sWDNR9oQogGAzqqtH,Woman,2013-01-01,60,False,217.053,"{'danceability': 0.551, 'energy': 0.324, 'key': 0, 'loudness': -10.962, 'mode': 1, 'speechiness': 0.0314, 'acousticness': 0.896, 'instrumentalness': 0.0873, 'liveness': 0.277, 'valence': 0.231, 'tempo': 90.957, 'type': 'audio_features', 'id': '3JsA2sWDNR9oQogGAzqqtH', 'uri': 'spotify:track:3JsA2sWDNR9oQogGAzqqtH', 'track_href': 'https://api.spotify.com/v1/tracks/3JsA2sWDNR9oQogGAzqqtH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3JsA2sWDNR9oQogGAzqqtH', 'duration_ms': 217053, 'time_signature': 4}",The Top 100 Tracks of 2013,Top 100 Tracks of 2013
